Cruise,Station,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Bottle_Number,Pressure_[dbar],Depth_[m],Temperature_[C],Salinity_[psu],Density_[kg/m3],N+N_[uM],N+N_flag,Silicate_[uM],Silicate_flag,Phosphate_[uM],Phosphate_flag,Notes
SKQ201915S,GAK14,B,2019-07-10T03:27:06,-147.6415,57.9435,3187,37,7,201.54,199.57607,6.2625,33.4805,1027.20961,28.1429,1,44.036,1,2.138,1,
SKQ201915S,GAK14,B,2019-07-10T03:29:13,-147.6415,57.9435,3187,37,8,151.18,149.72506,6.2627,32.8717,1026.49614,20.8993,1,30.892,1,1.693,1,
SKQ201915S,GAK14,B,2019-07-10T03:30:42,-147.6415,57.9435,3187,37,9,126.22,125.01283,6.215,32.6347,1026.19938,17.3234,1,24.859,1,1.472,1,
SKQ201915S,GAK14,B,2019-07-10T03:32:29,-147.6415,57.9435,3187,37,10,100.62,99.66385,6.3127,32.51,1025.96978,14.5915,1,20.612,1,1.303,1,
SKQ201915S,GAK14,B,2019-07-10T03:34:23,-147.6415,57.9435,3187,37,11,75.24,74.52961,6.7295,32.409,1025.71878,11.6079,1,16.849,1,1.169,1,
SKQ201915S,GAK14,B,2019-07-10T03:36:46,-147.6415,57.9435,3187,37,13,50.71,50.2342,7.6857,32.3511,1025.4298,9.5309,1,17.302,1,1.075,1,
SKQ201915S,GAK14,B,2019-07-10T03:38:28,-147.6415,57.9435,3187,37,14,40.51,40.1309,8.9557,32.3166,1025.16799,6.9561,1,14.998,1,0.894,1,
SKQ201915S,GAK14,B,2019-07-10T03:40:15,-147.6415,57.9435,3187,37,16,30.05,29.76954,10.3965,32.2948,1024.86952,5.5422,1,15.788,1,0.771,1,
SKQ201915S,GAK14,B,2019-07-10T03:41:54,-147.6415,57.9435,3187,37,17,19.57,19.38785,13.6907,32.2365,1024.16449,1.5323,1,15.726,1,0.472,1,
SKQ201915S,GAK14,B,2019-07-10T03:53:08,-147.6487,57.938,3187,38,1,9.56,9.47125,14.2487,32.246,1024.01272,0.57575,1,14.866,1,0.3885,1,
SKQ201915S,GAK14,B,2019-07-10T03:55:11,-147.6487,57.938,3187,38,4,3.6,3.56663,14.8612,32.2371,1023.85046,0.31642,1,16.18125,1,0.36775,1,
SKQ201915S,GAK13,B,2019-07-10T06:28:14,-147.7905,58.097,2068,40,2,1011.96,1000.13759,3.0157,34.3646,1032.04048,43.27755,1,137.111,1,3.172,1,
SKQ201915S,GAK13,B,2019-07-10T06:35:26,-147.7905,58.097,2068,40,4,759.13,750.71472,3.4774,34.261,1030.74169,43.0369,1,124.214,1,3.155,1,
SKQ201915S,GAK13,B,2019-07-10T06:41:56,-147.7905,58.097,2068,40,5,505.3,500.0031,4.0064,34.0934,1029.37615,42.2592,1,100.914,1,3.09,1,
SKQ201915S,GAK13,B,2019-07-10T06:48:13,-147.7905,58.097,2068,40,6,252.8,250.30235,4.8221,33.8707,1027.93485,37.996,1,73.321,1,2.736,1,
SKQ201915S,GAK13,B,2019-07-10T06:51:03,-147.7905,58.097,2068,40,7,201.86,199.89026,5.4884,33.849,1027.60065,34.7325,1,61.056,1,2.535,1,
SKQ201915S,GAK13,B,2019-07-10T06:53:55,-147.7905,58.097,2068,40,8,152.0,150.53495,5.7054,33.709,1027.23123,31.8885,1,53.812,1,2.356,1,
SKQ201915S,GAK13,B,2019-07-10T06:56:18,-147.7905,58.097,2068,40,9,126.1,124.89242,6.001,33.3941,1026.82498,28.0823,1,44.3,1,2.118,1,
SKQ201915S,GAK13,B,2019-07-10T06:58:50,-147.7905,58.097,2068,40,10,101.86,100.89048,6.1622,33.1339,1026.48668,24.3987,1,37.1895,1,1.905,1,
SKQ201915S,GAK13,B,2019-07-10T07:00:57,-147.7905,58.097,2068,40,11,75.68,74.96442,6.2071,32.7178,1026.03142,18.4619,1,26.679,1,1.57,1,
SKQ201915S,GAK13,B,2019-07-10T07:03:17,-147.7905,58.097,2068,40,13,50.96,50.48119,6.6085,32.4187,1025.62985,12.7678,1,18.796,1,1.219,1,
SKQ201915S,GAK13,B,2019-07-10T06:35:26,-147.7905,58.097,2068,40,4,759.13,750.71472,3.4774,34.261,1030.74169,10.6304,1,18.04,1,1.136,1,
SKQ201915S,GAK13,B,2019-07-10T07:06:20,-147.7905,58.097,2068,40,15,30.7,30.41304,8.0206,32.3503,1025.28896,9.3184,1,17.8135,1,1.029,1,
SKQ201915S,GAK13,B,2019-07-10T07:08:11,-147.7905,58.097,2068,40,17,20.85,20.6556,10.0334,32.3008,1024.8932,6.0891,1,16.378,1,0.785,1,
SKQ201915S,GAK13,B,2019-07-10T07:09:56,-147.7905,58.097,2068,40,18,10.02,9.92684,14.1726,32.2857,1024.06115,2.747,1,12.241,1,0.539,1,
SKQ201915S,GAK13,B,2019-07-10T07:11:46,-147.7905,58.097,2068,40,20,3.73,3.69538,14.3768,32.2932,1023.99637,0.64395,1,8.9545,1,0.367,1,
SKQ201915S,GAK9,B,2019-07-10T18:45:53,-148.3468,58.6815,278,42,3,277.75,274.97601,4.9973,33.8949,1028.04909,37.7622,1,68.2115,1,2.684,1,
SKQ201915S,GAK9,B,2019-07-10T18:48:21,-148.3468,58.6815,278,42,5,252.27,249.76587,5.0545,33.8872,1027.91789,37.1192,1,62.755,1,2.658,1,
SKQ201915S,GAK9,B,2019-07-10T18:51:24,-148.3468,58.6815,278,42,7,202.65,200.66249,5.5357,33.8285,1027.58218,34.0618,1,51.297,1,2.448,1,
SKQ201915S,GAK9,B,2019-07-10T18:54:26,-148.3468,58.6815,278,42,9,151.25,149.78523,6.1109,33.6797,1027.15309,31.2836,1,45.104,1,2.241,1,
SKQ201915S,GAK9,B,2019-07-10T18:56:30,-148.3468,58.6815,278,42,10,126.71,125.49035,6.0144,33.503,1026.91203,29.7366,1,44.7525,1,2.1715,1,
SKQ201915S,GAK9,B,2019-07-10T18:58:35,-148.3468,58.6815,278,42,11,101.22,100.2519,6.3408,32.9528,1026.31804,22.7885,1,33.336,1,1.778,1,
SKQ201915S,GAK9,B,2019-07-10T19:00:35,-148.3468,58.6815,278,42,12,75.74,75.02023,6.5193,32.6063,1025.90391,17.5074,1,24.205,1,1.488,1,
SKQ201915S,GAK9,B,2019-07-10T19:02:32,-148.3468,58.6815,278,42,13,50.34,49.86468,6.7896,32.4516,1025.62928,15.0284,1,20.576,1,1.333,1,
SKQ201915S,GAK9,B,2019-07-10T19:04:08,-148.3468,58.6815,278,42,14,40.25,39.87093,7.082,32.4132,1025.51345,13.2044,1,18.872,1,1.235,1,
SKQ201915S,GAK9,B,2019-07-10T19:06:00,-148.3468,58.6815,278,42,16,30.3,30.01536,9.6198,32.3096,1025.01063,8.6572,1,16.394,1,0.977,1,
SKQ201915S,GAK9,B,2019-07-10T19:07:38,-148.3468,58.6815,278,42,17,20.3,20.10979,10.9877,32.2454,1024.68492,4.80505,1,15.263,1,0.6995,1,
SKQ201915S,GAK9,B,2019-07-10T19:10:24,-148.3468,58.6815,278,42,20,10.25,10.15421,13.1044,32.0783,1024.11691,0.6782,1,15.746,1,0.389,1,
SKQ201915S,GAK9,B,2019-07-10T19:12:52,-148.3468,58.6815,278,42,23,3.7,3.66548,13.687,32.0689,1023.96443,0.1124,1,12.9915,1,0.3425,1,
SKQ201915S,GAK10,B,2019-07-10T21:28:18,-148.2162,58.5405,1462,43,2,1451.78,1433.26914,2.5921,34.4502,1034.17143,43.1586,1,153.412,1,3.1545,1,
SKQ201915S,GAK10,B,2019-07-10T21:37:22,-148.2162,58.5405,1462,43,3,1011.4,999.54886,3.1411,34.3382,1032.00236,39.0563,2,125.862,2,3.01,2,
SKQ201915S,GAK10,B,2019-07-10T21:43:10,-148.2162,58.5405,1462,43,4,758.15,749.71989,3.5933,34.2224,1030.69324,42.9565,1,118.614,1,3.154,1,
SKQ201915S,GAK10,B,2019-07-10T21:48:47,-148.2162,58.5405,1462,43,5,506.19,500.86436,4.0978,34.0735,1029.35405,41.9694,1,97.6915,1,3.0665,1,
SKQ201915S,GAK10,B,2019-07-10T21:54:26,-148.2162,58.5405,1462,43,6,253.4,250.88687,5.0501,33.8724,1027.91196,37.2147,1,69.836,1,2.675,1,
SKQ201915S,GAK10,B,2019-07-10T21:57:48,-148.2162,58.5405,1462,43,7,202.06,200.08088,5.6153,33.834,1027.57387,33.945,1,59.779,1,2.474,1,
SKQ201915S,GAK10,B,2019-07-10T22:00:03,-148.2162,58.5405,1462,43,8,151.78,150.31165,6.1907,33.7128,1027.17132,31.3684,1,51.374,1,2.289,1,
SKQ201915S,GAK10,B,2019-07-10T22:01:55,-148.2162,58.5405,1462,43,9,125.86,124.65023,6.0705,33.2564,1026.70638,26.586,1,41.506,1,2.018,1,
SKQ201915S,GAK10,B,2019-07-10T22:03:39,-148.2162,58.5405,1462,43,10,101.13,100.16394,6.094,32.9434,1026.34166,22.18765,1,33.334,1,1.753,1,
SKQ201915S,GAK10,B,2019-07-10T22:06:14,-148.2162,58.5405,1462,43,11,75.34,74.62497,6.3896,32.4665,1025.80854,14.8964,1,21.374,1,1.327,1,
SKQ201915S,GAK10,B,2019-07-10T22:08:27,-148.2162,58.5405,1462,43,13,50.38,49.90488,7.226,32.3766,1025.51205,11.1382,1,18.246,1,1.137,1,
SKQ201915S,GAK10,B,2019-07-10T22:10:02,-148.2162,58.5405,1462,43,14,40.22,39.84168,8.3721,32.3295,1025.26515,8.9474,1,17.278,1,0.996,1,
SKQ201915S,GAK10,B,2019-07-10T22:11:25,-148.2162,58.5405,1462,43,15,30.37,30.08505,10.3734,32.2905,1024.87149,5.1663,1,14.6165,1,0.7505,1,
SKQ201915S,GAK10,B,2019-07-10T22:13:53,-148.2162,58.5405,1462,43,17,20.56,20.36758,12.5023,32.2861,1024.44061,2.9368,1,13.134,1,0.601,1,
SKQ201915S,GAK10,B,2019-07-10T22:15:32,-148.2162,58.5405,1462,43,18,10.01,9.91657,14.3581,32.2558,1023.9995,0.6709,1,13.206,1,0.41,1,
SKQ201915S,GAK10,B,2019-07-10T22:17:22,-148.2162,58.5405,1462,43,20,4.16,4.12123,14.3845,32.2344,1023.95128,0.1943,1,13.566,1,0.349,1,
SKQ201915S,GAK11,B,2019-07-11T00:13:59,-148.0715,58.3885,1414,44,2,1417.87,1399.92133,2.455,34.4758,1034.05371,43.1046,1,155.398,1,3.133,1,
SKQ201915S,GAK11,B,2019-07-11T00:22:30,-148.0715,58.3885,1414,44,3,1011.88,1000.03461,3.0289,34.3608,1032.0356,43.249,1,141.125,1,3.185,1,
SKQ201915S,GAK11,B,2019-07-11T00:28:25,-148.0715,58.3885,1414,44,4,758.27,749.84773,3.4922,34.259,1030.73448,42.9976,1,124.743,1,3.174,1,
SKQ201915S,GAK11,B,2019-07-11T00:34:26,-148.0715,58.3885,1414,44,5,505.93,500.61368,4.0707,34.0776,1029.35921,42.03875,1,101.86,1,3.084,1,
SKQ201915S,GAK11,B,2019-07-11T00:40:17,-148.0715,58.3885,1414,44,6,252.93,250.42495,4.4858,33.8281,1027.9406,38.6248,1,75.804,1,2.817,1,
SKQ201915S,GAK11,B,2019-07-11T00:43:00,-148.0715,58.3885,1414,44,7,202.03,200.05369,5.0202,33.7039,1027.5433,34.631,1,60.998,1,2.537,1,
SKQ201915S,GAK11,B,2019-07-11T00:45:20,-148.0715,58.3885,1414,44,8,151.37,149.90764,6.2323,33.4562,1026.96169,28.5808,1,46.234,1,2.142,1,
SKQ201915S,GAK11,B,2019-07-11T00:47:04,-148.0715,58.3885,1414,44,9,126.59,125.37456,6.0653,33.0678,1026.56165,24.6628,1,37.773,1,1.91,1,
