Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202010S,TSG,2020-07-11T03:09:00Z,-145.9829,59.7384,75.11,13.8392,3.6765,30.3506,1497.49,4.259,13.5407,0.4,4.19,1.96
SKQ202010S,TSG,2020-07-11T03:10:00Z,-145.9848,59.7368,74.84,13.8254,3.676,30.3571,1497.452,4.261,13.5454,0.39,4.16,1.97
SKQ202010S,TSG,2020-07-11T03:11:00Z,-145.9866,59.7352,76.47,13.8288,3.6718,30.3162,1497.415,4.267,13.5407,0.4,4.2,1.95
SKQ202010S,TSG,2020-07-11T03:12:00Z,-145.9886,59.7336,77.05,13.8253,3.6689,30.2921,1497.376,4.271,13.5256,0.4,4.2,1.94
SKQ202010S,TSG,2020-07-11T03:13:00Z,-145.9906,59.7321,75.09,13.8131,3.6662,30.2773,1497.318,4.276,13.511,0.39,4.17,1.93
SKQ202010S,TSG,2020-07-11T03:14:00Z,-145.9925,59.7305,71.64,13.7994,3.665,30.2763,1497.271,4.284,13.4834,0.39,4.17,1.96
SKQ202010S,TSG,2020-07-11T03:15:00Z,-145.9944,59.7289,71.35,13.7762,3.6625,30.272,1497.19,4.295,13.4652,0.39,4.15,1.98
SKQ202010S,TSG,2020-07-11T03:16:00Z,-145.9963,59.7273,71.08,13.7545,3.6602,30.2683,1497.114,4.305,13.4659,0.4,4.2,1.97
SKQ202010S,TSG,2020-07-11T03:17:00Z,-145.9982,59.7257,72.92,13.7515,3.6592,30.2616,1497.096,4.309,13.469,0.39,4.18,1.97
SKQ202010S,TSG,2020-07-11T03:18:00Z,-146.0001,59.7242,70.85,13.7531,3.6586,30.2543,1497.093,4.312,13.4742,0.4,4.18,1.98
SKQ202010S,TSG,2020-07-11T03:19:00Z,-146.002,59.7226,72.09,13.7578,3.6583,30.2477,1497.101,4.315,13.4745,0.39,4.17,1.99
SKQ202010S,TSG,2020-07-11T03:20:00Z,-146.004,59.721,74.14,13.759,3.6581,30.2454,1497.102,4.319,13.482,0.39,4.18,1.99
SKQ202010S,TSG,2020-07-11T03:21:00Z,-146.006,59.7195,74.79,13.7637,3.6581,30.2415,1497.113,4.322,13.4848,0.39,4.18,1.98
SKQ202010S,TSG,2020-07-11T03:22:00Z,-146.008,59.7179,73.61,13.7684,3.6578,30.2353,1497.121,4.32,13.4803,0.39,4.19,1.99
SKQ202010S,TSG,2020-07-11T03:23:00Z,-146.01,59.7164,73.35,13.7645,3.6574,30.2345,1497.107,4.318,13.4981,0.4,4.18,2.0
SKQ202010S,TSG,2020-07-11T03:24:00Z,-146.012,59.7149,71.68,13.777,3.6582,30.2317,1497.145,4.315,13.5118,0.4,4.19,2.0
SKQ202010S,TSG,2020-07-11T03:25:00Z,-146.014,59.7133,72.32,13.7918,3.6587,30.2249,1497.186,4.312,13.5044,0.4,4.17,2.0
SKQ202010S,TSG,2020-07-11T03:26:00Z,-146.0161,59.7118,73.0,13.7892,3.6583,30.2234,1497.176,4.317,13.4748,0.39,4.17,2.0
SKQ202010S,TSG,2020-07-11T03:27:00Z,-146.0182,59.7102,72.6,13.7665,3.6571,30.2303,1497.109,4.323,13.4673,0.4,4.17,2.0
SKQ202010S,TSG,2020-07-11T03:28:00Z,-146.0202,59.7087,71.98,13.7526,3.6562,30.233,1497.066,4.328,13.464,0.39,4.17,1.97
SKQ202010S,TSG,2020-07-11T03:29:00Z,-146.0222,59.7072,72.63,13.7512,3.6562,30.2341,1497.063,4.332,13.449,0.39,4.17,1.97
SKQ202010S,TSG,2020-07-11T03:30:00Z,-146.0243,59.7056,72.6,13.7372,3.6554,30.2376,1497.02,4.337,13.448,0.39,4.17,1.98
SKQ202010S,TSG,2020-07-11T03:31:00Z,-146.0264,59.704,73.25,13.7335,3.6552,30.2387,1497.009,4.34,13.4394,0.39,4.18,1.96
SKQ202010S,TSG,2020-07-11T03:32:00Z,-146.0285,59.7024,75.65,13.7297,3.6549,30.2391,1496.997,4.343,13.4208,0.4,4.2,1.97
SKQ202010S,TSG,2020-07-11T03:33:00Z,-146.0307,59.7009,76.17,13.7077,3.6537,30.2449,1496.931,4.344,13.4386,0.4,4.17,1.97
SKQ202010S,TSG,2020-07-11T03:34:00Z,-146.0329,59.6993,74.52,13.7214,3.6546,30.2423,1496.973,4.345,13.3846,0.39,4.16,1.94
SKQ202010S,TSG,2020-07-11T03:35:00Z,-146.0351,59.6977,75.99,13.6878,3.6531,30.2551,1496.877,4.343,13.3334,0.4,4.21,1.96
SKQ202010S,TSG,2020-07-11T03:36:00Z,-146.0373,59.6961,77.79,13.6323,3.6504,30.2748,1496.716,4.332,13.2928,0.39,4.16,1.95
SKQ202010S,TSG,2020-07-11T03:37:00Z,-146.0395,59.6946,79.09,13.5936,3.6496,30.2975,1496.614,4.328,13.266,0.39,4.16,1.92
SKQ202010S,TSG,2020-07-11T03:38:00Z,-146.0415,59.6929,81.11,13.565,3.6496,30.3206,1496.546,4.326,13.2352,0.39,4.18,1.92
SKQ202010S,TSG,2020-07-11T03:39:00Z,-146.0434,59.6913,82.21,13.535,3.6493,30.3409,1496.471,4.325,13.2202,0.4,4.19,1.96
SKQ202010S,TSG,2020-07-11T03:40:00Z,-146.0453,59.6896,82.27,13.511,3.6506,30.3727,1496.428,4.327,13.2975,0.39,4.17,2.0
SKQ202010S,TSG,2020-07-11T03:41:00Z,-146.0472,59.6879,82.84,13.5639,3.66,30.4173,1496.657,4.33,13.4082,0.39,4.18,1.98
SKQ202010S,TSG,2020-07-11T03:42:00Z,-146.0491,59.6862,81.13,13.6638,3.6737,30.464,1497.043,4.328,13.4696,0.4,4.19,1.99
SKQ202010S,TSG,2020-07-11T03:43:00Z,-146.051,59.6845,82.15,13.7346,3.6836,30.4988,1497.318,4.329,13.5249,0.39,4.17,2.03
SKQ202010S,TSG,2020-07-11T03:44:00Z,-146.0529,59.6829,83.39,13.7833,3.6916,30.5336,1497.52,4.333,13.6248,0.4,4.18,2.08
SKQ202010S,TSG,2020-07-11T03:45:00Z,-146.0548,59.6812,83.72,13.8744,3.7048,30.5823,1497.878,4.339,13.7688,0.39,4.18,2.06
SKQ202010S,TSG,2020-07-11T03:46:00Z,-146.0566,59.6795,85.27,14.0002,3.724,30.658,1498.381,4.343,13.9476,0.4,4.18,2.05
SKQ202010S,TSG,2020-07-11T03:47:00Z,-146.0584,59.6778,85.52,14.1673,3.7486,30.7502,1499.036,4.342,14.0846,0.39,4.18,2.07
SKQ202010S,TSG,2020-07-11T03:48:00Z,-146.0603,59.6762,86.94,14.3131,3.7669,30.8009,1499.571,4.341,14.117,0.39,4.17,2.04
SKQ202010S,TSG,2020-07-11T03:49:00Z,-146.0621,59.6746,87.58,14.3697,3.7731,30.8115,1499.768,4.337,14.0979,0.4,4.18,2.05
SKQ202010S,TSG,2020-07-11T03:50:00Z,-146.0639,59.6729,88.29,14.364,3.773,30.8158,1499.754,4.333,14.0951,0.39,4.17,2.09
SKQ202010S,TSG,2020-07-11T03:51:00Z,-146.0657,59.6712,89.11,14.3608,3.7742,30.8294,1499.76,4.332,14.1037,0.39,4.16,2.11
SKQ202010S,TSG,2020-07-11T03:52:00Z,-146.0675,59.6695,89.96,14.3723,3.778,30.8542,1499.826,4.335,14.0869,0.39,4.18,2.1
SKQ202010S,TSG,2020-07-11T03:53:00Z,-146.0692,59.6679,90.61,14.36,3.7802,30.8839,1499.821,4.336,14.1008,0.39,4.14,2.1
SKQ202010S,TSG,2020-07-11T03:54:00Z,-146.071,59.6662,91.48,14.3672,3.7835,30.9083,1499.873,4.336,14.1636,0.39,4.18,2.07
SKQ202010S,TSG,2020-07-11T03:55:00Z,-146.0728,59.6645,92.31,14.4204,3.7886,30.9123,1500.05,4.334,14.1832,0.39,4.17,2.04
SKQ202010S,TSG,2020-07-11T03:56:00Z,-146.0745,59.6628,92.61,14.4495,3.79,30.9018,1500.133,4.334,14.1853,0.39,4.17,2.06
SKQ202010S,TSG,2020-07-11T03:57:00Z,-146.0762,59.6611,92.3,14.4549,3.7888,30.8866,1500.132,4.331,14.1886,0.4,4.22,2.09
SKQ202010S,TSG,2020-07-11T03:58:00Z,-146.078,59.6594,93.18,14.4648,3.7871,30.8634,1500.137,4.328,14.1804,0.4,4.22,2.1
SKQ202010S,TSG,2020-07-11T03:59:00Z,-146.0797,59.6577,93.65,14.4641,3.7847,30.8423,1500.111,4.326,14.1589,0.4,4.24,2.1
SKQ202010S,TSG,2020-07-11T04:00:00Z,-146.0814,59.6561,94.27,14.449,3.7799,30.8108,1500.025,4.324,14.1273,0.4,4.24,2.12
SKQ202010S,TSG,2020-07-11T04:01:00Z,-146.0831,59.6544,95.03,14.42,3.7743,30.7828,1499.898,4.313,14.104,0.4,4.21,2.15
SKQ202010S,TSG,2020-07-11T04:02:00Z,-146.0848,59.6527,95.79,14.3968,3.7714,30.7749,1499.813,4.314,14.0843,0.4,4.21,2.18
SKQ202010S,TSG,2020-07-11T04:03:00Z,-146.0865,59.651,96.32,14.378,3.769,30.7678,1499.744,4.315,14.0665,0.4,4.23,2.2
SKQ202010S,TSG,2020-07-11T04:04:00Z,-146.0882,59.6493,96.61,14.3555,3.7653,30.7522,1499.652,4.315,14.0492,0.39,4.18,2.21
SKQ202010S,TSG,2020-07-11T04:05:00Z,-146.09,59.6476,96.91,14.3347,3.7607,30.7266,1499.555,4.316,14.02,0.4,4.17,2.19
SKQ202010S,TSG,2020-07-11T04:06:00Z,-146.0917,59.646,97.15,14.3088,3.7564,30.709,1499.45,4.325,13.9837,0.4,4.18,2.18
SKQ202010S,TSG,2020-07-11T04:07:00Z,-146.0934,59.6443,97.41,14.2742,3.7529,30.7039,1499.331,4.327,13.9668,0.4,4.22,2.21
SKQ202010S,TSG,2020-07-11T04:08:00Z,-146.0951,59.6426,97.89,14.2532,3.7523,30.7154,1499.276,4.325,13.9146,0.4,4.2,2.22
SKQ202010S,TSG,2020-07-11T04:09:00Z,-146.0968,59.6409,97.8,14.2141,3.7466,30.695,1499.124,4.32,13.8823,0.39,4.18,2.21
SKQ202010S,TSG,2020-07-11T04:10:00Z,-146.0985,59.6392,98.04,14.1737,3.7387,30.6547,1498.945,4.313,13.8792,0.39,4.14,2.18
SKQ202010S,TSG,2020-07-11T04:11:00Z,-146.1002,59.6375,99.08,14.1672,3.7372,30.6461,1498.914,4.3,13.8377,0.39,4.2,2.15
SKQ202010S,TSG,2020-07-11T04:12:00Z,-146.1018,59.6358,100.06,14.1324,3.7329,30.6341,1498.786,4.298,13.8182,0.39,4.17,2.15
SKQ202010S,TSG,2020-07-11T04:13:00Z,-146.1034,59.6342,99.98,14.1084,3.7303,30.6302,1498.703,4.296,13.8209,0.39,4.17,2.16
SKQ202010S,TSG,2020-07-11T04:14:00Z,-146.1051,59.6325,100.72,14.1041,3.7301,30.6312,1498.69,4.294,13.8325,0.39,4.18,2.15
SKQ202010S,TSG,2020-07-11T04:15:00Z,-146.1066,59.6309,100.81,14.1152,3.7314,30.6349,1498.731,4.292,13.7938,0.39,4.16,2.13
SKQ202010S,TSG,2020-07-11T04:16:00Z,-146.1082,59.6292,100.9,14.0884,3.7291,30.6352,1498.643,4.291,13.7722,0.39,4.17,2.11
SKQ202010S,TSG,2020-07-11T04:17:00Z,-146.1098,59.6275,101.62,14.0594,3.7275,30.6429,1498.557,4.292,13.7763,0.39,4.17,2.11
SKQ202010S,TSG,2020-07-11T04:18:00Z,-146.1114,59.6258,102.27,14.0601,3.7286,30.6525,1498.571,4.294,13.7814,0.4,4.19,2.13
SKQ202010S,TSG,2020-07-11T04:19:00Z,-146.113,59.6242,103.24,14.0741,3.7307,30.661,1498.627,4.297,13.6708,0.39,4.16,2.16
SKQ202010S,TSG,2020-07-11T04:20:00Z,-146.1146,59.6225,103.65,13.9702,3.7234,30.6768,1498.304,4.301,13.6566,0.39,4.18,2.18
SKQ202010S,TSG,2020-07-11T04:21:00Z,-146.1163,59.6208,104.22,13.96,3.7255,30.7044,1498.303,4.305,13.6143,0.4,4.19,2.25
SKQ202010S,TSG,2020-07-11T04:22:00Z,-146.1179,59.619,105.71,13.9087,3.7237,30.7287,1498.163,4.304,13.6143,0.39,4.17,2.25
SKQ202010S,TSG,2020-07-11T04:23:00Z,-146.1196,59.6173,106.5,13.9027,3.7231,30.7278,1498.142,4.303,13.6665,0.39,4.16,2.25
SKQ202010S,TSG,2020-07-11T04:24:00Z,-146.1212,59.6156,107.19,13.9375,3.7244,30.7119,1498.238,4.303,13.6733,0.4,4.19,2.2
SKQ202010S,TSG,2020-07-11T04:25:00Z,-146.1229,59.6139,108.36,13.96,3.7252,30.7017,1498.3,4.303,13.5949,0.4,4.18,2.15
SKQ202010S,TSG,2020-07-11T04:26:00Z,-146.1245,59.6122,109.08,13.8986,3.7232,30.7316,1498.133,4.304,13.6028,0.4,4.19,2.15
SKQ202010S,TSG,2020-07-11T04:27:00Z,-146.1262,59.6106,109.63,13.8821,3.7283,30.7922,1498.15,4.304,13.6578,0.39,4.17,2.18
SKQ202010S,TSG,2020-07-11T04:28:00Z,-146.1279,59.6089,109.58,13.9324,3.747,30.9236,1498.469,4.302,13.6772,0.4,4.18,2.26
SKQ202010S,TSG,2020-07-11T04:29:00Z,-146.1296,59.6072,110.34,13.9547,3.7667,31.086,1498.733,4.298,13.7008,0.39,4.17,2.35
SKQ202010S,TSG,2020-07-11T04:30:00Z,-146.1312,59.6055,110.87,13.9747,3.7758,31.1534,1498.877,4.292,13.7488,0.4,4.2,2.35
SKQ202010S,TSG,2020-07-11T04:31:00Z,-146.1328,59.6039,111.61,14.0186,3.7812,31.168,1499.039,4.287,13.7158,0.4,4.2,2.3
SKQ202010S,TSG,2020-07-11T04:32:00Z,-146.1345,59.6022,112.3,14.0069,3.7819,31.1837,1499.018,4.286,13.6899,0.39,4.16,2.33
SKQ202010S,TSG,2020-07-11T04:33:00Z,-146.1362,59.6005,113.36,13.9747,3.7784,31.1773,1498.906,4.283,13.6902,0.4,4.2,2.33
SKQ202010S,TSG,2020-07-11T04:34:00Z,-146.1379,59.5988,114.2,13.9744,3.7759,31.1549,1498.878,4.278,13.6482,0.4,4.18,2.34
SKQ202010S,TSG,2020-07-11T04:35:00Z,-146.1399,59.5972,114.72,13.943,3.7659,31.0883,1498.697,4.271,13.6068,0.39,4.18,2.35
SKQ202010S,TSG,2020-07-11T04:36:00Z,-146.1418,59.5955,115.38,13.9046,3.7541,31.0108,1498.48,4.264,13.4953,0.39,4.17,2.35
SKQ202010S,TSG,2020-07-11T04:37:00Z,-146.1437,59.5938,115.09,13.8115,3.7417,30.9723,1498.129,4.264,13.479,0.39,4.16,2.38
SKQ202010S,TSG,2020-07-11T04:38:00Z,-146.1457,59.5921,114.73,13.7675,3.7342,30.938,1497.943,4.267,13.4667,0.39,4.17,2.34
SKQ202010S,TSG,2020-07-11T04:39:00Z,-146.1476,59.5905,113.79,13.7676,3.7318,30.9161,1497.918,4.272,13.461,0.4,4.19,2.31
SKQ202010S,TSG,2020-07-11T04:40:00Z,-146.1496,59.5888,115.24,13.7461,3.7294,30.912,1497.842,4.279,13.4482,0.39,4.17,2.3
SKQ202010S,TSG,2020-07-11T04:41:00Z,-146.1516,59.5872,116.37,13.742,3.7318,30.9372,1497.858,4.281,13.4837,0.4,4.19,2.36
SKQ202010S,TSG,2020-07-11T04:42:00Z,-146.1535,59.5855,116.25,13.7601,3.7364,30.9644,1497.949,4.278,13.5401,0.39,4.17,2.38
SKQ202010S,TSG,2020-07-11T04:43:00Z,-146.1555,59.5839,116.45,13.8117,3.7516,31.0633,1498.236,4.275,13.5619,0.4,4.2,2.46
SKQ202010S,TSG,2020-07-11T04:44:00Z,-146.1575,59.5822,116.27,13.8375,3.7586,31.1071,1498.372,4.27,13.6081,0.4,4.19,2.45
SKQ202010S,TSG,2020-07-11T04:45:00Z,-146.1595,59.5805,115.6,13.8769,3.7621,31.1065,1498.501,4.265,13.6241,0.4,4.21,2.43
SKQ202010S,TSG,2020-07-11T04:46:00Z,-146.1615,59.5789,115.44,13.9004,3.7634,31.0997,1498.57,4.261,13.6373,0.4,4.2,2.41
SKQ202010S,TSG,2020-07-11T04:47:00Z,-146.1635,59.5772,115.16,13.9089,3.7632,31.0911,1498.588,4.262,13.7387,0.39,4.17,2.41
SKQ202010S,TSG,2020-07-11T04:48:00Z,-146.1654,59.5755,114.85,13.9919,3.7814,31.1912,1498.978,4.265,13.7266,0.39,4.17,2.39
SKQ202010S,TSG,2020-07-11T04:49:00Z,-146.1673,59.5738,114.95,14.0129,3.7995,31.3397,1499.221,4.271,13.6318,0.4,4.18,2.4
SKQ202010S,TSG,2020-07-11T04:50:00Z,-146.1692,59.5721,115.06,13.9324,3.7967,31.3798,1499.004,4.278,13.5691,0.39,4.17,2.43
SKQ202010S,TSG,2020-07-11T04:51:00Z,-146.171,59.5706,115.58,13.8702,3.7918,31.3857,1498.807,4.276,13.5727,0.39,4.18,2.48
SKQ202010S,TSG,2020-07-11T04:52:00Z,-146.1726,59.5691,115.99,13.855,3.7912,31.3925,1498.765,4.262,13.5733,0.4,4.17,2.48
SKQ202010S,TSG,2020-07-11T04:53:00Z,-146.1741,59.5677,116.72,13.8596,3.7923,31.3987,1498.787,4.252,13.6898,0.39,4.16,2.5
SKQ202010S,TSG,2020-07-11T04:54:00Z,-146.1754,59.5664,116.98,13.938,3.8007,31.4119,1499.06,4.248,13.7218,0.39,4.17,2.48
SKQ202010S,TSG,2020-07-11T04:55:00Z,-146.1766,59.5652,116.27,13.9996,3.8069,31.4191,1499.271,4.248,13.6813,0.4,4.21,2.52
SKQ202010S,TSG,2020-07-11T04:56:00Z,-146.1777,59.5641,116.37,13.9679,3.804,31.4184,1499.166,4.245,13.6389,0.39,4.17,2.57
SKQ202010S,TSG,2020-07-11T04:57:00Z,-146.1787,59.5631,116.32,13.9335,3.8008,31.417,1499.052,4.242,13.6096,0.4,4.2,2.6
SKQ202010S,TSG,2020-07-11T04:58:00Z,-146.1797,59.5622,116.72,13.8966,3.7975,31.4166,1498.93,4.241,13.6773,0.4,4.25,2.63
SKQ202010S,TSG,2020-07-11T04:59:00Z,-146.1806,59.5613,116.6,13.9522,3.8035,31.4262,1499.123,4.241,13.6879,0.4,4.23,2.63
SKQ202010S,TSG,2020-07-11T05:00:00Z,-146.1815,59.5604,116.35,13.9696,3.8054,31.4292,1499.184,4.242,13.7391,0.4,4.24,2.64
SKQ202010S,TSG,2020-07-11T05:01:00Z,-146.1824,59.5595,116.28,14.0153,3.8102,31.4362,1499.342,4.246,13.7921,0.4,4.24,2.61
SKQ202010S,TSG,2020-07-11T05:02:00Z,-146.1834,59.5587,115.69,14.0595,3.8147,31.4412,1499.493,4.249,13.8314,0.4,4.25,2.57
SKQ202010S,TSG,2020-07-11T05:03:00Z,-146.1843,59.5577,115.34,14.1062,3.819,31.4429,1499.647,4.251,13.8568,0.4,4.22,2.52
SKQ202010S,TSG,2020-07-11T05:04:00Z,-146.1851,59.5568,115.0,14.1291,3.8204,31.4366,1499.715,4.25,13.8882,0.39,4.19,2.48
SKQ202010S,TSG,2020-07-11T05:05:00Z,-146.186,59.5558,114.8,14.1563,3.8207,31.4176,1499.781,4.248,13.8861,0.4,4.19,2.46
SKQ202010S,TSG,2020-07-11T05:06:00Z,-146.1869,59.5549,115.05,14.1633,3.8208,31.4127,1499.799,4.247,13.8714,0.39,4.19,2.45
SKQ202010S,TSG,2020-07-11T05:07:00Z,-146.1878,59.554,115.28,14.1493,3.8202,31.4187,1499.76,4.251,13.8898,0.39,4.17,2.45
SKQ202010S,TSG,2020-07-11T05:08:00Z,-146.1886,59.5531,115.01,14.1624,3.82,31.4059,1499.788,4.252,13.9065,0.39,4.19,2.44
SKQ202010S,TSG,2020-07-11T05:09:00Z,-146.1892,59.5524,114.79,14.1795,3.8196,31.3892,1499.824,4.252,13.9244,0.39,4.2,2.42
SKQ202010S,TSG,2020-07-11T05:10:00Z,-146.1897,59.5519,114.76,14.197,3.8192,31.3711,1499.86,4.249,13.9222,0.4,4.2,2.41
SKQ202010S,TSG,2020-07-11T05:11:00Z,-146.1901,59.5515,114.8,14.2,3.8187,31.3641,1499.862,4.247,13.9096,0.39,4.19,2.4
SKQ202010S,TSG,2020-07-11T05:12:00Z,-146.1905,59.5512,114.75,14.1887,3.818,31.3667,1499.827,4.242,13.9205,0.4,4.19,2.39
SKQ202010S,TSG,2020-07-11T05:13:00Z,-146.1909,59.5509,114.87,14.1974,3.8176,31.3561,1499.843,4.24,13.9237,0.4,4.18,2.36
SKQ202010S,TSG,2020-07-11T05:14:00Z,-146.1913,59.5506,114.56,14.1998,3.8176,31.3541,1499.849,4.241,13.932,0.4,4.19,2.34
SKQ202010S,TSG,2020-07-11T05:15:00Z,-146.1917,59.5503,114.28,14.208,3.8177,31.3479,1499.869,4.245,13.9353,0.39,4.16,2.34
SKQ202010S,TSG,2020-07-11T05:16:00Z,-146.1923,59.5499,114.22,14.2123,3.8179,31.3464,1499.881,4.25,13.9411,0.4,4.19,2.32
SKQ202010S,TSG,2020-07-11T05:17:00Z,-146.1932,59.5489,113.98,14.2175,3.8182,31.3453,1499.896,4.247,13.9449,0.4,4.2,2.33
SKQ202010S,TSG,2020-07-11T05:18:00Z,-146.1946,59.5478,112.9,14.2222,3.8188,31.3467,1499.914,4.241,13.9508,0.39,4.17,2.38
SKQ202010S,TSG,2020-07-11T05:19:00Z,-146.1946,59.5467,112.27,14.2262,3.819,31.3452,1499.925,4.232,13.9591,0.39,4.18,2.38
SKQ202010S,TSG,2020-07-11T05:20:00Z,-146.1927,59.5462,112.62,14.2358,3.8192,31.3394,1499.949,4.221,13.944,0.39,4.18,2.36
SKQ202010S,TSG,2020-07-11T05:21:00Z,-146.1895,59.5458,113.38,14.2245,3.819,31.3464,1499.921,4.218,13.9548,0.39,4.19,2.38
SKQ202010S,TSG,2020-07-11T05:22:00Z,-146.1853,59.5452,114.37,14.231,3.8202,31.3524,1499.949,4.21,13.9749,0.39,4.18,2.38
SKQ202010S,TSG,2020-07-11T05:23:00Z,-146.1805,59.5447,115.87,14.2479,3.8231,31.3655,1500.019,4.202,13.978,0.39,4.16,2.36
SKQ202010S,TSG,2020-07-11T05:24:00Z,-146.1751,59.5443,117.12,14.2561,3.825,31.3762,1500.058,4.193,13.8967,0.39,4.18,2.35
SKQ202010S,TSG,2020-07-11T05:25:00Z,-146.1696,59.5437,118.04,14.2073,3.8216,31.3843,1499.909,4.183,13.7342,0.39,4.17,2.4
SKQ202010S,TSG,2020-07-11T05:26:00Z,-146.164,59.5432,119.31,14.0536,3.8107,31.41,1499.437,4.174,13.6928,0.39,4.16,2.58
SKQ202010S,TSG,2020-07-11T05:27:00Z,-146.1583,59.5427,120.26,13.9921,3.8064,31.4206,1499.248,4.169,13.6761,0.39,4.13,2.68
SKQ202010S,TSG,2020-07-11T05:28:00Z,-146.1527,59.5422,121.77,13.9773,3.805,31.4199,1499.199,4.163,13.6181,0.39,4.17,2.67
SKQ202010S,TSG,2020-07-11T05:29:00Z,-146.147,59.5417,122.8,13.917,3.7997,31.4205,1499.001,4.157,13.7114,0.39,4.15,2.73
SKQ202010S,TSG,2020-07-11T05:30:00Z,-146.1414,59.5411,125.0,13.9731,3.8042,31.4159,1499.18,4.151,13.8467,0.39,4.13,2.54
SKQ202010S,TSG,2020-07-11T05:31:00Z,-146.1356,59.5406,130.59,14.0931,3.8146,31.4132,1499.57,4.145,13.9595,0.39,4.15,2.38
SKQ202010S,TSG,2020-07-11T05:32:00Z,-146.1299,59.54,140.48,14.2088,3.8249,31.4135,1499.948,4.138,13.992,0.39,4.17,2.33
SKQ202010S,TSG,2020-07-11T05:33:00Z,-146.1241,59.5395,143.56,14.256,3.8286,31.4088,1500.096,4.131,13.9915,0.39,4.16,2.35
SKQ202010S,TSG,2020-07-11T05:34:00Z,-146.1183,59.539,145.1,14.2645,3.8296,31.4111,1500.126,4.124,13.9143,0.39,4.16,2.37
SKQ202010S,TSG,2020-07-11T05:35:00Z,-146.1125,59.5384,146.21,14.2121,3.8255,31.4161,1499.962,4.118,13.8894,0.39,4.16,2.39
SKQ202010S,TSG,2020-07-11T05:36:00Z,-146.1067,59.5379,147.78,14.1731,3.8225,31.4204,1499.84,4.121,13.8651,0.39,4.16,2.42
SKQ202010S,TSG,2020-07-11T05:37:00Z,-146.1009,59.5374,149.33,14.1557,3.8202,31.4138,1499.775,4.122,13.7497,0.39,4.17,2.47
SKQ202010S,TSG,2020-07-11T05:38:00Z,-146.0951,59.5369,150.62,14.0695,3.8056,31.3503,1499.419,4.122,13.6007,0.39,4.16,2.46
SKQ202010S,TSG,2020-07-11T05:39:00Z,-146.0893,59.5364,151.73,13.9292,3.7852,31.2763,1498.872,4.122,13.5324,0.39,4.15,2.47
SKQ202010S,TSG,2020-07-11T05:40:00Z,-146.0834,59.5359,152.36,13.8431,3.7735,31.2393,1498.546,4.121,13.5069,0.39,4.18,2.43
SKQ202010S,TSG,2020-07-11T05:41:00Z,-146.0775,59.5354,153.59,13.8003,3.7614,31.1629,1498.315,4.122,13.4754,0.39,4.16,2.38
SKQ202010S,TSG,2020-07-11T05:42:00Z,-146.0717,59.5349,154.3,13.7917,3.757,31.1291,1498.247,4.119,13.4185,0.39,4.19,2.41
SKQ202010S,TSG,2020-07-11T05:43:00Z,-146.0658,59.5344,154.89,13.7183,3.7572,31.1904,1498.077,4.117,13.4868,0.39,4.18,2.47
SKQ202010S,TSG,2020-07-11T05:44:00Z,-146.0599,59.5339,155.12,13.762,3.7561,31.1447,1498.168,4.116,13.5364,0.39,4.16,2.41
SKQ202010S,TSG,2020-07-11T05:45:00Z,-146.054,59.5335,154.98,13.8122,3.7577,31.119,1498.303,4.116,13.4664,0.39,4.16,2.39
SKQ202010S,TSG,2020-07-11T05:46:00Z,-146.0482,59.5331,155.31,13.7786,3.7606,31.1732,1498.256,4.114,13.3867,0.39,4.16,2.41
SKQ202010S,TSG,2020-07-11T05:47:00Z,-146.0425,59.5326,155.76,13.6892,3.7564,31.2067,1498.0,4.114,13.4565,0.39,4.16,2.44
SKQ202010S,TSG,2020-07-11T05:48:00Z,-146.0367,59.5322,154.87,13.727,3.7604,31.2131,1498.132,4.113,13.5603,0.39,4.15,2.42
SKQ202010S,TSG,2020-07-11T05:49:00Z,-146.0309,59.5318,154.55,13.8195,3.7685,31.2123,1498.436,4.112,13.6327,0.39,4.15,2.36
SKQ202010S,TSG,2020-07-11T05:50:00Z,-146.0252,59.5313,154.61,13.8961,3.7752,31.212,1498.688,4.11,13.6767,0.39,4.18,2.33
SKQ202010S,TSG,2020-07-11T05:51:00Z,-146.0194,59.5309,154.39,13.9431,3.7813,31.2294,1498.863,4.104,13.709,0.39,4.13,2.33
SKQ202010S,TSG,2020-07-11T05:52:00Z,-146.0136,59.5305,154.55,13.9773,3.7873,31.2572,1499.008,4.099,13.6517,0.39,4.17,2.35
SKQ202010S,TSG,2020-07-11T05:53:00Z,-146.0079,59.5301,154.55,13.9484,3.7875,31.2826,1498.943,4.093,13.6802,0.39,4.17,2.39
SKQ202010S,TSG,2020-07-11T05:54:00Z,-146.0021,59.5297,154.64,13.9467,3.7896,31.3029,1498.961,4.085,13.77,0.39,4.16,2.39
SKQ202010S,TSG,2020-07-11T05:55:00Z,-145.9962,59.5293,155.84,14.0266,3.7966,31.3027,1499.223,4.076,13.8104,0.4,4.19,2.37
