Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202110S,TSG,2021-07-06T22:47:00Z,-150.9642,57.8974,76.27,10.1035,3.5151,31.9175,1486.455,1.817,9.9243,0.36,3.81,3.37
SKQ202110S,TSG,2021-07-06T22:48:00Z,-150.9665,57.8997,76.35,10.1425,3.5182,31.9144,1486.592,1.814,9.9211,0.36,3.85,3.31
SKQ202110S,TSG,2021-07-06T22:49:00Z,-150.9688,57.9006,76.39,10.1381,3.5178,31.9137,1486.575,1.813,9.8633,0.37,3.89,3.29
SKQ202110S,TSG,2021-07-06T22:50:00Z,-150.9695,57.9005,76.41,10.083,3.5129,31.9132,1486.376,1.815,9.8088,0.36,3.86,3.38
SKQ202110S,TSG,2021-07-06T22:51:00Z,-150.9691,57.9005,76.51,10.0482,3.51,31.9141,1486.251,1.819,9.9589,0.37,3.89,3.41
SKQ202110S,TSG,2021-07-06T22:52:00Z,-150.9684,57.9005,76.49,10.1793,3.5214,31.9135,1486.724,1.818,10.0183,0.36,3.84,3.25
SKQ202110S,TSG,2021-07-06T22:53:00Z,-150.9678,57.9005,76.6,10.2606,3.5286,31.9147,1487.017,1.818,10.1697,0.37,3.86,3.24
SKQ202110S,TSG,2021-07-06T22:54:00Z,-150.9673,57.9005,76.58,10.372,3.5382,31.913,1487.416,1.817,10.0748,0.36,3.84,3.02
SKQ202110S,TSG,2021-07-06T22:55:00Z,-150.967,57.9005,76.49,10.275,3.5296,31.912,1487.066,1.816,9.9237,0.36,3.83,3.16
SKQ202110S,TSG,2021-07-06T22:56:00Z,-150.9667,57.9005,76.46,10.1543,3.5191,31.9129,1486.633,1.815,9.9296,0.36,3.9,3.45
SKQ202110S,TSG,2021-07-06T22:57:00Z,-150.9663,57.9004,76.41,10.165,3.5201,31.9137,1486.672,1.814,10.031,0.37,3.87,3.44
SKQ202110S,TSG,2021-07-06T22:58:00Z,-150.9659,57.9004,76.43,10.2611,3.5285,31.9137,1487.018,1.813,10.0845,0.36,3.85,3.3
SKQ202110S,TSG,2021-07-06T22:59:00Z,-150.9655,57.9003,76.42,10.3065,3.5324,31.9131,1487.18,1.813,10.1172,0.36,3.88,3.22
SKQ202110S,TSG,2021-07-06T23:00:00Z,-150.965,57.9003,76.46,10.3389,3.5353,31.9129,1487.297,1.813,10.1616,0.37,3.89,3.15
SKQ202110S,TSG,2021-07-06T23:01:00Z,-150.9646,57.9002,76.46,10.3783,3.5387,31.9129,1487.438,1.813,10.1621,0.36,3.87,3.04
SKQ202110S,TSG,2021-07-06T23:02:00Z,-150.9641,57.9002,76.44,10.383,3.5391,31.9127,1487.455,1.813,10.1674,0.36,3.87,3.03
SKQ202110S,TSG,2021-07-06T23:03:00Z,-150.9637,57.9001,76.5,10.3869,3.5394,31.9123,1487.469,1.811,10.1694,0.36,3.82,3.03
SKQ202110S,TSG,2021-07-06T23:04:00Z,-150.9632,57.9001,76.41,10.3903,3.5397,31.9124,1487.481,1.809,10.1821,0.36,3.78,3.03
SKQ202110S,TSG,2021-07-06T23:05:00Z,-150.9628,57.9,76.43,10.3995,3.5405,31.9117,1487.513,1.804,10.1805,0.36,3.82,2.99
SKQ202110S,TSG,2021-07-06T23:06:00Z,-150.9623,57.9,76.44,10.4025,3.5408,31.9119,1487.524,1.799,10.2011,0.36,3.82,3.0
SKQ202110S,TSG,2021-07-06T23:07:00Z,-150.9618,57.8999,76.47,10.4207,3.5423,31.9116,1487.589,1.797,10.2074,0.36,3.86,2.92
SKQ202110S,TSG,2021-07-06T23:08:00Z,-150.9613,57.8999,76.5,10.4234,3.5425,31.9112,1487.598,1.794,10.2022,0.36,3.82,2.92
SKQ202110S,TSG,2021-07-06T23:09:00Z,-150.9608,57.8998,76.5,10.426,3.5427,31.9113,1487.607,1.79,10.2198,0.36,3.8,2.94
SKQ202110S,TSG,2021-07-06T23:10:00Z,-150.9603,57.8998,76.54,10.4382,3.5438,31.9113,1487.651,1.784,10.2236,0.36,3.81,2.89
SKQ202110S,TSG,2021-07-06T23:11:00Z,-150.9598,57.8997,76.54,10.4429,3.5442,31.911,1487.667,1.776,10.2163,0.36,3.84,2.88
SKQ202110S,TSG,2021-07-06T23:12:00Z,-150.9593,57.8997,76.49,10.4351,3.5435,31.911,1487.64,1.776,10.2067,0.36,3.8,2.88
SKQ202110S,TSG,2021-07-06T23:13:00Z,-150.9588,57.8996,76.52,10.4272,3.5428,31.9113,1487.611,1.778,10.2041,0.36,3.83,2.9
SKQ202110S,TSG,2021-07-06T23:14:00Z,-150.9583,57.8996,76.51,10.4263,3.5428,31.9113,1487.608,1.781,10.2162,0.36,3.8,2.9
SKQ202110S,TSG,2021-07-06T23:15:00Z,-150.9578,57.8995,76.54,10.4389,3.5439,31.9116,1487.654,1.785,10.2286,0.36,3.77,2.88
SKQ202110S,TSG,2021-07-06T23:16:00Z,-150.9573,57.8995,76.55,10.4504,3.5449,31.9112,1487.695,1.791,10.2375,0.36,3.81,2.87
SKQ202110S,TSG,2021-07-06T23:17:00Z,-150.9568,57.8994,76.62,10.4559,3.5453,31.911,1487.714,1.796,10.2426,0.36,3.79,2.86
SKQ202110S,TSG,2021-07-06T23:18:00Z,-150.9563,57.8993,76.64,10.4631,3.546,31.911,1487.74,1.801,10.2532,0.36,3.87,2.86
SKQ202110S,TSG,2021-07-06T23:19:00Z,-150.9557,57.8993,76.63,10.4726,3.5468,31.9108,1487.774,1.804,10.2301,0.37,3.88,2.86
SKQ202110S,TSG,2021-07-06T23:20:00Z,-150.9552,57.8992,76.63,10.4522,3.545,31.9109,1487.701,1.807,10.224,0.36,3.82,2.88
SKQ202110S,TSG,2021-07-06T23:21:00Z,-150.9547,57.8992,76.7,10.4475,3.5446,31.911,1487.684,1.808,10.2123,0.36,3.8,2.89
SKQ202110S,TSG,2021-07-06T23:22:00Z,-150.9541,57.8991,76.72,10.433,3.5433,31.911,1487.632,1.81,10.2137,0.36,3.79,2.89
SKQ202110S,TSG,2021-07-06T23:23:00Z,-150.9536,57.8991,76.7,10.4395,3.5439,31.9109,1487.655,1.813,10.23,0.36,3.8,2.89
SKQ202110S,TSG,2021-07-06T23:24:00Z,-150.953,57.899,76.7,10.449,3.5447,31.9107,1487.689,1.816,10.217,0.36,3.81,2.89
SKQ202110S,TSG,2021-07-06T23:25:00Z,-150.9525,57.8989,76.69,10.4381,3.5438,31.9109,1487.65,1.821,10.2109,0.36,3.82,2.93
SKQ202110S,TSG,2021-07-06T23:26:00Z,-150.9518,57.8989,76.66,10.4331,3.5433,31.9107,1487.632,1.827,10.2024,0.36,3.8,2.93
SKQ202110S,TSG,2021-07-06T23:27:00Z,-150.9512,57.8988,76.75,10.4235,3.5425,31.9106,1487.598,1.828,10.1913,0.36,3.83,2.93
SKQ202110S,TSG,2021-07-06T23:28:00Z,-150.9506,57.8987,76.7,10.4115,3.5414,31.9107,1487.555,1.83,10.1799,0.36,3.85,2.95
SKQ202110S,TSG,2021-07-06T23:29:00Z,-150.9499,57.8987,76.71,10.4088,3.5412,31.911,1487.546,1.833,10.1832,0.36,3.87,2.95
SKQ202110S,TSG,2021-07-06T23:30:00Z,-150.9493,57.8985,76.85,10.4071,3.541,31.9109,1487.539,1.837,10.1624,0.36,3.86,2.95
SKQ202110S,TSG,2021-07-06T23:31:00Z,-150.9498,57.8988,76.83,10.3855,3.5392,31.9108,1487.462,1.841,10.1516,0.36,3.84,3.11
SKQ202110S,TSG,2021-07-06T23:32:00Z,-150.9508,57.9003,77.1,10.377,3.5384,31.9107,1487.431,1.844,10.1095,0.36,3.86,3.19
SKQ202110S,TSG,2021-07-06T23:33:00Z,-150.9529,57.9021,77.74,10.3399,3.5352,31.9114,1487.299,1.845,10.1348,0.36,3.84,3.25
SKQ202110S,TSG,2021-07-06T23:34:00Z,-150.9555,57.9041,78.6,10.3609,3.537,31.9104,1487.373,1.846,10.1287,0.36,3.85,3.19
SKQ202110S,TSG,2021-07-06T23:35:00Z,-150.9582,57.9062,79.41,10.355,3.5363,31.9092,1487.35,1.844,10.144,0.36,3.83,3.21
SKQ202110S,TSG,2021-07-06T23:36:00Z,-150.961,57.9084,79.98,10.3684,3.5374,31.908,1487.397,1.842,10.1207,0.36,3.85,3.18
SKQ202110S,TSG,2021-07-06T23:37:00Z,-150.9638,57.9106,80.35,10.3476,3.5355,31.9076,1487.322,1.843,10.1428,0.36,3.89,3.19
SKQ202110S,TSG,2021-07-06T23:38:00Z,-150.9666,57.9128,80.91,10.3702,3.5374,31.907,1487.402,1.844,10.1749,0.36,3.83,3.11
SKQ202110S,TSG,2021-07-06T23:39:00Z,-150.9694,57.915,81.26,10.4025,3.5403,31.9071,1487.518,1.845,10.228,0.36,3.83,3.14
SKQ202110S,TSG,2021-07-06T23:40:00Z,-150.9722,57.9172,81.83,10.4537,3.5448,31.908,1487.703,1.846,10.2412,0.36,3.83,3.17
SKQ202110S,TSG,2021-07-06T23:41:00Z,-150.975,57.9193,82.37,10.459,3.5453,31.9077,1487.721,1.848,10.2263,0.37,3.88,3.28
SKQ202110S,TSG,2021-07-06T23:42:00Z,-150.9778,57.9215,83.05,10.4454,3.5436,31.9029,1487.667,1.845,10.184,0.36,3.82,3.34
SKQ202110S,TSG,2021-07-06T23:43:00Z,-150.9806,57.9237,83.75,10.4058,3.5393,31.8945,1487.515,1.845,10.1642,0.36,3.84,3.5
SKQ202110S,TSG,2021-07-06T23:44:00Z,-150.9834,57.9259,84.08,10.392,3.5377,31.8903,1487.46,1.849,10.1813,0.36,3.84,3.55
SKQ202110S,TSG,2021-07-06T23:45:00Z,-150.9862,57.928,84.35,10.4086,3.5391,31.8899,1487.519,1.856,10.1966,0.36,3.81,3.61
SKQ202110S,TSG,2021-07-06T23:46:00Z,-150.989,57.9302,84.31,10.4183,3.5402,31.8928,1487.557,1.866,10.1916,0.36,3.88,3.67
SKQ202110S,TSG,2021-07-06T23:47:00Z,-150.9918,57.9323,83.83,10.4198,3.5406,31.8957,1487.566,1.883,10.2361,0.36,3.85,3.69
SKQ202110S,TSG,2021-07-06T23:48:00Z,-150.9949,57.9344,83.82,10.4545,3.5439,31.8978,1487.693,1.901,10.1712,0.37,3.87,3.65
SKQ202110S,TSG,2021-07-06T23:49:00Z,-150.9982,57.9364,82.82,10.3823,3.5371,31.893,1487.428,1.92,10.0726,0.36,3.84,3.82
SKQ202110S,TSG,2021-07-06T23:50:00Z,-151.0015,57.9385,84.61,10.3089,3.5303,31.8891,1487.16,1.937,10.1029,0.36,3.88,3.98
SKQ202110S,TSG,2021-07-06T23:51:00Z,-151.0048,57.9406,86.36,10.3289,3.5315,31.8842,1487.226,1.954,10.0792,0.36,3.82,3.75
SKQ202110S,TSG,2021-07-06T23:52:00Z,-151.0082,57.9426,86.12,10.2997,3.529,31.8839,1487.121,1.964,10.0224,0.36,3.83,3.95
SKQ202110S,TSG,2021-07-06T23:53:00Z,-151.0115,57.9447,85.0,10.253,3.5254,31.8895,1486.96,1.975,10.0059,0.36,3.83,4.2
SKQ202110S,TSG,2021-07-06T23:54:00Z,-151.0149,57.9468,83.58,10.2316,3.5236,31.8903,1486.884,1.985,9.9479,0.36,3.84,4.34
SKQ202110S,TSG,2021-07-06T23:55:00Z,-151.0182,57.9489,83.62,10.1678,3.5172,31.8816,1486.643,1.995,9.9097,0.36,3.85,4.24
SKQ202110S,TSG,2021-07-06T23:56:00Z,-151.0216,57.951,86.48,10.1482,3.5154,31.8808,1486.572,2.004,9.8476,0.36,3.87,4.21
SKQ202110S,TSG,2021-07-06T23:57:00Z,-151.025,57.9531,90.02,10.0739,3.5089,31.8806,1486.303,2.012,9.7855,0.36,3.83,4.35
SKQ202110S,TSG,2021-07-06T23:58:00Z,-151.0284,57.9552,90.99,10.026,3.5048,31.8812,1486.131,2.022,9.995,0.36,3.85,4.56
SKQ202110S,TSG,2021-07-06T23:59:00Z,-151.0318,57.9573,91.16,10.2373,3.5226,31.8755,1486.886,2.035,10.0958,0.36,3.81,4.37
SKQ202110S,TSG,2021-07-07T00:00:00Z,-151.0343,57.9589,91.03,10.3051,3.5281,31.8704,1487.124,2.051,10.1185,0.36,3.84,4.25
SKQ202110S,TSG,2021-07-07T00:00:00Z,-151.036,57.96,91.03,10.3124,3.5287,31.8702,1487.15,2.069,10.1368,0.36,3.83,4.2
SKQ202110S,TSG,2021-07-07T00:01:00Z,-151.0386,57.9615,90.49,10.3457,3.5309,31.8634,1487.261,2.086,10.1073,0.36,3.85,4.06
SKQ202110S,TSG,2021-07-07T00:02:00Z,-151.042,57.9636,89.13,10.3211,3.5272,31.8475,1487.154,2.099,10.0738,0.36,3.85,3.8
SKQ202110S,TSG,2021-07-07T00:03:00Z,-151.0454,57.9656,87.19,10.2944,3.5234,31.8324,1487.04,2.108,10.0116,0.36,3.82,3.65
SKQ202110S,TSG,2021-07-07T00:04:00Z,-151.0488,57.9677,85.28,10.2335,3.5169,31.8214,1486.807,2.113,9.955,0.36,3.82,3.66
SKQ202110S,TSG,2021-07-07T00:05:00Z,-151.0521,57.9697,85.09,10.1868,3.5129,31.8217,1486.639,2.113,9.9119,0.35,3.76,3.68
SKQ202110S,TSG,2021-07-07T00:06:00Z,-151.0554,57.9718,85.13,10.1445,3.5099,31.8288,1486.495,2.117,9.9438,0.36,3.8,3.81
SKQ202110S,TSG,2021-07-07T00:07:00Z,-151.0588,57.9738,85.85,10.1785,3.5135,31.8353,1486.626,2.12,9.9835,0.36,3.8,3.94
SKQ202110S,TSG,2021-07-07T00:08:00Z,-151.0622,57.9758,84.14,10.2067,3.5166,31.8415,1486.735,2.123,9.9482,0.36,3.78,4.06
SKQ202110S,TSG,2021-07-07T00:09:00Z,-151.0655,57.9778,82.83,10.1753,3.5138,31.8404,1486.62,2.125,9.9412,0.36,3.8,4.19
SKQ202110S,TSG,2021-07-07T00:10:00Z,-151.069,57.9798,81.5,10.1707,3.5133,31.8399,1486.603,2.127,9.9719,0.36,3.77,4.16
SKQ202110S,TSG,2021-07-07T00:11:00Z,-151.0724,57.9818,81.46,10.2001,3.5155,31.8359,1486.704,2.131,9.9491,0.36,3.83,4.02
SKQ202110S,TSG,2021-07-07T00:12:00Z,-151.0759,57.9838,81.86,10.1731,3.5122,31.8266,1486.596,2.135,9.9246,0.35,3.75,3.92
SKQ202110S,TSG,2021-07-07T00:13:00Z,-151.0794,57.9858,81.32,10.1542,3.5098,31.8192,1486.518,2.137,9.9629,0.36,3.81,4.01
SKQ202110S,TSG,2021-07-07T00:14:00Z,-151.0829,57.9879,80.34,10.195,3.5132,31.818,1486.664,2.138,10.0038,0.36,3.79,4.01
SKQ202110S,TSG,2021-07-07T00:15:00Z,-151.0864,57.9899,80.97,10.2234,3.516,31.8205,1486.77,2.139,9.8805,0.36,3.8,4.0
SKQ202110S,TSG,2021-07-07T00:16:00Z,-151.0899,57.9919,81.57,10.0996,3.5054,31.8231,1486.326,2.13,9.8319,0.36,3.81,4.27
SKQ202110S,TSG,2021-07-07T00:17:00Z,-151.0934,57.9939,82.21,10.0544,3.502,31.8279,1486.169,2.121,9.7369,0.36,3.76,4.29
SKQ202110S,TSG,2021-07-07T00:18:00Z,-151.0968,57.9959,82.59,9.9891,3.4966,31.8308,1485.936,2.111,9.8513,0.35,3.75,4.5
SKQ202110S,TSG,2021-07-07T00:19:00Z,-151.1003,57.9979,82.57,10.0848,3.5051,31.8325,1486.284,2.101,9.9115,0.36,3.85,4.26
SKQ202110S,TSG,2021-07-07T00:20:00Z,-151.1038,57.9999,82.69,10.1378,3.5098,31.8332,1486.477,2.091,9.8884,0.37,3.91,4.52
SKQ202110S,TSG,2021-07-07T00:21:00Z,-151.1072,58.0018,83.38,10.119,3.5081,31.8326,1486.408,2.095,9.8527,0.37,3.93,4.99
SKQ202110S,TSG,2021-07-07T00:22:00Z,-151.1106,58.0038,83.54,10.0843,3.5049,31.8313,1486.281,2.103,9.7772,0.37,3.93,5.61
SKQ202110S,TSG,2021-07-07T00:23:00Z,-151.1139,58.0057,83.76,10.0198,3.4991,31.8299,1486.046,2.114,9.8066,0.37,3.88,6.13
SKQ202110S,TSG,2021-07-07T00:24:00Z,-151.1173,58.0076,84.29,10.0418,3.5007,31.8259,1486.121,2.13,9.7841,0.37,3.91,6.35
SKQ202110S,TSG,2021-07-07T00:25:00Z,-151.1206,58.0096,84.04,10.0189,3.4984,31.8235,1486.035,2.149,9.7586,0.37,3.93,6.29
SKQ202110S,TSG,2021-07-07T00:26:00Z,-151.1239,58.0115,83.01,9.9944,3.4962,31.8222,1485.944,2.166,9.7053,0.37,3.93,6.06
SKQ202110S,TSG,2021-07-07T00:27:00Z,-151.1273,58.0134,82.73,9.9428,3.4916,31.8217,1485.757,2.184,9.6775,0.37,3.89,7.25
SKQ202110S,TSG,2021-07-07T00:28:00Z,-151.1307,58.0136,82.46,9.9183,3.4894,31.8211,1485.667,2.202,9.6929,0.36,3.78,7.78
SKQ202110S,TSG,2021-07-07T00:29:00Z,-151.1334,58.0127,82.52,9.9311,3.4903,31.8183,1485.71,2.221,9.7278,0.36,3.79,7.66
SKQ202110S,TSG,2021-07-07T00:30:00Z,-151.1369,58.0127,82.42,9.9605,3.4924,31.8145,1485.813,2.241,9.7311,0.36,3.8,6.87
SKQ202110S,TSG,2021-07-07T00:31:00Z,-151.1408,58.0129,82.45,9.9597,3.4922,31.8123,1485.807,2.261,9.7021,0.36,3.78,7.59
SKQ202110S,TSG,2021-07-07T00:32:00Z,-151.145,58.0131,82.56,9.9338,3.4899,31.8118,1485.712,2.28,9.7041,0.36,3.8,7.82
SKQ202110S,TSG,2021-07-07T00:33:00Z,-151.1492,58.0133,82.43,9.9398,3.4903,31.811,1485.733,2.298,9.7706,0.35,3.78,7.68
SKQ202110S,TSG,2021-07-07T00:34:00Z,-151.1534,58.0135,82.28,10.0012,3.4956,31.8102,1485.954,2.315,9.797,0.36,3.8,7.48
SKQ202110S,TSG,2021-07-07T00:35:00Z,-151.1576,58.0137,82.08,10.0248,3.4976,31.8098,1486.04,2.332,9.8744,0.36,3.82,7.38
SKQ202110S,TSG,2021-07-07T00:36:00Z,-151.1618,58.014,81.8,10.104,3.5046,31.8106,1486.327,2.338,9.9434,0.35,3.75,7.23
SKQ202110S,TSG,2021-07-07T00:37:00Z,-151.1661,58.0144,81.67,10.1623,3.5094,31.808,1486.534,2.349,9.9203,0.36,3.79,7.92
SKQ202110S,TSG,2021-07-07T00:38:00Z,-151.1702,58.0149,81.62,10.1353,3.5069,31.8067,1486.435,2.363,9.8304,0.36,3.75,8.71
SKQ202110S,TSG,2021-07-07T00:39:00Z,-151.1735,58.0154,81.63,10.0554,3.4999,31.8063,1486.146,2.381,9.8143,0.35,3.79,9.2
SKQ202110S,TSG,2021-07-07T00:40:00Z,-151.1758,58.0162,81.74,10.0432,3.4988,31.806,1486.102,2.404,9.7857,0.36,3.77,9.6
SKQ202110S,TSG,2021-07-07T00:41:00Z,-151.1775,58.0163,81.77,10.0125,3.4964,31.8083,1485.993,2.41,9.7783,0.36,3.83,9.13
SKQ202110S,TSG,2021-07-07T00:42:00Z,-151.1781,58.0159,81.68,10.0096,3.4964,31.8109,1485.986,2.416,9.7934,0.35,3.75,8.27
SKQ202110S,TSG,2021-07-07T00:43:00Z,-151.1783,58.0156,81.41,10.0174,3.4969,31.8095,1486.012,2.42,9.7948,0.36,3.82,8.13
SKQ202110S,TSG,2021-07-07T00:44:00Z,-151.1783,58.0155,81.32,10.0275,3.4977,31.8087,1486.048,2.424,9.8203,0.36,3.78,8.23
SKQ202110S,TSG,2021-07-07T00:45:00Z,-151.178,58.0154,81.33,10.0303,3.4977,31.8063,1486.055,2.428,9.6894,0.36,3.82,8.23
SKQ202110S,TSG,2021-07-07T00:46:00Z,-151.1777,58.0154,81.27,9.9329,3.4894,31.8085,1485.705,2.43,9.7072,0.36,3.78,10.33
SKQ202110S,TSG,2021-07-07T00:47:00Z,-151.1771,58.0154,81.4,9.9184,3.488,31.8066,1485.65,2.432,9.5965,0.36,3.8,10.74
SKQ202110S,TSG,2021-07-07T00:48:00Z,-151.1765,58.0154,81.47,9.8369,3.4811,31.8088,1485.357,2.433,9.6087,0.36,3.78,12.81
SKQ202110S,TSG,2021-07-07T00:49:00Z,-151.1759,58.0154,81.34,9.8443,3.4818,31.8091,1485.384,2.433,9.5128,0.36,3.8,12.39
SKQ202110S,TSG,2021-07-07T00:50:00Z,-151.1752,58.0154,81.57,9.7402,3.4727,31.8087,1485.005,2.433,9.4259,0.36,3.84,13.05
SKQ202110S,TSG,2021-07-07T00:51:00Z,-151.1745,58.0154,81.46,9.6534,3.4652,31.809,1484.688,2.438,9.3457,0.36,3.83,12.55
SKQ202110S,TSG,2021-07-07T00:52:00Z,-151.1737,58.0154,81.48,9.5837,3.4593,31.8111,1484.436,2.443,9.3349,0.36,3.81,14.28
SKQ202110S,TSG,2021-07-07T00:53:00Z,-151.1729,58.0154,81.6,9.5981,3.4609,31.8143,1484.492,2.447,9.5965,0.36,3.8,14.82
SKQ202110S,TSG,2021-07-07T00:54:00Z,-151.1722,58.0154,81.63,9.8217,3.4801,31.8116,1485.305,2.451,9.503,0.36,3.79,11.66
SKQ202110S,TSG,2021-07-07T00:55:00Z,-151.1714,58.0154,81.66,9.7027,3.4695,31.8097,1484.868,2.454,9.2887,0.36,3.82,10.27
SKQ202110S,TSG,2021-07-07T00:56:00Z,-151.1706,58.0154,81.65,9.5358,3.4553,31.8127,1484.262,2.456,9.2986,0.36,3.81,11.24
SKQ202110S,TSG,2021-07-07T00:57:00Z,-151.1698,58.0154,81.63,9.5427,3.4558,31.8119,1484.286,2.46,9.337,0.36,3.78,10.13
SKQ202110S,TSG,2021-07-07T00:58:00Z,-151.1691,58.0154,81.71,9.5809,3.4592,31.8126,1484.427,2.469,9.4562,0.36,3.78,9.64
SKQ202110S,TSG,2021-07-07T00:59:00Z,-151.1683,58.0154,81.7,9.6982,3.4696,31.814,1484.858,2.48,9.5296,0.36,3.84,9.83
SKQ202110S,TSG,2021-07-07T01:00:00Z,-151.1676,58.0154,81.77,9.7413,3.4732,31.8132,1485.014,2.495,9.4469,0.36,3.78,10.4
SKQ202110S,TSG,2021-07-07T01:01:00Z,-151.1669,58.0154,81.84,9.674,3.4674,31.8138,1484.769,2.501,9.4355,0.36,3.82,10.28
SKQ202110S,TSG,2021-07-07T01:02:00Z,-151.1663,58.0154,81.78,9.6886,3.4689,31.8155,1484.824,2.508,9.6544,0.36,3.81,10.89
SKQ202110S,TSG,2021-07-07T01:03:00Z,-151.1657,58.0154,81.82,9.8853,3.486,31.815,1485.54,2.518,9.7652,0.36,3.79,11.84
SKQ202110S,TSG,2021-07-07T01:04:00Z,-151.1653,58.0154,81.88,9.9836,3.4944,31.8144,1485.896,2.529,9.7786,0.36,3.79,12.65
SKQ202110S,TSG,2021-07-07T01:05:00Z,-151.1648,58.0154,81.95,9.9931,3.4952,31.8139,1485.93,2.542,9.7449,0.36,3.79,12.86
SKQ202110S,TSG,2021-07-07T01:06:00Z,-151.1643,58.0154,81.98,9.9722,3.4935,31.8144,1485.855,2.559,9.7419,0.36,3.82,13.33
SKQ202110S,TSG,2021-07-07T01:07:00Z,-151.1639,58.0154,81.98,9.9325,3.4898,31.8127,1485.708,2.575,9.3959,0.36,3.79,14.28
SKQ202110S,TSG,2021-07-07T01:08:00Z,-151.1636,58.0154,82.04,9.6241,3.463,31.8128,1484.586,2.59,9.3068,0.36,3.79,16.06
SKQ202110S,TSG,2021-07-07T01:09:00Z,-151.1632,58.0154,82.01,9.5717,3.4586,31.8144,1484.396,2.603,9.3327,0.36,3.79,15.97
SKQ202110S,TSG,2021-07-07T01:10:00Z,-151.1629,58.0154,82.1,9.5574,3.4572,31.8123,1484.341,2.616,9.1414,0.36,3.82,15.74
SKQ202110S,TSG,2021-07-07T01:11:00Z,-151.1626,58.0154,82.12,9.3706,3.4412,31.8143,1483.658,2.621,9.004,0.36,3.83,17.14
SKQ202110S,TSG,2021-07-07T01:12:00Z,-151.1623,58.0154,82.11,9.2611,3.4317,31.8147,1483.255,2.626,9.0676,0.36,3.8,18.14
SKQ202110S,TSG,2021-07-07T01:13:00Z,-151.162,58.0154,82.11,9.321,3.4368,31.8139,1483.475,2.632,9.152,0.36,3.85,17.42
SKQ202110S,TSG,2021-07-07T01:14:00Z,-151.1616,58.0154,82.07,9.3948,3.4433,31.8144,1483.747,2.639,9.1627,0.36,3.83,16.84
SKQ202110S,TSG,2021-07-07T01:15:00Z,-151.1612,58.0154,82.1,9.3937,3.4431,31.8137,1483.742,2.647,9.1281,0.36,3.83,17.02
SKQ202110S,TSG,2021-07-07T01:16:00Z,-151.1607,58.0154,82.16,9.3635,3.4405,31.8136,1483.631,2.65,9.0928,0.36,3.8,17.1
SKQ202110S,TSG,2021-07-07T01:17:00Z,-151.1601,58.0154,82.19,9.3373,3.4383,31.8144,1483.535,2.655,9.223,0.36,3.82,15.98
SKQ202110S,TSG,2021-07-07T01:18:00Z,-151.1594,58.0154,82.31,9.4777,3.451,31.8196,1484.058,2.663,9.4193,0.36,3.79,15.69
SKQ202110S,TSG,2021-07-07T01:19:00Z,-151.1588,58.0154,82.29,9.6594,3.467,31.8226,1484.726,2.674,9.6637,0.36,3.77,14.45
SKQ202110S,TSG,2021-07-07T01:20:00Z,-151.1581,58.0154,82.33,9.8871,3.487,31.8245,1485.558,2.687,9.7785,0.37,3.92,12.38
SKQ202110S,TSG,2021-07-07T01:21:00Z,-151.1574,58.0152,82.31,9.9934,3.4963,31.8248,1485.944,2.688,9.7752,0.37,3.88,11.01
SKQ202110S,TSG,2021-07-07T01:22:00Z,-151.1576,58.0148,82.21,9.982,3.4953,31.8239,1485.902,2.693,9.6347,0.37,3.89,11.12
SKQ202110S,TSG,2021-07-07T01:23:00Z,-151.1597,58.015,82.19,9.8506,3.4836,31.8222,1485.422,2.703,9.4675,0.37,3.92,12.02
SKQ202110S,TSG,2021-07-07T01:24:00Z,-151.1626,58.0161,82.05,9.7333,3.4739,31.8267,1485.001,2.716,9.6975,0.37,3.89,12.44
SKQ202110S,TSG,2021-07-07T01:25:00Z,-151.166,58.0176,82.18,9.9262,3.4913,31.8332,1485.711,2.735,9.6934,0.37,3.92,11.82
SKQ202110S,TSG,2021-07-07T01:26:00Z,-151.1695,58.0192,82.4,9.9186,3.4913,31.8395,1485.691,2.747,9.6717,0.37,3.87,11.99
SKQ202110S,TSG,2021-07-07T01:27:00Z,-151.173,58.0209,81.93,9.9025,3.491,31.8515,1485.647,2.76,9.5684,0.37,3.94,12.08
SKQ202110S,TSG,2021-07-07T01:28:00Z,-151.1766,58.0225,81.32,9.7925,3.4824,31.8615,1485.259,2.775,9.434,0.36,3.8,12.26
SKQ202110S,TSG,2021-07-07T01:29:00Z,-151.1802,58.0242,81.06,9.682,3.474,31.8737,1484.871,2.79,9.4845,0.35,3.76,12.9
SKQ202110S,TSG,2021-07-07T01:30:00Z,-151.1838,58.026,80.89,9.7172,3.4781,31.8844,1485.013,2.806,9.4299,0.36,3.81,12.51
SKQ202110S,TSG,2021-07-07T01:31:00Z,-151.1874,58.0277,81.1,9.6642,3.4742,31.8911,1484.828,2.821,9.4789,0.36,3.82,12.36
SKQ202110S,TSG,2021-07-07T01:32:00Z,-151.191,58.0295,81.64,9.7282,3.482,31.9137,1485.089,2.832,9.602,0.36,3.8,12.33
