Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202106S,TSG,2021-04-28T07:32:00Z,-146.1308,59.6329,97.71,6.9748,3.2152,31.5923,1474.298,1.66,6.2171,0.38,3.97,27.08
SKQ202106S,TSG,2021-04-28T07:33:00Z,-146.1271,59.6348,97.76,6.8761,3.2068,31.5909,1473.91,1.626,6.0566,0.38,4.0,26.39
SKQ202106S,TSG,2021-04-28T07:34:00Z,-146.1236,59.6366,97.53,6.7145,3.1926,31.585,1473.268,1.59,5.9716,0.38,4.0,24.15
SKQ202106S,TSG,2021-04-28T07:35:00Z,-146.1205,59.6382,97.37,6.5801,3.1809,31.5805,1472.733,1.554,5.9357,0.37,3.97,20.73
SKQ202106S,TSG,2021-04-28T07:36:00Z,-146.118,59.6396,97.51,6.5037,3.1746,31.5824,1472.434,1.516,5.9373,0.37,3.98,19.69
SKQ202106S,TSG,2021-04-28T07:37:00Z,-146.1162,59.6407,97.58,6.47,3.1719,31.5839,1472.302,1.476,5.9989,0.38,4.0,19.71
SKQ202106S,TSG,2021-04-28T07:38:00Z,-146.1151,59.6417,97.57,6.4731,3.1724,31.5857,1472.317,1.438,6.0229,0.37,3.98,19.93
SKQ202106S,TSG,2021-04-28T07:39:00Z,-146.1141,59.6426,96.97,6.5204,3.1766,31.5883,1472.507,1.403,6.0255,0.38,3.97,19.91
SKQ202106S,TSG,2021-04-28T07:40:00Z,-146.1134,59.6434,96.95,6.5338,3.1782,31.5931,1472.566,1.371,6.0051,0.38,3.97,19.53
SKQ202106S,TSG,2021-04-28T07:41:00Z,-146.113,59.6441,96.82,6.5302,3.1784,31.599,1472.559,1.341,6.0005,0.38,4.01,19.15
SKQ202106S,TSG,2021-04-28T07:42:00Z,-146.1125,59.6447,96.72,6.5144,3.177,31.5988,1472.497,1.303,6.0002,0.38,4.01,19.02
SKQ202106S,TSG,2021-04-28T07:43:00Z,-146.1119,59.6453,96.81,6.5113,3.1767,31.5976,1472.483,1.268,6.0026,0.38,4.0,18.94
SKQ202106S,TSG,2021-04-28T07:44:00Z,-146.1112,59.6459,96.9,6.5117,3.1766,31.5965,1472.483,1.236,6.0088,0.38,4.02,18.97
SKQ202106S,TSG,2021-04-28T07:45:00Z,-146.1105,59.6464,97.2,6.5118,3.1765,31.5955,1472.482,1.208,6.0148,0.38,3.99,19.08
SKQ202106S,TSG,2021-04-28T07:46:00Z,-146.1097,59.647,96.86,6.5179,3.1769,31.5944,1472.505,1.182,6.0304,0.38,4.01,19.1
SKQ202106S,TSG,2021-04-28T07:47:00Z,-146.109,59.6476,96.65,6.5242,3.1774,31.5936,1472.529,1.144,6.045,0.38,3.97,19.14
SKQ202106S,TSG,2021-04-28T07:48:00Z,-146.1082,59.6481,96.7,6.5396,3.1787,31.5939,1472.59,1.105,6.0453,0.38,3.98,19.22
SKQ202106S,TSG,2021-04-28T07:49:00Z,-146.1074,59.6487,96.61,6.5495,3.1795,31.5938,1472.629,1.067,6.0724,0.38,4.01,19.24
SKQ202106S,TSG,2021-04-28T07:50:00Z,-146.1066,59.6492,96.31,6.5557,3.1801,31.594,1472.654,1.029,6.1101,0.38,4.01,19.32
SKQ202106S,TSG,2021-04-28T07:51:00Z,-146.1058,59.6498,96.29,6.582,3.1825,31.5963,1472.76,0.991,6.1508,0.38,3.98,19.49
SKQ202106S,TSG,2021-04-28T07:52:00Z,-146.1051,59.6504,95.95,6.6162,3.1858,31.6015,1472.902,0.956,6.169,0.37,3.95,19.29
SKQ202106S,TSG,2021-04-28T07:53:00Z,-146.1043,59.6509,96.07,6.655,3.1897,31.6082,1473.063,0.926,6.1559,0.38,4.01,19.09
SKQ202106S,TSG,2021-04-28T07:54:00Z,-146.1035,59.6514,96.21,6.662,3.1904,31.6093,1473.092,0.9,6.1772,0.38,3.97,19.13
SKQ202106S,TSG,2021-04-28T07:55:00Z,-146.1028,59.652,95.79,6.6601,3.1902,31.6094,1473.085,0.878,6.2261,0.38,3.98,19.19
SKQ202106S,TSG,2021-04-28T07:56:00Z,-146.102,59.6525,95.62,6.689,3.1933,31.6165,1473.207,0.861,6.1987,0.38,3.97,19.14
SKQ202106S,TSG,2021-04-28T07:57:00Z,-146.1012,59.6531,94.93,6.7186,3.1968,31.6266,1473.337,0.843,6.1341,0.38,3.96,18.84
SKQ202106S,TSG,2021-04-28T07:58:00Z,-146.1005,59.6536,94.55,6.6861,3.1939,31.6252,1473.207,0.824,6.1187,0.38,4.02,18.72
SKQ202106S,TSG,2021-04-28T07:59:00Z,-146.0997,59.6542,94.63,6.6393,3.1895,31.6208,1473.017,0.805,6.1303,0.38,3.99,18.67
SKQ202106S,TSG,2021-04-28T08:00:00Z,-146.0989,59.6547,94.57,6.6314,3.1888,31.6206,1472.986,0.787,6.1316,0.38,4.0,18.84
SKQ202106S,TSG,2021-04-28T08:01:00Z,-146.0981,59.6553,94.57,6.6378,3.1896,31.6227,1473.014,0.768,6.1622,0.37,3.95,18.9
SKQ202106S,TSG,2021-04-28T08:02:00Z,-146.0974,59.6558,94.57,6.6425,3.1902,31.6254,1473.035,0.741,6.1799,0.38,3.99,18.81
SKQ202106S,TSG,2021-04-28T08:03:00Z,-146.0967,59.6564,94.62,6.6701,3.1929,31.6292,1473.149,0.713,6.1977,0.38,4.01,18.95
SKQ202106S,TSG,2021-04-28T08:04:00Z,-146.0959,59.6569,94.8,6.684,3.1944,31.6325,1473.208,0.684,6.2117,0.38,4.0,18.98
SKQ202106S,TSG,2021-04-28T08:05:00Z,-146.0951,59.6575,94.11,6.7031,3.1964,31.6368,1473.288,0.656,6.2275,0.38,4.03,19.03
SKQ202106S,TSG,2021-04-28T08:06:00Z,-146.0943,59.658,93.74,6.7151,3.1976,31.6397,1473.339,0.627,6.2455,0.38,3.96,19.05
SKQ202106S,TSG,2021-04-28T08:07:00Z,-146.0935,59.6586,93.49,6.7311,3.1994,31.6438,1473.407,0.594,6.2622,0.38,4.01,19.05
SKQ202106S,TSG,2021-04-28T08:08:00Z,-146.0921,59.6595,93.25,6.7486,3.2013,31.6491,1473.483,0.561,6.2837,0.38,4.01,19.28
SKQ202106S,TSG,2021-04-28T08:09:00Z,-146.0904,59.6605,92.48,6.7649,3.2034,31.6565,1473.556,0.526,6.2908,0.38,4.0,19.37
SKQ202106S,TSG,2021-04-28T08:10:00Z,-146.0885,59.6619,92.79,6.811,3.2084,31.6694,1473.753,0.49,6.2858,0.38,4.04,18.92
SKQ202106S,TSG,2021-04-28T08:11:00Z,-146.0869,59.6638,92.79,6.8168,3.2099,31.6803,1473.789,0.454,6.2812,0.38,4.04,18.91
SKQ202106S,TSG,2021-04-28T08:12:00Z,-146.085,59.6661,91.96,6.8238,3.2112,31.6874,1473.826,0.419,6.2226,0.38,3.99,19.02
SKQ202106S,TSG,2021-04-28T08:13:00Z,-146.083,59.6684,90.72,6.8099,3.2097,31.6845,1473.768,0.383,6.2086,0.38,4.02,18.82
SKQ202106S,TSG,2021-04-28T08:14:00Z,-146.081,59.6708,90.08,6.7674,3.2054,31.6765,1473.591,0.347,6.2197,0.38,4.0,18.31
SKQ202106S,TSG,2021-04-28T08:15:00Z,-146.0789,59.6732,89.96,6.7565,3.2039,31.67,1473.54,0.312,6.2575,0.38,4.02,18.07
SKQ202106S,TSG,2021-04-28T08:16:00Z,-146.0767,59.6757,89.26,6.7674,3.2041,31.6624,1473.573,0.275,6.302,0.38,4.03,18.22
SKQ202106S,TSG,2021-04-28T08:17:00Z,-146.0746,59.6781,88.2,6.7989,3.2062,31.6563,1473.689,0.244,6.3708,0.37,3.96,18.6
SKQ202106S,TSG,2021-04-28T08:18:00Z,-146.0725,59.6805,87.06,6.8219,3.2078,31.6523,1473.774,0.215,6.4285,0.38,4.0,19.61
SKQ202106S,TSG,2021-04-28T08:19:00Z,-146.0703,59.683,87.0,6.8763,3.2124,31.6524,1473.987,0.189,6.4129,0.38,3.97,20.17
SKQ202106S,TSG,2021-04-28T08:20:00Z,-146.0681,59.6854,87.11,6.9163,3.2155,31.6494,1474.141,0.165,6.3991,0.37,4.0,20.17
SKQ202106S,TSG,2021-04-28T08:21:00Z,-146.0659,59.6879,84.38,6.9021,3.2134,31.639,1474.072,0.145,6.4057,0.38,3.98,20.02
SKQ202106S,TSG,2021-04-28T08:22:00Z,-146.0637,59.6903,82.93,6.8977,3.2127,31.6355,1474.05,0.125,6.3511,0.38,3.99,19.73
SKQ202106S,TSG,2021-04-28T08:23:00Z,-146.0614,59.6928,81.68,6.8918,3.2125,31.6391,1474.031,0.106,6.3083,0.38,3.99,19.49
SKQ202106S,TSG,2021-04-28T08:24:00Z,-146.0592,59.6952,79.11,6.8502,3.2084,31.6331,1473.861,0.087,6.2268,0.38,3.98,19.36
SKQ202106S,TSG,2021-04-28T08:25:00Z,-146.0569,59.6977,80.04,6.8003,3.2024,31.6126,1473.64,0.068,6.204,0.38,3.96,19.39
SKQ202106S,TSG,2021-04-28T08:26:00Z,-146.0547,59.7001,80.83,6.7316,3.1947,31.5926,1473.345,0.051,6.288,0.38,4.0,19.96
SKQ202106S,TSG,2021-04-28T08:27:00Z,-146.0524,59.7026,79.5,6.7304,3.1938,31.5831,1473.329,0.03,6.3788,0.38,4.0,20.73
SKQ202106S,TSG,2021-04-28T08:28:00Z,-146.0501,59.705,74.98,6.8097,3.1996,31.5738,1473.628,0.017,6.428,0.38,3.97,21.74
SKQ202106S,TSG,2021-04-28T08:29:00Z,-146.0478,59.7075,74.5,6.8779,3.2047,31.5666,1473.887,0.011,6.463,0.38,4.01,22.61
SKQ202106S,TSG,2021-04-28T08:30:00Z,-146.0456,59.7099,75.0,6.9213,3.2079,31.562,1474.051,0.011,6.5128,0.37,3.98,22.85
SKQ202106S,TSG,2021-04-28T08:31:00Z,-146.0433,59.7123,75.02,6.9603,3.2111,31.5607,1474.202,0.011,6.5629,0.38,3.96,23.04
SKQ202106S,TSG,2021-04-28T08:32:00Z,-146.0411,59.7147,74.9,7.0076,3.2149,31.5589,1474.384,0.011,6.5872,0.38,3.97,23.21
SKQ202106S,TSG,2021-04-28T08:33:00Z,-146.0388,59.7167,74.7,7.0507,3.2183,31.5563,1474.549,0.011,6.6078,0.38,4.0,23.67
SKQ202106S,TSG,2021-04-28T08:34:00Z,-146.0368,59.7185,74.12,7.0741,3.2202,31.5556,1474.64,0.011,6.6385,0.38,3.99,24.19
SKQ202106S,TSG,2021-04-28T08:35:00Z,-146.0349,59.72,74.71,7.1001,3.2224,31.5553,1474.74,0.011,6.6477,0.38,4.01,24.76
SKQ202106S,TSG,2021-04-28T08:36:00Z,-146.0335,59.7211,74.2,7.1266,3.2247,31.5561,1474.844,0.011,6.6476,0.38,4.0,25.43
SKQ202106S,TSG,2021-04-28T08:37:00Z,-146.0329,59.7218,74.87,7.1361,3.2255,31.5563,1474.882,0.011,6.6461,0.38,3.98,26.2
SKQ202106S,TSG,2021-04-28T08:38:00Z,-146.0324,59.7224,75.74,7.1378,3.2256,31.5555,1474.887,0.011,6.6476,0.38,4.0,26.1
SKQ202106S,TSG,2021-04-28T08:39:00Z,-146.032,59.7231,76.18,7.1369,3.2254,31.5548,1474.883,0.011,6.6495,0.38,4.05,25.76
SKQ202106S,TSG,2021-04-28T08:40:00Z,-146.0313,59.7238,76.01,7.1408,3.2258,31.5548,1474.898,0.011,6.639,0.38,4.0,25.78
SKQ202106S,TSG,2021-04-28T08:41:00Z,-146.0302,59.7248,75.0,7.14,3.2257,31.555,1474.895,0.011,6.6386,0.38,4.01,26.01
SKQ202106S,TSG,2021-04-28T08:42:00Z,-146.0285,59.7262,75.13,7.1329,3.2252,31.5554,1474.868,0.011,6.646,0.38,3.98,26.06
SKQ202106S,TSG,2021-04-28T08:43:00Z,-146.0264,59.7281,75.62,7.1365,3.2255,31.5557,1474.882,0.011,6.6566,0.38,4.02,26.32
SKQ202106S,TSG,2021-04-28T08:44:00Z,-146.0243,59.7304,74.73,7.1432,3.2261,31.556,1474.909,0.011,6.6746,0.38,3.99,26.52
SKQ202106S,TSG,2021-04-28T08:45:00Z,-146.0221,59.7327,73.26,7.154,3.227,31.5558,1474.951,0.011,6.6925,0.38,4.0,26.29
SKQ202106S,TSG,2021-04-28T08:46:00Z,-146.0199,59.7352,74.55,7.1709,3.2284,31.5557,1475.016,0.011,6.7072,0.38,4.0,25.99
SKQ202106S,TSG,2021-04-28T08:47:00Z,-146.0176,59.7376,75.0,7.188,3.2299,31.5565,1475.084,0.011,6.7226,0.38,4.0,25.94
SKQ202106S,TSG,2021-04-28T08:48:00Z,-146.0153,59.74,76.52,7.2018,3.2312,31.5582,1475.14,0.011,6.7229,0.38,4.01,25.97
SKQ202106S,TSG,2021-04-28T08:49:00Z,-146.013,59.7424,77.83,7.2139,3.2325,31.5606,1475.19,0.011,6.7177,0.38,4.0,26.06
SKQ202106S,TSG,2021-04-28T08:50:00Z,-146.0108,59.7449,79.11,7.2138,3.2328,31.5641,1475.194,0.011,6.7133,0.38,4.02,26.35
SKQ202106S,TSG,2021-04-28T08:51:00Z,-146.0085,59.7473,80.39,7.2105,3.2328,31.5678,1475.185,0.011,6.7107,0.38,3.98,26.76
SKQ202106S,TSG,2021-04-28T08:52:00Z,-146.0063,59.7497,80.47,7.206,3.2328,31.5711,1475.172,0.011,6.7128,0.38,4.01,27.12
SKQ202106S,TSG,2021-04-28T08:53:00Z,-146.004,59.7521,79.84,7.2065,3.2331,31.5745,1475.178,0.011,6.6951,0.38,3.99,27.31
SKQ202106S,TSG,2021-04-28T08:54:00Z,-146.0017,59.7546,81.49,7.2045,3.2332,31.5775,1475.174,0.011,6.6647,0.38,3.99,27.64
SKQ202106S,TSG,2021-04-28T08:55:00Z,-145.9994,59.757,83.05,7.1876,3.2321,31.5806,1475.112,0.011,6.6026,0.38,3.99,27.81
SKQ202106S,TSG,2021-04-28T08:56:00Z,-145.9971,59.7594,82.11,7.1549,3.2296,31.5834,1474.989,0.011,6.5292,0.38,4.0,27.91
SKQ202106S,TSG,2021-04-28T08:57:00Z,-145.9948,59.7618,83.6,7.0894,3.2246,31.5893,1474.741,0.011,6.5199,0.38,3.99,28.02
SKQ202106S,TSG,2021-04-28T08:58:00Z,-145.9924,59.7643,84.94,7.04,3.2207,31.5926,1474.553,0.011,6.4926,0.38,3.99,28.06
SKQ202106S,TSG,2021-04-28T08:59:00Z,-145.9901,59.7667,86.74,7.0227,3.2193,31.5931,1474.486,0.011,6.4349,0.38,4.01,27.99
SKQ202106S,TSG,2021-04-28T09:00:00Z,-145.9877,59.7691,88.2,6.991,3.2169,31.5958,1474.365,0.011,6.2941,0.38,3.98,27.93
SKQ202106S,TSG,2021-04-28T09:01:00Z,-145.9854,59.7716,89.59,6.9208,3.2116,31.6021,1474.099,0.011,6.2465,0.38,4.02,27.75
SKQ202106S,TSG,2021-04-28T09:02:00Z,-145.9831,59.774,90.79,6.8067,3.2028,31.6117,1473.664,0.011,6.2766,0.38,3.99,27.62
SKQ202106S,TSG,2021-04-28T09:03:00Z,-145.9808,59.7765,92.18,6.7712,3.2,31.6142,1473.528,0.011,6.3777,0.38,3.98,27.43
SKQ202106S,TSG,2021-04-28T09:04:00Z,-145.9785,59.7789,92.43,6.8107,3.2029,31.6091,1473.676,0.011,6.4139,0.38,3.99,27.34
SKQ202106S,TSG,2021-04-28T09:05:00Z,-145.9758,59.7812,94.25,6.885,3.2084,31.6011,1473.957,0.011,6.4375,0.38,4.01,27.18
SKQ202106S,TSG,2021-04-28T09:06:00Z,-145.9728,59.7834,95.44,6.911,3.2106,31.6004,1474.058,0.011,6.4978,0.38,4.03,27.3
SKQ202106S,TSG,2021-04-28T09:07:00Z,-145.9698,59.7856,91.83,6.9424,3.2131,31.5989,1474.179,0.011,6.5876,0.38,3.98,27.23
SKQ202106S,TSG,2021-04-28T09:08:00Z,-145.9669,59.7878,82.55,7.0034,3.2177,31.5935,1474.411,0.011,6.6429,0.37,3.98,27.13
SKQ202106S,TSG,2021-04-28T09:09:00Z,-145.9642,59.7898,84.24,7.081,3.2235,31.5854,1474.703,0.011,6.6972,0.38,4.02,26.73
SKQ202106S,TSG,2021-04-28T09:10:00Z,-145.9617,59.7918,86.02,7.1444,3.2291,31.5875,1474.953,0.011,6.7536,0.38,4.03,26.47
SKQ202106S,TSG,2021-04-28T09:11:00Z,-145.9595,59.7935,88.07,7.2113,3.2358,31.5985,1475.227,0.011,6.7482,0.38,4.04,26.61
SKQ202106S,TSG,2021-04-28T09:12:00Z,-145.9577,59.7949,89.12,7.2617,3.2415,31.6141,1475.442,0.011,6.5799,0.38,4.01,28.02
SKQ202106S,TSG,2021-04-28T09:13:00Z,-145.9567,59.7959,89.37,7.2533,3.241,31.6167,1475.412,0.011,6.4533,0.38,4.0,29.17
SKQ202106S,TSG,2021-04-28T09:14:00Z,-145.9563,59.7965,89.65,7.1117,3.2281,31.6066,1474.85,0.011,6.5999,0.38,4.02,29.22
SKQ202106S,TSG,2021-04-28T09:15:00Z,-145.956,59.7971,90.44,7.0244,3.2199,31.5979,1474.498,0.011,6.7364,0.38,4.01,28.84
SKQ202106S,TSG,2021-04-28T09:16:00Z,-145.9556,59.7978,90.9,7.1503,3.2302,31.5943,1474.984,0.011,6.7259,0.38,4.06,27.88
SKQ202106S,TSG,2021-04-28T09:17:00Z,-145.9553,59.7985,91.6,7.2478,3.2383,31.5922,1475.361,0.011,6.7448,0.38,4.01,27.25
SKQ202106S,TSG,2021-04-28T09:18:00Z,-145.9549,59.7992,92.15,7.2374,3.2374,31.5921,1475.32,0.011,6.7522,0.38,3.99,27.89
SKQ202106S,TSG,2021-04-28T09:19:00Z,-145.9545,59.7999,92.58,7.2342,3.2371,31.5923,1475.308,0.011,6.7791,0.37,3.97,28.49
SKQ202106S,TSG,2021-04-28T09:20:00Z,-145.9541,59.8006,93.2,7.2485,3.2383,31.5922,1475.363,0.011,6.7919,0.38,3.99,27.77
SKQ202106S,TSG,2021-04-28T09:21:00Z,-145.9537,59.8013,93.67,7.2702,3.2401,31.5915,1475.447,0.011,6.7966,0.38,4.02,27.68
SKQ202106S,TSG,2021-04-28T09:22:00Z,-145.9532,59.802,94.05,7.2822,3.2411,31.5911,1475.493,0.01,6.7822,0.38,3.99,27.69
SKQ202106S,TSG,2021-04-28T09:23:00Z,-145.9528,59.8027,94.2,7.2852,3.2413,31.5909,1475.504,0.01,6.7569,0.38,4.0,27.44
SKQ202106S,TSG,2021-04-28T09:24:00Z,-145.9524,59.8034,94.77,7.2695,3.24,31.591,1475.443,0.01,6.6834,0.38,4.0,26.9
SKQ202106S,TSG,2021-04-28T09:25:00Z,-145.952,59.8041,95.46,7.2473,3.2381,31.5911,1475.357,0.01,6.5796,0.38,4.0,26.41
SKQ202106S,TSG,2021-04-28T09:26:00Z,-145.9515,59.8048,96.04,7.1618,3.2309,31.5916,1475.026,0.01,6.541,0.38,4.01,27.37
SKQ202106S,TSG,2021-04-28T09:27:00Z,-145.9511,59.8055,96.44,7.0857,3.2247,31.5933,1474.731,0.01,6.5282,0.38,4.0,28.47
SKQ202106S,TSG,2021-04-28T09:28:00Z,-145.9507,59.8062,96.85,7.0531,3.2219,31.5928,1474.604,0.01,6.519,0.38,4.01,28.29
SKQ202106S,TSG,2021-04-28T09:29:00Z,-145.9503,59.8069,97.19,7.0397,3.2206,31.5912,1474.55,0.01,6.4946,0.38,4.01,27.56
SKQ202106S,TSG,2021-04-28T09:30:00Z,-145.9499,59.8075,97.76,7.0244,3.2192,31.59,1474.489,0.01,6.4429,0.38,3.98,27.64
SKQ202106S,TSG,2021-04-28T09:31:00Z,-145.9495,59.8082,97.91,6.9963,3.2167,31.589,1474.377,0.01,6.4309,0.38,4.02,27.78
SKQ202106S,TSG,2021-04-28T09:32:00Z,-145.949,59.8089,98.26,6.9515,3.2129,31.5889,1474.202,0.006,6.458,0.38,4.0,28.1
SKQ202106S,TSG,2021-04-28T09:33:00Z,-145.9484,59.8096,98.17,6.9505,3.2129,31.589,1474.199,0.003,6.4726,0.38,4.02,27.97
SKQ202106S,TSG,2021-04-28T09:34:00Z,-145.9477,59.8102,98.72,6.9688,3.2144,31.5892,1474.27,0.003,6.4673,0.38,4.0,27.58
SKQ202106S,TSG,2021-04-28T09:35:00Z,-145.9469,59.8109,98.73,6.9794,3.2153,31.5893,1474.312,0.003,6.4345,0.38,4.01,27.54
SKQ202106S,TSG,2021-04-28T09:36:00Z,-145.9462,59.8117,99.44,6.965,3.2141,31.5892,1474.256,0.003,6.4652,0.38,4.03,27.82
SKQ202106S,TSG,2021-04-28T09:37:00Z,-145.9454,59.8124,99.85,6.9413,3.2121,31.5895,1474.163,0.003,6.5745,0.38,4.01,28.11
SKQ202106S,TSG,2021-04-28T09:38:00Z,-145.9448,59.8132,100.22,7.0031,3.2174,31.5907,1474.406,0.003,6.5112,0.38,4.0,27.97
SKQ202106S,TSG,2021-04-28T09:39:00Z,-145.9441,59.8141,100.27,7.0469,3.2211,31.5898,1474.576,0.003,6.5768,0.38,4.0,27.81
SKQ202106S,TSG,2021-04-28T09:40:00Z,-145.9431,59.8152,100.71,7.0242,3.2192,31.5905,1474.488,0.003,6.6428,0.38,4.04,28.25
SKQ202106S,TSG,2021-04-28T09:41:00Z,-145.9415,59.8167,101.08,7.0871,3.2246,31.5915,1474.735,0.003,6.6501,0.38,3.98,27.9
SKQ202106S,TSG,2021-04-28T09:42:00Z,-145.9395,59.8187,101.79,7.1274,3.228,31.5913,1474.891,0.003,6.7819,0.38,4.01,28.31
SKQ202106S,TSG,2021-04-28T09:43:00Z,-145.9372,59.8208,102.3,7.1658,3.2314,31.5927,1475.043,0.003,6.9192,0.38,4.01,28.88
SKQ202106S,TSG,2021-04-28T09:44:00Z,-145.9348,59.8231,103.04,7.2895,3.2421,31.5953,1475.526,0.003,7.0073,0.38,4.0,27.94
SKQ202106S,TSG,2021-04-28T09:45:00Z,-145.9324,59.8253,103.69,7.4017,3.2518,31.5974,1475.963,0.003,7.1034,0.38,3.96,27.33
SKQ202106S,TSG,2021-04-28T09:46:00Z,-145.93,59.8276,104.21,7.4949,3.2597,31.5972,1476.323,0.003,7.1358,0.38,4.0,27.11
SKQ202106S,TSG,2021-04-28T09:47:00Z,-145.9276,59.8298,104.74,7.5746,3.2658,31.5911,1476.623,0.0,7.0996,0.38,4.0,27.13
SKQ202106S,TSG,2021-04-28T09:48:00Z,-145.9251,59.8321,105.25,7.5977,3.267,31.5826,1476.701,0.0,7.0466,0.38,4.02,27.36
SKQ202106S,TSG,2021-04-28T09:49:00Z,-145.9227,59.8344,105.97,7.5672,3.2639,31.5767,1476.576,0.0,6.9598,0.38,3.96,27.41
SKQ202106S,TSG,2021-04-28T09:50:00Z,-145.9203,59.8366,106.18,7.5144,3.2586,31.5677,1476.361,0.0,6.8919,0.37,3.99,27.04
SKQ202106S,TSG,2021-04-28T09:51:00Z,-145.918,59.8389,106.61,7.4448,3.251,31.5496,1476.07,0.0,6.8403,0.38,4.0,24.76
SKQ202106S,TSG,2021-04-28T09:52:00Z,-145.9156,59.8412,106.8,7.3842,3.2455,31.5456,1475.831,0.0,6.8019,0.38,4.04,24.15
SKQ202106S,TSG,2021-04-28T09:53:00Z,-145.9133,59.8434,107.61,7.3363,3.2411,31.5425,1475.642,0.0,6.8193,0.38,3.99,24.05
SKQ202106S,TSG,2021-04-28T09:54:00Z,-145.9109,59.8456,107.0,7.3097,3.239,31.5438,1475.541,0.0,6.8468,0.38,3.99,24.51
SKQ202106S,TSG,2021-04-28T09:55:00Z,-145.9084,59.8478,107.09,7.3257,3.2403,31.5428,1475.601,0.0,6.8602,0.38,4.03,24.59
SKQ202106S,TSG,2021-04-28T09:56:00Z,-145.9057,59.8499,106.9,7.3431,3.2415,31.5404,1475.666,0.0,6.8659,0.37,3.98,24.36
SKQ202106S,TSG,2021-04-28T09:57:00Z,-145.903,59.852,106.4,7.3576,3.2424,31.537,1475.717,0.0,6.8579,0.38,4.02,24.13
SKQ202106S,TSG,2021-04-28T09:58:00Z,-145.9002,59.8541,106.01,7.3521,3.2418,31.5349,1475.694,0.0,6.8845,0.38,4.02,23.87
SKQ202106S,TSG,2021-04-28T09:59:00Z,-145.8973,59.8561,105.83,7.3601,3.2423,31.5333,1475.723,0.0,6.8853,0.37,3.98,23.87
SKQ202106S,TSG,2021-04-28T10:00:00Z,-145.8945,59.8582,106.07,7.3723,3.2431,31.5307,1475.767,0.0,6.8709,0.38,4.04,23.54
SKQ202106S,TSG,2021-04-28T10:01:00Z,-145.8916,59.8602,105.93,7.3755,3.2431,31.5281,1475.776,0.0,6.9089,0.37,3.98,23.17
SKQ202106S,TSG,2021-04-28T10:02:00Z,-145.8888,59.8623,105.67,7.3675,3.2423,31.5267,1475.743,0.0,6.9026,0.38,4.0,23.3
SKQ202106S,TSG,2021-04-28T10:03:00Z,-145.886,59.8643,105.21,7.4026,3.2453,31.5269,1475.879,0.0,6.8619,0.38,4.03,23.04
SKQ202106S,TSG,2021-04-28T10:04:00Z,-145.8832,59.8664,105.15,7.3811,3.2437,31.5295,1475.799,0.0,6.8214,0.38,3.99,22.93
SKQ202106S,TSG,2021-04-28T10:05:00Z,-145.8804,59.8684,105.37,7.3517,3.2415,31.5321,1475.688,0.0,6.7595,0.38,3.99,23.21
SKQ202106S,TSG,2021-04-28T10:06:00Z,-145.8775,59.8704,104.97,7.308,3.2378,31.5324,1475.52,0.0,6.7281,0.38,3.98,23.62
SKQ202106S,TSG,2021-04-28T10:07:00Z,-145.8747,59.8725,104.55,7.2563,3.2336,31.5339,1475.321,0.0,6.7272,0.38,4.0,24.08
SKQ202106S,TSG,2021-04-28T10:08:00Z,-145.8718,59.8745,104.27,7.2309,3.2315,31.5343,1475.223,0.0,6.7503,0.38,4.03,24.3
SKQ202106S,TSG,2021-04-28T10:09:00Z,-145.869,59.8765,104.01,7.2326,3.2316,31.5338,1475.229,0.0,6.804,0.38,4.02,24.38
SKQ202106S,TSG,2021-04-28T10:10:00Z,-145.8661,59.8785,103.29,7.2641,3.2343,31.5341,1475.352,0.0,6.854,0.38,4.0,24.62
SKQ202106S,TSG,2021-04-28T10:11:00Z,-145.8633,59.8805,102.82,7.3311,3.2398,31.5332,1475.61,0.0,6.9026,0.38,3.96,23.83
SKQ202106S,TSG,2021-04-28T10:12:00Z,-145.8604,59.8825,102.84,7.3777,3.2437,31.5323,1475.79,0.0,6.9276,0.38,4.04,23.99
SKQ202106S,TSG,2021-04-28T10:13:00Z,-145.8575,59.8845,102.23,7.423,3.2472,31.5289,1475.96,0.0,6.9742,0.38,3.96,23.73
SKQ202106S,TSG,2021-04-28T10:14:00Z,-145.8547,59.8865,101.3,7.4502,3.2491,31.5249,1476.06,0.0,7.0184,0.38,4.05,23.95
SKQ202106S,TSG,2021-04-28T10:15:00Z,-145.8518,59.8884,101.03,7.4972,3.2528,31.522,1476.238,0.0,7.0123,0.38,4.03,24.19
SKQ202106S,TSG,2021-04-28T10:16:00Z,-145.8489,59.8904,100.65,7.5311,3.256,31.5254,1476.373,0.0,7.0168,0.38,3.98,24.89
SKQ202106S,TSG,2021-04-28T10:17:00Z,-145.8461,59.8924,100.68,7.537,3.2571,31.5312,1476.403,0.0,7.0217,0.38,4.03,26.01
SKQ202106S,TSG,2021-04-28T10:18:00Z,-145.8434,59.8945,99.58,7.5315,3.2573,31.5389,1476.392,0.0,7.0921,0.38,4.01,27.21
