Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202010S,TSG,2020-09-08T18:28:00Z,-148.233,60.272,155.94,9.5332,2.2866,20.19,1470.113,10.784,9.2925,0.37,3.89,2.09
SKQ202010S,TSG,2020-09-08T18:29:00Z,-148.233,60.272,155.93,9.5578,2.2919,20.2274,1470.252,10.789,9.2665,0.37,3.87,2.1
SKQ202010S,TSG,2020-09-08T18:30:00Z,-148.233,60.272,155.92,9.5361,2.2846,20.1688,1470.099,10.794,9.3346,0.37,3.87,2.1
SKQ202010S,TSG,2020-09-08T18:31:00Z,-148.233,60.272,155.75,9.5793,2.3041,20.3325,1470.461,10.798,9.3121,0.37,3.87,2.12
SKQ202010S,TSG,2020-09-08T18:32:00Z,-148.233,60.272,155.89,9.5777,2.2984,20.2786,1470.39,10.801,9.2891,0.36,3.85,2.11
SKQ202010S,TSG,2020-09-08T18:33:00Z,-148.233,60.272,155.84,9.5566,2.2999,20.3053,1470.342,10.804,9.416,0.37,3.87,2.1
SKQ202010S,TSG,2020-09-08T18:34:00Z,-148.233,60.272,156.03,9.6132,2.3438,20.6967,1471.03,10.808,9.6923,0.36,3.84,2.12
SKQ202010S,TSG,2020-09-08T18:35:00Z,-148.233,60.272,155.83,9.948,2.472,21.7386,1473.551,10.813,9.3131,0.36,3.87,2.14
SKQ202010S,TSG,2020-09-08T18:36:00Z,-148.233,60.272,155.9,9.6127,2.3053,20.3256,1470.579,10.815,9.3531,0.36,3.87,2.11
SKQ202010S,TSG,2020-09-08T18:37:00Z,-148.233,60.272,155.8,9.6099,2.3056,20.3303,1470.574,10.815,9.6105,0.36,3.88,2.15
SKQ202010S,TSG,2020-09-08T18:38:00Z,-148.2333,60.2718,155.87,9.7742,2.3924,21.0719,1472.091,10.815,10.6663,0.37,3.9,2.13
SKQ202010S,TSG,2020-09-08T18:39:00Z,-148.2338,60.2715,155.9,10.6665,2.5956,22.487,1477.111,10.817,10.8119,0.37,3.89,2.36
SKQ202010S,TSG,2020-09-08T18:40:00Z,-148.2346,60.2712,155.85,10.9619,2.552,21.8951,1477.482,10.819,11.183,0.36,3.87,2.59
SKQ202010S,TSG,2020-09-08T18:41:00Z,-148.2357,60.2711,156.14,11.3073,2.5879,22.0265,1478.892,10.824,10.6682,0.37,3.9,2.63
SKQ202010S,TSG,2020-09-08T18:42:00Z,-148.2368,60.2712,155.54,10.9658,2.5225,21.6147,1477.159,10.827,10.6841,0.37,3.91,2.62
SKQ202010S,TSG,2020-09-08T18:43:00Z,-148.2374,60.2711,155.59,10.9769,2.5212,21.5958,1477.177,10.829,9.9176,0.36,3.91,2.55
SKQ202010S,TSG,2020-09-08T18:44:00Z,-148.237,60.2707,155.83,10.2389,2.3954,20.8332,1473.541,10.829,11.1922,0.37,3.91,2.38
SKQ202010S,TSG,2020-09-08T18:45:00Z,-148.2358,60.2707,155.79,11.1998,2.581,22.0251,1478.499,10.827,11.3858,0.37,3.86,2.65
SKQ202010S,TSG,2020-09-08T18:46:00Z,-148.2341,60.2709,155.4,11.5447,2.6315,22.2915,1480.062,10.825,11.4449,0.36,3.85,2.72
SKQ202010S,TSG,2020-09-08T18:47:00Z,-148.2322,60.2712,154.96,11.6264,2.6622,22.5271,1480.636,10.827,11.1485,0.37,3.89,2.67
SKQ202010S,TSG,2020-09-08T18:48:00Z,-148.2303,60.2718,155.3,11.4445,2.6445,22.4728,1479.918,10.829,11.213,0.36,3.86,2.56
SKQ202010S,TSG,2020-09-08T18:49:00Z,-148.2285,60.2726,157.04,11.3904,2.6426,22.4883,1479.743,10.832,11.0069,0.36,3.84,2.61
SKQ202010S,TSG,2020-09-08T18:50:00Z,-148.2271,60.2736,157.77,11.3439,2.6316,22.4128,1479.484,10.836,11.3135,0.37,3.87,2.49
SKQ202010S,TSG,2020-09-08T18:51:00Z,-148.2269,60.2748,157.73,11.4042,2.6331,22.3903,1479.673,10.834,11.6692,0.37,3.91,2.39
SKQ202010S,TSG,2020-09-08T18:52:00Z,-148.228,60.2758,158.29,11.853,2.6678,22.4433,1481.344,10.839,11.913,0.37,3.94,2.43
SKQ202010S,TSG,2020-09-08T18:53:00Z,-148.2297,60.2764,157.68,12.0493,2.6918,22.5458,1482.162,10.847,12.0084,0.37,3.94,2.41
SKQ202010S,TSG,2020-09-08T18:54:00Z,-148.2314,60.2766,157.7,12.1851,2.7321,22.835,1482.985,10.857,12.0879,0.37,3.94,2.49
SKQ202010S,TSG,2020-09-08T18:55:00Z,-148.2331,60.2767,158.02,12.2878,2.7469,22.908,1483.433,10.87,12.222,0.37,3.92,2.58
SKQ202010S,TSG,2020-09-08T18:56:00Z,-148.2347,60.2768,157.61,12.387,2.7549,22.9209,1483.796,10.885,12.2589,0.37,3.96,2.57
SKQ202010S,TSG,2020-09-08T18:57:00Z,-148.2358,60.2768,157.41,12.4715,2.7598,22.9146,1484.085,10.901,11.9801,0.37,3.93,2.61
SKQ202010S,TSG,2020-09-08T18:58:00Z,-148.2367,60.277,157.73,12.2989,2.716,22.6177,1483.127,10.916,12.0891,0.38,3.97,2.53
SKQ202010S,TSG,2020-09-08T18:59:00Z,-148.2374,60.277,157.26,12.2594,2.7218,22.6944,1483.079,10.929,12.2034,0.37,3.94,2.61
SKQ202010S,TSG,2020-09-08T19:00:00Z,-148.2381,60.277,157.32,12.4158,2.7426,22.7914,1483.743,10.942,12.0812,0.36,3.84,2.56
SKQ202010S,TSG,2020-09-08T19:01:00Z,-148.2389,60.2768,157.41,12.3359,2.7212,22.6435,1483.288,10.945,11.8093,0.37,3.88,2.5
SKQ202010S,TSG,2020-09-08T19:02:00Z,-148.2399,60.2765,157.03,12.0971,2.6675,22.2941,1482.032,10.947,12.0267,0.37,3.92,2.47
SKQ202010S,TSG,2020-09-08T19:03:00Z,-148.2413,60.2762,156.9,12.2125,2.6827,22.3647,1482.524,10.952,12.2811,0.37,3.88,2.43
SKQ202010S,TSG,2020-09-08T19:04:00Z,-148.2429,60.2757,156.42,12.4469,2.7147,22.5175,1483.528,10.957,12.1173,0.37,3.88,2.36
SKQ202010S,TSG,2020-09-08T19:05:00Z,-148.2447,60.2753,155.7,12.4052,2.7204,22.5944,1483.473,10.964,11.3067,0.36,3.85,2.37
SKQ202010S,TSG,2020-09-08T19:06:00Z,-148.2464,60.2748,153.88,11.7412,2.7003,22.8123,1481.383,10.972,11.0884,0.37,3.88,2.41
SKQ202010S,TSG,2020-09-08T19:07:00Z,-148.2479,60.2744,152.33,11.3935,2.6828,22.8626,1480.202,10.98,11.5543,0.37,3.91,2.4
SKQ202010S,TSG,2020-09-08T19:08:00Z,-148.2497,60.274,142.57,11.7005,2.704,22.8708,1481.309,10.988,11.7456,0.37,3.9,2.46
SKQ202010S,TSG,2020-09-08T19:09:00Z,-148.252,60.2735,128.22,11.9752,2.7025,22.6895,1482.071,10.997,11.4304,0.37,3.95,2.54
SKQ202010S,TSG,2020-09-08T19:10:00Z,-148.2545,60.2729,119.38,11.7403,2.6642,22.4771,1480.983,11.006,11.2873,0.37,3.89,2.64
SKQ202010S,TSG,2020-09-08T19:11:00Z,-148.2567,60.2723,125.25,11.5558,2.6443,22.4038,1480.236,11.008,11.3823,0.36,3.89,2.69
SKQ202010S,TSG,2020-09-08T19:12:00Z,-148.2588,60.2717,130.4,11.6195,2.6622,22.5317,1480.617,11.009,11.335,0.36,3.87,2.66
SKQ202010S,TSG,2020-09-08T19:13:00Z,-148.2611,60.2712,139.24,11.598,2.6716,22.6319,1480.659,11.011,11.3125,0.37,3.87,2.65
SKQ202010S,TSG,2020-09-08T19:14:00Z,-148.2635,60.2705,142.57,11.5632,2.6746,22.6813,1480.593,11.013,11.3785,0.37,3.9,2.63
SKQ202010S,TSG,2020-09-08T19:15:00Z,-148.266,60.2699,129.8,11.6071,2.682,22.7238,1480.802,11.017,11.7667,0.37,3.86,2.53
SKQ202010S,TSG,2020-09-08T19:16:00Z,-148.2688,60.2693,118.59,11.9014,2.7078,22.7837,1481.92,11.021,11.949,0.36,3.9,2.53
SKQ202010S,TSG,2020-09-08T19:17:00Z,-148.2714,60.2687,126.56,12.1493,2.7201,22.746,1482.753,11.016,11.9419,0.37,3.88,2.55
SKQ202010S,TSG,2020-09-08T19:18:00Z,-148.2734,60.2681,145.35,12.1495,2.7168,22.7155,1482.718,11.01,11.9463,0.36,3.87,2.5
SKQ202010S,TSG,2020-09-08T19:19:00Z,-148.2749,60.2674,143.68,12.1762,2.7153,22.6853,1482.776,11.003,11.663,0.37,3.88,2.49
SKQ202010S,TSG,2020-09-08T19:20:00Z,-148.2764,60.2668,135.7,11.9831,2.6799,22.4763,1481.844,10.995,11.361,0.37,3.88,2.58
SKQ202010S,TSG,2020-09-08T19:21:00Z,-148.2781,60.2662,124.27,11.6643,2.6482,22.3743,1480.589,10.982,11.0872,0.37,3.89,2.59
SKQ202010S,TSG,2020-09-08T19:22:00Z,-148.2799,60.2656,112.56,11.4167,2.6272,22.3276,1479.646,10.98,11.0278,0.37,3.88,2.52
SKQ202010S,TSG,2020-09-08T19:23:00Z,-148.2819,60.2649,116.93,11.309,2.624,22.3634,1479.301,10.98,11.1988,0.37,3.89,2.48
SKQ202010S,TSG,2020-09-08T19:24:00Z,-148.284,60.2641,123.69,11.4169,2.6482,22.5241,1479.881,10.982,10.9417,0.37,3.87,2.44
SKQ202010S,TSG,2020-09-08T19:25:00Z,-148.286,60.2632,134.01,11.2876,2.6152,22.2937,1479.139,10.986,10.283,0.36,3.87,2.58
SKQ202010S,TSG,2020-09-08T19:26:00Z,-148.2879,60.2623,144.36,10.7216,2.5449,21.9708,1476.693,10.98,9.8114,0.36,3.86,2.62
SKQ202010S,TSG,2020-09-08T19:27:00Z,-148.2898,60.2614,148.83,10.2013,2.4991,21.8469,1474.626,10.975,9.8795,0.37,3.91,2.46
SKQ202010S,TSG,2020-09-08T19:28:00Z,-148.2919,60.2604,149.81,10.1733,2.5167,22.0328,1474.747,10.971,9.9886,0.37,3.91,2.43
SKQ202010S,TSG,2020-09-08T19:29:00Z,-148.2938,60.2593,151.32,10.2524,2.5335,22.1458,1475.177,10.97,10.1066,0.36,3.83,2.4
SKQ202010S,TSG,2020-09-08T19:30:00Z,-148.2955,60.2581,151.36,10.3352,2.5624,22.3728,1475.757,10.97,10.5109,0.37,3.92,2.29
SKQ202010S,TSG,2020-09-08T19:31:00Z,-148.2966,60.2567,150.82,10.6939,2.623,22.7308,1477.506,10.962,10.5816,0.36,3.85,2.42
SKQ202010S,TSG,2020-09-08T19:32:00Z,-148.2974,60.2553,151.19,10.8105,2.6427,22.8454,1478.07,10.955,10.4611,0.36,3.87,2.39
SKQ202010S,TSG,2020-09-08T19:33:00Z,-148.2981,60.2538,150.3,10.7307,2.6616,23.0752,1478.055,10.947,10.4675,0.37,3.93,2.11
SKQ202010S,TSG,2020-09-08T19:34:00Z,-148.2988,60.2523,149.6,10.7277,2.6846,23.2962,1478.31,10.939,10.2852,0.36,3.86,1.99
SKQ202010S,TSG,2020-09-08T19:35:00Z,-148.2994,60.2511,149.91,10.5889,2.6616,23.1646,1477.644,10.931,10.0297,0.36,3.85,1.95
SKQ202010S,TSG,2020-09-08T19:36:00Z,-148.2999,60.2503,149.35,10.3579,2.6215,22.926,1476.508,10.925,9.9303,0.37,3.89,1.96
SKQ202010S,TSG,2020-09-08T19:37:00Z,-148.3002,60.2498,149.26,10.2188,2.5916,22.725,1475.752,10.925,10.0103,0.37,3.89,2.03
SKQ202010S,TSG,2020-09-08T19:38:00Z,-148.3005,60.2495,148.51,10.2709,2.5857,22.6363,1475.837,10.928,9.9576,0.36,3.87,2.11
SKQ202010S,TSG,2020-09-08T19:39:00Z,-148.3007,60.2491,148.64,10.2383,2.5857,22.6566,1475.741,10.935,9.8274,0.36,3.86,2.1
SKQ202010S,TSG,2020-09-08T19:40:00Z,-148.3008,60.2486,148.27,10.1278,2.5706,22.5802,1475.239,10.945,9.7067,0.36,3.86,2.07
SKQ202010S,TSG,2020-09-08T19:41:00Z,-148.3011,60.248,148.6,10.004,2.5511,22.468,1474.643,10.945,9.6711,0.37,3.88,2.07
SKQ202010S,TSG,2020-09-08T19:42:00Z,-148.3013,60.2474,147.71,9.9516,2.5353,22.3477,1474.302,10.934,9.6525,0.36,3.85,2.13
SKQ202010S,TSG,2020-09-08T19:43:00Z,-148.3015,60.2469,147.87,9.9353,2.5299,22.3061,1474.191,10.925,9.3457,0.37,3.88,2.17
SKQ202010S,TSG,2020-09-08T19:44:00Z,-148.3016,60.2464,148.36,9.7078,2.4822,21.9819,1472.946,10.916,9.0652,0.36,3.89,2.09
SKQ202010S,TSG,2020-09-08T19:45:00Z,-148.3017,60.2458,148.47,9.3956,2.4243,21.6079,1471.314,10.908,8.9897,0.36,3.86,2.01
SKQ202010S,TSG,2020-09-08T19:46:00Z,-148.3019,60.2452,148.16,9.3124,2.4036,21.4556,1470.813,10.908,8.7481,0.36,3.87,2.05
SKQ202010S,TSG,2020-09-08T19:47:00Z,-148.302,60.2447,147.73,9.1125,2.395,21.4913,1470.094,10.915,8.1285,0.37,3.88,2.01
SKQ202010S,TSG,2020-09-08T19:48:00Z,-148.3022,60.2443,148.31,8.6017,2.3752,21.6044,1468.268,10.923,7.6228,0.36,3.86,1.73
SKQ202010S,TSG,2020-09-08T19:49:00Z,-148.3024,60.2439,148.18,8.0604,2.3446,21.6288,1466.193,10.933,7.6084,0.36,3.82,1.49
SKQ202010S,TSG,2020-09-08T19:50:00Z,-148.3027,60.2435,147.98,7.927,2.3446,21.7112,1465.771,10.945,8.2623,0.36,3.86,1.42
SKQ202010S,TSG,2020-09-08T19:51:00Z,-148.3034,60.2429,147.41,8.4161,2.4142,22.1091,1468.169,10.947,8.6729,0.37,3.9,1.42
SKQ202010S,TSG,2020-09-08T19:52:00Z,-148.3046,60.242,145.52,8.8246,2.4659,22.3694,1470.064,10.946,9.2448,0.37,3.91,1.43
SKQ202010S,TSG,2020-09-08T19:53:00Z,-148.3062,60.241,143.26,9.3618,2.5333,22.6966,1472.51,10.945,9.3564,0.37,3.93,1.47
SKQ202010S,TSG,2020-09-08T19:54:00Z,-148.3077,60.24,142.36,9.5636,2.554,22.7725,1473.364,10.945,9.365,0.37,3.92,1.48
SKQ202010S,TSG,2020-09-08T19:55:00Z,-148.3091,60.2391,139.49,9.6071,2.5585,22.7889,1473.547,10.944,9.0689,0.37,3.92,1.49
SKQ202010S,TSG,2020-09-08T19:56:00Z,-148.3107,60.2382,135.77,9.4034,2.53,22.6379,1472.596,10.94,8.9834,0.37,3.96,1.46
SKQ202010S,TSG,2020-09-08T19:57:00Z,-148.3122,60.2376,126.72,9.2911,2.5164,22.5758,1472.096,10.935,8.5351,0.37,3.92,1.45
SKQ202010S,TSG,2020-09-08T19:58:00Z,-148.3127,60.2376,112.71,8.9433,2.4706,22.3411,1470.484,10.932,7.9164,0.37,3.94,1.41
SKQ202010S,TSG,2020-09-08T19:59:00Z,-148.3127,60.2378,105.75,8.4329,2.4082,22.0371,1468.144,10.929,8.2412,0.37,3.92,1.36
SKQ202010S,TSG,2020-09-08T20:00:00Z,-148.3128,60.2379,104.2,8.3699,2.4164,22.1584,1468.047,10.929,9.0182,0.36,3.86,1.39
SKQ202010S,TSG,2020-09-08T20:01:00Z,-148.3131,60.238,98.94,9.1512,2.5084,22.5842,1471.574,10.932,9.0577,0.36,3.86,1.43
SKQ202010S,TSG,2020-09-08T20:02:00Z,-148.3137,60.2381,84.87,9.2864,2.5196,22.6104,1472.12,10.935,8.9061,0.36,3.85,1.43
SKQ202010S,TSG,2020-09-08T20:03:00Z,-148.3147,60.2382,64.79,9.1954,2.5067,22.5406,1471.689,10.94,8.9718,0.36,3.85,1.44
SKQ202010S,TSG,2020-09-08T20:04:00Z,-148.3161,60.2382,52.01,9.2107,2.5108,22.5715,1471.785,10.948,8.7417,0.37,3.85,1.45
SKQ202010S,TSG,2020-09-08T20:05:00Z,-148.3178,60.2382,57.24,9.0754,2.4903,22.4538,1471.126,10.957,8.3839,0.36,3.85,1.42
SKQ202010S,TSG,2020-09-08T20:06:00Z,-148.3195,60.2382,83.69,8.7398,2.4511,22.275,1469.623,10.958,8.5123,0.36,3.82,1.4
SKQ202010S,TSG,2020-09-08T20:07:00Z,-148.3208,60.2383,66.22,8.7309,2.4567,22.3365,1469.664,10.952,8.8203,0.37,3.86,1.41
SKQ202010S,TSG,2020-09-08T20:08:00Z,-148.3219,60.2385,73.88,9.0682,2.4946,22.501,1471.157,10.946,8.7002,0.37,3.89,1.42
SKQ202010S,TSG,2020-09-08T20:09:00Z,-148.3228,60.2387,81.67,8.9547,2.4807,22.4347,1470.643,10.94,8.7921,0.37,3.88,1.41
SKQ202010S,TSG,2020-09-08T20:10:00Z,-148.3235,60.239,85.67,9.0551,2.4919,22.4824,1471.084,10.936,8.4943,0.36,3.87,1.41
SKQ202010S,TSG,2020-09-08T20:11:00Z,-148.324,60.2394,88.68,8.8275,2.4637,22.346,1470.047,10.933,8.4586,0.36,3.84,1.41
SKQ202010S,TSG,2020-09-08T20:12:00Z,-148.3247,60.2398,92.45,8.7332,2.4574,22.3424,1469.68,10.931,8.486,0.36,3.85,1.41
SKQ202010S,TSG,2020-09-08T20:13:00Z,-148.3256,60.2403,96.43,8.7566,2.4608,22.3611,1469.793,10.931,8.743,0.36,3.83,1.41
SKQ202010S,TSG,2020-09-08T20:14:00Z,-148.3267,60.2409,101.73,8.9458,2.4837,22.4698,1470.651,10.93,8.4351,0.36,3.87,1.42
SKQ202010S,TSG,2020-09-08T20:15:00Z,-148.3277,60.2413,107.6,8.7973,2.4601,22.329,1469.909,10.931,8.1896,0.36,3.87,1.41
SKQ202010S,TSG,2020-09-08T20:16:00Z,-148.3287,60.2416,117.69,8.4901,2.4251,22.1719,1468.534,10.93,8.6423,0.36,3.86,1.41
SKQ202010S,TSG,2020-09-08T20:17:00Z,-148.3296,60.2418,125.26,8.7938,2.4667,22.3964,1469.978,10.934,9.3429,0.36,3.81,1.47
SKQ202010S,TSG,2020-09-08T20:18:00Z,-148.3304,60.2419,129.83,9.4418,2.551,22.8205,1472.962,10.936,9.5781,0.36,3.87,1.58
SKQ202010S,TSG,2020-09-08T20:19:00Z,-148.331,60.2419,133.19,9.7585,2.582,22.9222,1474.277,10.938,9.2889,0.36,3.89,1.66
SKQ202010S,TSG,2020-09-08T20:20:00Z,-148.3314,60.2418,135.76,9.5919,2.5575,22.7885,1473.489,10.94,8.6634,0.37,3.87,1.54
SKQ202010S,TSG,2020-09-08T20:21:00Z,-148.3318,60.2418,137.51,9.0757,2.4893,22.4429,1471.113,10.94,8.2796,0.36,3.89,1.45
SKQ202010S,TSG,2020-09-08T20:22:00Z,-148.332,60.2417,138.99,8.6537,2.4422,22.2403,1469.249,10.933,8.1524,0.36,3.85,1.42
SKQ202010S,TSG,2020-09-08T20:23:00Z,-148.3321,60.2417,140.31,8.4746,2.4233,22.164,1468.464,10.924,8.2012,0.36,3.83,1.42
SKQ202010S,TSG,2020-09-08T20:24:00Z,-148.3322,60.2416,141.44,8.4777,2.4272,22.2008,1468.521,10.915,8.2684,0.36,3.87,1.42
SKQ202010S,TSG,2020-09-08T20:25:00Z,-148.3323,60.2416,141.41,8.5431,2.4364,22.252,1468.837,10.906,7.5638,0.37,3.89,1.43
SKQ202010S,TSG,2020-09-08T20:26:00Z,-148.3324,60.2417,139.24,8.0492,2.3628,21.8189,1466.379,10.903,7.792,0.36,3.83,1.35
SKQ202010S,TSG,2020-09-08T20:27:00Z,-148.3325,60.2417,138.75,7.9971,2.371,21.9351,1466.321,10.904,8.1485,0.37,3.9,1.39
SKQ202010S,TSG,2020-09-08T20:28:00Z,-148.3327,60.2417,141.5,8.3639,2.4186,22.1866,1468.062,10.905,8.087,0.36,3.86,1.44
SKQ202010S,TSG,2020-09-08T20:29:00Z,-148.3329,60.2417,142.87,8.3749,2.417,22.1633,1468.077,10.905,7.8488,0.36,3.85,1.43
SKQ202010S,TSG,2020-09-08T20:30:00Z,-148.333,60.2416,143.27,8.1975,2.3916,22.0182,1467.207,10.903,7.0045,0.36,3.84,1.41
SKQ202010S,TSG,2020-09-08T20:31:00Z,-148.3331,60.2416,143.15,7.5041,2.288,21.3951,1463.707,10.895,7.4473,0.36,3.87,1.3
SKQ202010S,TSG,2020-09-08T20:32:00Z,-148.3331,60.2416,143.34,7.5731,2.3182,21.66,1464.304,10.896,7.8503,0.37,3.89,1.39
SKQ202010S,TSG,2020-09-08T20:33:00Z,-148.3331,60.2416,143.12,8.1197,2.3871,22.0214,1466.908,10.896,7.1296,0.36,3.9,1.43
SKQ202010S,TSG,2020-09-08T20:34:00Z,-148.3331,60.2416,143.27,7.5282,2.2956,21.4581,1463.882,10.893,7.8558,0.36,3.82,1.34
SKQ202010S,TSG,2020-09-08T20:35:00Z,-148.3331,60.2416,143.36,7.9745,2.3739,21.9781,1466.284,10.889,8.0506,0.36,3.85,1.43
SKQ202010S,TSG,2020-09-08T20:36:00Z,-148.3331,60.2416,143.57,8.2877,2.4102,22.1493,1467.721,10.888,7.7302,0.36,3.87,1.46
SKQ202010S,TSG,2020-09-08T20:37:00Z,-148.3331,60.2416,143.37,8.0647,2.38,21.9841,1466.647,10.9,7.7132,0.36,3.84,1.47
SKQ202010S,TSG,2020-09-08T20:38:00Z,-148.3331,60.2416,143.31,7.9583,2.3698,21.9477,1466.185,10.913,8.0077,0.36,3.86,1.47
SKQ202010S,TSG,2020-09-08T20:39:00Z,-148.3331,60.2416,143.18,8.2189,2.4032,22.1218,1467.419,10.926,8.1476,0.37,3.88,1.46
SKQ202010S,TSG,2020-09-08T20:40:00Z,-148.3331,60.2416,143.11,8.3736,2.4204,22.1976,1468.114,10.939,8.1725,0.36,3.88,1.47
SKQ202010S,TSG,2020-09-08T20:41:00Z,-148.3332,60.2416,142.73,8.414,2.4242,22.2113,1468.287,10.96,8.2328,0.37,3.88,1.46
SKQ202010S,TSG,2020-09-08T20:42:00Z,-148.3332,60.2416,143.04,8.4843,2.4316,22.2409,1468.596,10.973,7.9432,0.36,3.87,1.45
SKQ202010S,TSG,2020-09-08T20:43:00Z,-148.3332,60.2416,143.38,8.2594,2.4011,22.0751,1467.519,10.981,7.728,0.36,3.83,1.46
SKQ202010S,TSG,2020-09-08T20:44:00Z,-148.3331,60.2416,142.78,8.1057,2.3801,21.9596,1466.776,10.986,7.4648,0.36,3.85,1.5
SKQ202010S,TSG,2020-09-08T20:45:00Z,-148.3329,60.2417,141.48,7.7532,2.3395,21.7681,1465.157,10.987,8.1588,0.37,3.89,1.53
SKQ202010S,TSG,2020-09-08T20:46:00Z,-148.3326,60.2417,136.47,8.2703,2.4112,22.17,1467.676,10.989,8.3784,0.37,3.89,1.46
SKQ202010S,TSG,2020-09-08T20:47:00Z,-148.3324,60.2416,137.59,8.5982,2.4456,22.309,1469.12,10.984,8.764,0.37,3.87,1.44
SKQ202010S,TSG,2020-09-08T20:48:00Z,-148.3322,60.2416,138.74,8.8757,2.4863,22.5389,1470.466,10.983,8.9499,0.36,3.88,1.43
SKQ202010S,TSG,2020-09-08T20:49:00Z,-148.3322,60.2416,138.75,9.1598,2.5221,22.7144,1471.766,10.986,8.4309,0.37,3.89,1.44
SKQ202010S,TSG,2020-09-08T20:50:00Z,-148.3322,60.2416,138.38,8.8251,2.4667,22.376,1470.072,10.994,8.3713,0.36,3.87,1.45
SKQ202010S,TSG,2020-09-08T20:51:00Z,-148.3322,60.2416,138.63,8.5998,2.444,22.292,1469.105,11.005,8.2661,0.36,3.87,1.44
SKQ202010S,TSG,2020-09-08T20:52:00Z,-148.3321,60.2416,138.65,8.6153,2.4411,22.2539,1469.117,11.026,7.1803,0.37,3.9,1.46
SKQ202010S,TSG,2020-09-08T20:53:00Z,-148.3321,60.2416,138.94,7.7371,2.3212,21.5899,1464.87,11.044,7.7706,0.37,3.93,1.53
SKQ202010S,TSG,2020-09-08T20:54:00Z,-148.3321,60.2416,139.52,7.8878,2.3614,21.9051,1465.853,11.06,8.2937,0.37,3.93,1.5
SKQ202010S,TSG,2020-09-08T20:55:00Z,-148.3321,60.2416,140.71,8.5087,2.4355,22.2644,1468.719,11.073,7.2013,0.37,3.9,1.44
SKQ202010S,TSG,2020-09-08T20:56:00Z,-148.3322,60.2416,141.78,7.7656,2.3286,21.6477,1465.052,11.073,6.9344,0.37,3.92,1.53
SKQ202010S,TSG,2020-09-08T20:57:00Z,-148.3322,60.2416,142.11,7.3088,2.2731,21.3631,1462.891,11.071,6.9425,0.37,3.91,1.48
SKQ202010S,TSG,2020-09-08T20:58:00Z,-148.3323,60.2415,142.44,7.2688,2.2746,21.4033,1462.781,11.07,6.9776,0.37,3.93,1.48
SKQ202010S,TSG,2020-09-08T20:59:00Z,-148.3323,60.2414,143.09,7.2831,2.2785,21.4345,1462.878,11.069,7.0328,0.37,3.93,1.46
SKQ202010S,TSG,2020-09-08T21:00:00Z,-148.3324,60.2414,143.36,7.3181,2.2879,21.5096,1463.11,11.069,7.0769,0.37,3.88,1.45
SKQ202010S,TSG,2020-09-08T21:01:00Z,-148.3324,60.2414,143.7,7.3594,2.2972,21.58,1463.362,11.076,7.1199,0.37,3.87,1.46
SKQ202010S,TSG,2020-09-08T21:02:00Z,-148.3324,60.2414,143.74,7.3914,2.3024,21.6131,1463.531,11.076,7.157,0.36,3.88,1.45
SKQ202010S,TSG,2020-09-08T21:03:00Z,-148.3324,60.2414,144.1,7.4338,2.3063,21.6268,1463.717,11.077,7.1728,0.37,3.9,1.44
SKQ202010S,TSG,2020-09-08T21:04:00Z,-148.3324,60.2414,143.81,7.4381,2.3064,21.6255,1463.732,11.08,7.371,0.36,3.86,1.44
SKQ202010S,TSG,2020-09-08T21:05:00Z,-148.3324,60.2414,143.65,7.5995,2.3302,21.769,1464.55,11.085,7.3382,0.36,3.83,1.45
SKQ202010S,TSG,2020-09-08T21:06:00Z,-148.3324,60.2414,143.83,7.6131,2.3287,21.7445,1464.574,11.091,7.279,0.36,3.85,1.45
SKQ202010S,TSG,2020-09-08T21:07:00Z,-148.3324,60.2414,144.35,7.5762,2.3238,21.7178,1464.394,11.093,7.2632,0.36,3.9,1.45
SKQ202010S,TSG,2020-09-08T21:08:00Z,-148.3324,60.2414,144.09,7.5367,2.3204,21.7072,1464.225,11.095,7.2802,0.36,3.83,1.45
SKQ202010S,TSG,2020-09-08T21:09:00Z,-148.3324,60.2414,143.74,7.5375,2.3218,21.722,1464.246,11.095,7.631,0.36,3.86,1.45
SKQ202010S,TSG,2020-09-08T21:10:00Z,-148.3324,60.2414,144.62,7.8468,2.3606,21.9246,1465.719,11.095,7.3401,0.36,3.84,1.45
SKQ202010S,TSG,2020-09-08T21:11:00Z,-148.3324,60.2414,144.21,7.653,2.3334,21.7676,1464.76,11.094,7.6899,0.36,3.83,1.44
SKQ202010S,TSG,2020-09-08T21:12:00Z,-148.3324,60.2414,143.87,7.8389,2.3617,21.9394,1465.704,11.098,7.6056,0.36,3.86,1.44
SKQ202010S,TSG,2020-09-08T21:13:00Z,-148.3324,60.2414,144.34,7.9341,2.3659,21.923,1466.059,11.1,7.462,0.36,3.87,1.44
SKQ202010S,TSG,2020-09-08T21:14:00Z,-148.3324,60.2414,144.57,7.7172,2.3423,21.8183,1465.077,11.099,7.6449,0.37,3.87,1.44
