Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],Oxygen2_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,JulianDays_[days],Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202210S,GAK12,B,2022-07-20T17:34:26,-147.9377,58.2445,2131,51,20.15,16,9.9923,10.0371,3.5584,3.5609,0.1587,4.2463,2.3826,4.9972,3.0742,2.9865,0.0801,1.0426,3.426,0.4258,89.9028,284.744,304.474,28.595,99.94,-0.8876,0.0,201.7314,32.445,32.4307,24.9587,24.9401
SKQ202210S,GAK12,B,2022-07-20T17:34:33,-147.9377,58.2445,2131,51,20.36,17,9.8635,9.9069,3.5474,3.5501,0.1567,4.2448,2.3697,4.9967,3.0777,2.9898,0.0799,1.1918,3.3795,0.4271,89.8722,288.87,307.921,27.758,99.94,-0.8897,0.0,201.7315,32.4491,32.4377,24.9832,24.9671
SKQ202210S,GAK12,B,2022-07-20T17:36:35,-147.9377,58.2445,2131,51,10.12,18,12.8826,12.8799,3.7967,3.7954,0.1254,4.1159,2.935,5.0,2.9257,2.859,0.0794,0.6971,2.6586,0.5505,87.1422,252.576,271.093,102.36,100.0,-0.896,0.0,201.7329,32.2519,32.242,24.2877,24.2805
SKQ202210S,GAK12,B,2022-07-20T17:36:47,-147.9377,58.2445,2131,51,10.07,19,12.9238,12.9103,3.7993,3.7974,0.1178,4.1139,2.95,5.0,2.9311,2.868,0.0792,0.9331,2.4838,0.5525,87.1001,253.092,273.243,105.95,100.0,-0.8982,0.0,201.733,32.2417,32.2349,24.2717,24.2691
SKQ202210S,GAK12,B,2022-07-20T17:38:37,-147.9377,58.2445,2131,51,4.93,20,12.9173,12.9178,3.7985,3.7975,0.1157,4.1108,3.2545,5.0,2.9284,2.8502,0.0789,0.6489,2.4345,0.5555,87.0351,253.132,269.819,214.15,100.0,-0.9022,0.0,201.7343,32.2411,32.232,24.2725,24.2654
SKQ202210S,GAK12,B,2022-07-20T17:38:45,-147.9377,58.2445,2131,51,5.08,21,12.8542,12.8727,3.7944,3.7945,0.1253,4.1155,3.2392,5.0,2.9186,2.8487,0.0789,0.7176,2.6563,0.5509,87.1333,251.341,269.619,206.31,100.0,-0.9025,0.0,201.7344,32.2562,32.2412,24.2965,24.2813
SKQ202210S,GAK12,B,2022-07-20T17:38:56,-147.9377,58.2445,2131,51,5.2,22,12.931,12.9312,3.7995,3.7985,0.1107,4.1111,3.2228,5.0,2.9233,2.8565,0.0793,0.6907,2.3193,0.5552,87.0404,252.235,270.81,198.74,100.0,-0.8972,0.0,201.7345,32.2393,32.23,24.2685,24.2612
SKQ202210S,GAK12,B,2022-07-20T17:39:06,-147.9377,58.2445,2131,51,5.1,23,12.9421,12.9373,3.8003,3.799,0.1066,4.1089,3.2289,4.9997,2.9119,2.8507,0.0789,0.6873,2.2264,0.5573,86.9945,250.477,269.682,201.61,99.99,-0.9028,0.0,201.7346,32.2371,32.2287,24.2646,24.2591
SKQ202210S,GAK12,B,2022-07-20T17:40:43,-147.9377,58.2445,2131,51,1.76,24,13.0014,13.0016,3.8036,3.8026,0.0922,4.1101,3.5096,5.0,2.9091,2.8393,0.079,0.6598,1.8957,0.5562,87.0193,249.914,268.176,385.22,100.0,-0.9016,0.0,201.7358,32.2194,32.2099,24.2393,24.232
SKQ202210S,GAK13,B,2022-07-20T20:06:11,-147.795,58.0988,2063,52,1520.37,1,2.307,2.3057,3.1306,3.1298,0.011,4.5994,0.0125,5.0,0.6545,0.6472,0.0838,0.7286,0.0267,0.1061,97.3828,27.874,28.86,0.0,100.0,-0.8401,0.0,201.8368,34.4945,34.4854,27.5419,27.5347
SKQ202210S,GAK13,B,2022-07-20T20:06:18,-147.795,58.0988,2063,52,1518.86,2,2.309,2.3074,3.1307,3.1298,0.011,4.6,0.0127,5.0,0.6545,0.6473,0.084,0.2311,0.0279,0.1056,97.3944,27.876,28.844,0.0001,100.0,-0.8386,0.0,201.8369,34.4942,34.4852,27.5415,27.5344
SKQ202210S,GAK13,B,2022-07-20T20:16:28,-147.795,58.0988,2063,52,1011.23,3,2.9606,2.9595,3.1552,3.1544,0.0112,4.5995,0.0124,5.0,0.5812,0.58,0.0842,0.0124,0.0325,0.106,97.3839,14.838,15.427,0.0,100.0,-0.8364,0.0,201.8439,34.3618,34.3522,27.3792,27.3716
SKQ202210S,GAK13,B,2022-07-20T20:23:10,-147.795,58.0988,2063,52,759.48,4,3.4245,3.4246,3.1771,3.1762,0.011,4.6005,0.0125,5.0,0.58,0.5788,0.0845,0.0123,0.0262,0.1052,97.405,14.035,14.569,0.0,100.0,-0.832,0.0,201.8486,34.2668,34.2567,27.2602,27.2521
SKQ202210S,GAK13,B,2022-07-20T20:29:21,-147.795,58.0988,2063,52,505.99,5,3.9574,3.9552,3.2016,3.2006,0.0117,4.5995,0.0127,5.0,0.6154,0.6118,0.0836,0.0124,0.0428,0.106,97.3844,18.16,18.893,0.0,100.0,-0.843,0.0,201.8529,34.1354,34.1259,27.1027,27.0954
SKQ202210S,GAK13,B,2022-07-20T20:35:53,-147.795,58.0988,2063,52,253.32,6,4.3401,4.3397,3.2057,3.2049,0.011,4.591,0.0123,5.0,0.7888,0.7775,0.0843,0.0126,0.0279,0.1135,97.2045,39.688,41.9,0.0,100.0,-0.8342,0.0,201.8574,33.9202,33.9108,26.8918,26.8844
SKQ202210S,GAK13,B,2022-07-20T20:39:22,-147.795,58.0988,2063,52,202.4,7,4.0581,4.0572,3.1681,3.1673,0.011,4.5887,0.0127,5.0,0.8707,0.8535,0.084,0.0127,0.0267,0.1154,97.157,50.153,52.885,0.0,100.0,-0.838,0.0,201.8598,33.794,33.7853,26.8209,26.814
SKQ202210S,GAK13,B,2022-07-20T20:42:44,-147.795,58.0988,2063,52,152.25,8,4.1703,4.1699,3.1594,3.1586,0.0116,4.5897,0.0382,5.0,1.2977,1.2619,0.0827,0.0127,0.0411,0.1145,97.1776,104.379,111.101,0.0073,100.0,-0.8545,0.0,201.8622,33.603,33.5938,26.6575,26.6502
SKQ202210S,GAK13,B,2022-07-20T20:45:29,-147.795,58.0988,2063,52,126.44,9,4.2576,4.2576,3.1478,3.147,0.0122,4.5913,0.2963,5.0,1.6334,1.5782,0.0811,0.0126,0.056,0.1133,97.2092,146.85,155.418,0.1128,100.0,-0.8754,0.0,201.8641,33.3905,33.3808,26.4796,26.4719
SKQ202210S,GAK13,B,2022-07-20T20:48:08,-147.795,58.0988,2063,52,101.04,10,4.3814,4.3766,3.1243,3.1227,0.0159,4.5885,0.6579,5.0,2.1723,2.0894,0.0797,0.7523,0.1403,0.1156,97.1522,214.712,226.548,0.4186,100.0,-0.8922,0.0,201.8659,33.0031,32.9902,26.159,26.1492
SKQ202210S,GAK13,B,2022-07-20T20:50:45,-147.795,58.0988,2063,52,75.4,11,4.6205,4.6051,3.1154,3.1138,0.0269,4.5718,1.2031,5.0,2.6723,2.5644,0.0791,0.7395,0.3941,0.1302,96.7976,276.431,292.519,1.7769,100.0,-0.8997,0.0,201.8677,32.6754,32.6721,25.8737,25.8727
SKQ202210S,GAK13,B,2022-07-20T20:52:18,-147.795,58.0988,2063,52,51.05,12,5.3763,5.4719,3.1702,3.1774,0.0442,4.5401,1.8025,4.9915,2.7941,2.6911,0.0794,0.7325,0.7902,0.158,96.1263,283.92,302.154,7.4297,99.83,-0.8957,0.0,201.8688,32.5769,32.566,25.7122,25.6925
SKQ202210S,GAK13,B,2022-07-20T20:54:36,-147.795,58.0988,2063,52,40.53,13,6.2333,6.2366,3.2419,3.2413,0.0648,4.5053,2.0305,4.9888,2.8736,2.767,0.0794,0.7236,1.2641,0.1888,95.3896,288.381,306.49,12.645,99.78,-0.896,0.0,201.8704,32.5626,32.5527,25.5982,25.59
SKQ202210S,GAK13,B,2022-07-20T20:56:26,-147.795,58.0988,2063,52,30.43,14,6.7622,6.7702,3.2846,3.2843,0.0956,4.4479,2.3388,4.9949,2.9209,2.8192,0.0796,0.7229,1.9726,0.2401,94.1727,289.183,308.496,25.838,99.9,-0.8935,0.0,201.8717,32.5348,32.5242,25.5087,25.4992
SKQ202210S,GAK13,B,2022-07-20T20:58:10,-147.795,58.0988,2063,52,19.79,15,8.6771,8.7082,3.4523,3.4543,0.0986,4.3376,2.7468,5.0,3.0516,2.951,0.0791,0.0126,2.043,0.3406,91.8375,290.053,310.261,66.301,100.0,-0.9,0.0,201.8729,32.5485,32.5407,25.2485,25.2377
SKQ202210S,GAK13,B,2022-07-20T20:58:18,-147.795,58.0988,2063,52,20.02,16,8.542,8.5483,3.4405,3.4402,0.0995,4.3362,2.7282,5.0,3.0472,2.953,0.0793,0.013,2.0642,0.3419,91.8074,290.72,311.177,63.52,100.0,-0.8978,0.0,201.873,32.5488,32.5395,25.2692,25.261
SKQ202210S,GAK13,B,2022-07-20T21:00:15,-147.795,58.0988,2063,52,10.57,17,12.2824,12.2814,3.7642,3.763,0.0855,4.192,3.1876,5.0,2.947,2.8642,0.0786,0.6646,1.741,0.4772,88.7545,258.267,274.931,183.19,100.0,-0.9063,0.0,201.8743,32.4587,32.4478,24.563,24.5547
SKQ202210S,GAK13,B,2022-07-20T21:00:25,-147.795,58.0988,2063,52,10.39,18,12.2836,12.2858,3.7644,3.7634,0.0871,4.1947,3.2007,5.0,2.9369,2.8623,0.0787,0.654,1.7788,0.4747,88.8104,256.613,274.829,188.78,100.0,-0.905,0.0,201.8744,32.4587,32.4478,24.5628,24.5539
SKQ202210S,GAK13,B,2022-07-20T21:02:15,-147.795,58.0988,2063,52,1.99,19,12.4636,12.4635,3.778,3.777,0.0491,4.1787,3.7187,5.0,2.9244,2.8536,0.079,0.6677,0.9048,0.49,88.4711,253.769,272.633,624.3,100.0,-0.901,0.0,201.8757,32.4374,32.4274,24.512,24.5043
SKQ202210S,GAK13,B,2022-07-20T21:02:27,-147.795,58.0988,2063,52,2.16,20,12.4703,12.4693,3.7786,3.7775,0.0487,4.1768,3.7027,4.7179,2.9274,2.8512,0.0787,0.6632,0.8956,0.4918,88.4315,254.034,271.878,604.68,94.36,-0.905,0.0,201.8758,32.4373,32.4274,24.5107,24.5032
SKQ202210S,GAK14,B,2022-07-21T00:03:53,-147.649,57.9435,3059,53,1519.0,1,2.3157,2.3147,3.1312,3.1304,0.011,4.6021,0.0125,5.0,0.6488,0.6422,0.0849,0.7338,0.0267,0.1038,97.4394,27.05,27.938,0.0,100.0,-0.8277,0.0,202.0019,34.4933,34.4842,27.5402,27.533
SKQ202210S,GAK14,B,2022-07-21T00:04:02,-147.649,57.9435,3059,53,1519.35,2,2.3154,2.3141,3.1312,3.1304,0.011,4.6018,0.0125,5.0,0.6486,0.6422,0.0846,0.7444,0.0273,0.1041,97.432,26.986,27.951,0.0,100.0,-0.8308,0.0,202.002,34.4934,34.4843,27.5403,27.5331
SKQ202210S,GAK14,B,2022-07-21T00:15:43,-147.649,57.9435,3059,53,1011.7,3,2.9333,2.9321,3.1533,3.1524,0.011,4.6013,0.0123,5.0,0.5824,0.581,0.0845,0.7606,0.0273,0.1045,97.4214,15.041,15.609,0.0,100.0,-0.832,0.0,202.0101,34.3666,34.3569,27.3855,27.3779
SKQ202210S,GAK14,B,2022-07-21T00:22:21,-147.649,57.9435,3059,53,758.37,4,3.3442,3.3434,3.1696,3.1687,0.011,4.602,0.0126,5.0,0.5851,0.5833,0.0841,0.7949,0.0279,0.1039,97.4367,14.791,15.325,0.0,100.0,-0.8367,0.0,202.0147,34.2619,34.252,27.2639,27.2561
SKQ202210S,GAK14,B,2022-07-21T00:28:27,-147.649,57.9435,3059,53,505.38,5,3.7931,3.7927,3.1867,3.1858,0.011,4.6001,0.0125,5.0,0.624,0.6203,0.0839,0.8011,0.0262,0.1055,97.3971,19.431,20.244,0.0,100.0,-0.8389,0.0,202.0189,34.1292,34.1194,27.1144,27.1066
SKQ202210S,GAK14,B,2022-07-21T00:34:50,-147.649,57.9435,3059,53,253.36,6,3.9582,3.958,3.1691,3.1683,0.011,4.5922,0.0123,5.0,0.7447,0.735,0.0837,0.8363,0.0267,0.1124,97.2282,34.541,36.241,0.0,100.0,-0.8414,0.0,202.0233,33.8819,33.872,26.901,26.8931
SKQ202210S,GAK14,B,2022-07-21T00:37:48,-147.649,57.9435,3059,53,202.5,7,3.9959,3.9961,3.1632,3.1624,0.0112,4.5903,0.0122,5.0,0.9011,0.8834,0.0834,0.8397,0.033,0.114,97.1902,54.375,57.263,0.0,100.0,-0.8458,0.0,202.0254,33.7998,33.7899,26.8318,26.824
SKQ202210S,GAK14,B,2022-07-21T00:40:37,-147.649,57.9435,3059,53,151.55,8,4.151,4.1454,3.1628,3.162,0.011,4.5898,0.044,5.0,1.1699,1.1274,0.0829,0.8076,0.0267,0.1145,97.1781,88.572,92.297,0.0091,100.0,-0.8517,0.0,202.0274,33.6626,33.6589,26.7068,26.7045
SKQ202210S,GAK14,B,2022-07-21T00:43:06,-147.649,57.9435,3059,53,125.42,9,4.125,4.1245,3.1432,3.1423,0.0128,4.5886,0.252,5.0,1.4261,1.3815,0.0815,0.7687,0.0697,0.1155,97.1543,121.211,128.292,0.0899,100.0,-0.8701,0.0,202.0291,33.4721,33.4622,26.5581,26.5503
SKQ202210S,GAK14,B,2022-07-21T00:45:25,-147.649,57.9435,3059,53,101.31,10,4.2259,4.227,3.111,3.1102,0.0159,4.5901,0.5486,5.0,2.2037,2.1195,0.0792,0.7602,0.1391,0.1142,97.186,219.518,232.747,0.2982,100.0,-0.8988,0.0,202.0307,33.0032,32.9933,26.1751,26.1672
SKQ202210S,GAK14,B,2022-07-21T00:47:53,-147.649,57.9435,3059,53,75.91,11,4.3355,4.3352,3.0942,3.0935,0.0269,4.5753,1.1327,5.0,2.688,2.5771,0.0798,0.7295,0.3918,0.1271,96.871,279.334,296.514,1.4925,100.0,-0.8916,0.0,202.0324,32.7104,32.7017,25.9313,25.9244
SKQ202210S,GAK14,B,2022-07-21T00:50:19,-147.649,57.9435,3059,53,50.72,12,5.3346,5.3343,3.166,3.1653,0.052,4.5366,1.7769,4.9916,2.8049,2.691,0.0793,0.7379,0.9702,0.1611,96.0519,287.006,303.536,6.9972,99.83,-0.8975,0.0,202.0341,32.5701,32.5618,25.7116,25.705
SKQ202210S,GAK14,B,2022-07-21T00:52:09,-147.649,57.9435,3059,53,40.2,13,6.1341,6.1398,3.2314,3.231,0.088,4.4766,2.1595,4.9898,2.8782,2.7685,0.0798,0.7369,1.7995,0.2144,94.7806,289.126,307.118,17.057,99.79,-0.891,0.0,202.0354,32.5401,32.5311,25.5928,25.5849
SKQ202210S,GAK14,B,2022-07-21T00:54:02,-147.649,57.9435,3059,53,30.23,14,7.2323,7.1937,3.3282,3.3238,0.1009,4.421,2.6121,5.0,3.0196,2.907,0.0798,0.0127,2.0958,0.2644,93.6038,297.647,316.595,48.599,100.0,-0.8919,0.0,202.0367,32.5659,32.5551,25.4704,25.4671
SKQ202210S,GAK14,B,2022-07-21T00:55:55,-147.649,57.9435,3059,53,20.26,15,8.311,8.3122,3.4178,3.417,0.132,4.2867,2.9663,5.0,3.1108,3.0022,0.0803,0.0128,2.8099,0.3878,90.7593,300.912,319.854,110.0,100.0,-0.8851,0.0,202.038,32.5228,32.5139,25.2833,25.2761
SKQ202210S,GAK14,B,2022-07-21T00:56:03,-147.649,57.9435,3059,53,20.45,16,8.3097,8.2703,3.4179,3.4136,0.1342,4.2842,2.944,5.0,3.1194,3.0012,0.0801,0.385,2.862,0.3901,90.7071,301.732,319.841,104.5,100.0,-0.8879,0.0,202.0381,32.5249,32.516,25.2852,25.284
SKQ202210S,GAK14,B,2022-07-21T00:57:54,-147.649,57.9435,3059,53,10.59,17,11.7809,11.7947,3.7195,3.7196,0.0936,4.2092,3.5071,5.0,2.9619,2.8812,0.0788,0.8617,1.9278,0.4608,89.1186,260.63,279.593,382.68,100.0,-0.9031,0.0,202.0394,32.463,32.4523,24.6599,24.649
SKQ202210S,GAK14,B,2022-07-21T00:58:02,-147.649,57.9435,3059,53,10.25,18,12.0317,12.058,3.7402,3.7414,0.096,4.1909,3.5022,5.0,2.9743,2.8889,0.0789,0.697,1.9829,0.4782,88.7313,261.93,279.643,378.62,100.0,-0.9025,0.0,202.0395,32.4452,32.4336,24.5996,24.5857
SKQ202210S,GAK14,B,2022-07-21T01:00:06,-147.649,57.9435,3059,53,2.18,19,12.8547,12.8304,3.8062,3.8032,0.0432,4.063,4.1169,5.0,2.9553,2.8713,0.0786,0.6747,0.7684,0.6023,86.0214,254.866,271.893,1573.2,100.0,-0.906,0.0,202.0409,32.3687,32.3613,24.3835,24.3825
SKQ202210S,GAK14,B,2022-07-21T01:00:15,-147.649,57.9435,3059,53,2.44,20,12.7829,12.8055,3.8003,3.8009,0.0427,4.0622,4.08,5.0,2.958,2.8735,0.0785,0.6459,0.7564,0.6031,86.004,255.879,272.788,1501.1,100.0,-0.9069,0.0,202.041,32.3742,32.3608,24.4017,24.387
SKQ202210S,GAK15,B,2022-07-21T17:38:39,-147.4998,57.7922,4517,54,252.86,1,3.9821,3.9806,3.1702,3.1694,0.011,4.5892,0.0124,5.0,0.73,0.7239,0.085,0.747,0.0284,0.1151,97.1649,32.089,34.244,0.0,100.0,-0.8258,0.0,202.7343,33.87,33.8621,26.8891,26.8829
SKQ202210S,GAK15,B,2022-07-21T17:41:20,-147.4998,57.7922,4517,54,201.99,2,4.0158,4.0152,3.1642,3.1634,0.011,4.5896,0.0128,5.0,0.9157,0.8962,0.0847,0.7443,0.0273,0.1146,97.176,55.868,58.814,0.0001,100.0,-0.8302,0.0,202.7362,33.7911,33.7828,26.8229,26.8163
SKQ202210S,GAK15,B,2022-07-21T17:43:56,-147.4998,57.7922,4517,54,151.81,3,4.1488,4.146,3.1569,3.1565,0.0113,4.5914,0.0124,5.0,1.302,1.2463,0.0825,0.7475,0.0342,0.1131,97.2119,106.132,109.312,0.0,100.0,-0.857,0.0,202.738,33.5951,33.593,26.6535,26.6521
SKQ202210S,GAK15,B,2022-07-21T17:46:09,-147.4998,57.7922,4517,54,126.15,4,4.2885,4.2844,3.1415,3.1402,0.0134,4.5923,0.0159,5.0,1.8017,1.7357,0.081,0.7819,0.0835,0.1123,97.2309,167.656,177.69,0.0009,100.0,-0.876,0.0,202.7395,33.2858,33.2745,26.3932,26.3846
SKQ202210S,GAK15,B,2022-07-21T17:48:28,-147.4998,57.7922,4517,54,100.81,5,4.1087,4.1092,3.0883,3.0877,0.0201,4.5857,0.1934,5.0,2.4753,2.3639,0.0793,0.7435,0.2377,0.118,97.0921,255.559,268.538,0.0631,100.0,-0.8975,0.0,202.7411,32.8536,32.8462,26.0681,26.0622
SKQ202210S,GAK15,B,2022-07-21T17:51:13,-147.4998,57.7922,4517,54,75.35,6,4.7874,4.7901,3.1265,3.1258,0.0355,4.5643,0.4995,5.0,2.6797,2.5712,0.0792,0.7505,0.5919,0.1368,96.6388,275.504,291.841,0.2532,100.0,-0.8982,0.0,202.743,32.639,32.6293,25.827,25.819
SKQ202210S,GAK15,B,2022-07-21T17:53:45,-147.4998,57.7922,4517,54,50.46,7,6.2346,6.2343,3.2438,3.243,0.0769,4.4846,1.0691,4.6115,2.9212,2.8066,0.0796,0.7139,1.5444,0.2073,94.9511,294.338,311.908,1.2726,92.23,-0.8935,0.0,202.7448,32.5778,32.5691,25.61,25.6032
SKQ202210S,GAK15,B,2022-07-21T17:55:51,-147.4998,57.7922,4517,54,33.53,8,7.6963,7.6941,3.3675,3.3664,0.1134,4.3626,1.512,4.9963,3.0903,2.9749,0.0798,0.7135,2.3834,0.3176,92.3663,302.938,321.585,3.7461,99.93,-0.8913,0.0,202.7463,32.5536,32.5433,25.3964,25.3886
SKQ202210S,GAK15,B,2022-07-21T17:57:43,-147.4998,57.7922,4517,54,25.65,9,8.2506,8.2651,3.4146,3.415,0.1182,4.3259,1.7252,4.9915,3.1236,3.0164,0.08,0.7089,2.4924,0.3514,91.59,302.064,321.333,6.197,99.83,-0.8894,0.0,202.7476,32.5426,32.5338,25.3078,25.2987
SKQ202210S,GAK15,B,2022-07-21T17:57:52,-147.4998,57.7922,4517,54,25.37,10,8.4188,8.3116,3.4275,3.4187,0.1147,4.3279,1.7146,4.9915,3.1403,3.0197,0.0804,0.7364,2.4115,0.3495,91.6338,303.496,321.827,6.0452,99.83,-0.8835,0.0,202.7477,32.5235,32.5297,25.2679,25.2886
SKQ202210S,GAK15,B,2022-07-21T17:59:49,-147.4998,57.7922,4517,54,13.25,11,12.114,12.0752,3.7472,3.7429,0.0914,4.2824,2.2631,4.9929,2.927,2.8338,0.0791,0.732,1.8762,0.3919,90.6675,256.2,273.058,21.685,99.86,-0.9,0.0,202.749,32.4395,32.4324,24.5798,24.5815
SKQ202210S,GAK15,B,2022-07-21T18:01:18,-147.4998,57.7922,4517,54,10.23,12,12.2185,12.2043,3.7561,3.7538,0.0864,4.2813,2.3861,4.9982,2.9126,2.8273,0.0786,0.6815,1.7622,0.3929,90.6459,253.923,271.151,28.83,99.97,-0.906,0.0,202.75,32.4361,32.4265,24.5575,24.5527
SKQ202210S,GAK15,B,2022-07-21T18:01:38,-147.4998,57.7922,4517,54,9.98,13,12.2014,12.1991,3.7546,3.7534,0.0865,4.28,2.3894,4.9984,2.912,2.8274,0.079,0.6909,1.7628,0.394,90.6184,254.373,271.232,29.054,99.97,-0.901,0.0,202.7503,32.4364,32.4264,24.561,24.5537
SKQ202210S,GAK15,B,2022-07-21T18:03:18,-147.4998,57.7922,4517,54,7.7,14,12.217,12.2177,3.7558,3.7549,0.0864,4.2814,2.6811,5.0,2.9138,2.8271,0.0788,0.6699,1.761,0.3928,90.648,254.294,271.215,56.991,100.0,-0.9038,0.0,202.7514,32.4358,32.4263,24.5576,24.5501
SKQ202210S,GAK15,B,2022-07-21T18:05:11,-147.4998,57.7922,4517,54,2.79,15,12.2164,12.2162,3.7556,3.7546,0.079,4.2805,3.1757,5.0,2.9123,2.8284,0.0784,0.6769,1.592,0.3936,90.6279,253.186,270.956,178.56,100.0,-0.9081,0.0,202.7527,32.4359,32.4262,24.5577,24.5503
SKQ202210S,GAK15,B,2022-07-21T22:04:30,-147.4982,57.7923,4551,56,4065.97,1,1.4625,1.4609,3.1685,3.1675,0.0098,4.5841,0.0,5.0,1.0256,1.0293,0.0,0.0122,-0.0007,0.1194,97.0588,128.404,142.97,0.0,100.0,-1.8899,0.0,202.9189,34.6752,34.6651,27.7523,27.7443
SKQ202210S,GAK15,B,2022-07-21T22:04:39,-147.4982,57.7923,4551,56,4065.5,2,1.4623,1.461,3.1685,3.1675,0.0098,4.5836,0.0,5.0,1.0255,1.0294,0.0,0.0122,-0.0007,0.1198,97.0483,128.3,143.065,0.0,100.0,-1.8899,0.0,202.919,34.6752,34.6651,27.7522,27.7442
SKQ202210S,GAK15,B,2022-07-21T22:16:21,-147.4982,57.7923,4551,56,3563.56,3,1.4997,1.4984,3.1532,3.1523,0.0102,4.603,0.0,5.0,0.9955,1.0024,0.0,0.0122,0.0079,0.103,97.4578,113.586,127.507,0.0,100.0,-1.8899,0.0,202.9272,34.6644,34.6541,27.7408,27.7327
SKQ202210S,GAK15,B,2022-07-21T22:28:19,-147.4982,57.7923,4551,56,3050.19,4,1.556,1.5549,3.1382,3.1373,0.0104,4.6045,0.0,5.0,0.95,0.9634,0.0,0.0122,0.0124,0.1017,97.49,96.674,109.95,0.0,100.0,-1.8899,0.0,202.9355,34.65,34.6396,27.7252,27.7169
SKQ202210S,GAK15,B,2022-07-21T22:39:12,-147.4982,57.7923,4551,56,2539.35,5,1.7119,1.7112,3.1299,3.129,0.011,4.6031,0.0,5.0,0.8559,0.8719,0.0,0.4857,0.0273,0.1029,97.4599,71.846,82.575,0.0,100.0,-1.8899,0.0,202.943,34.6192,34.6088,27.6889,27.6805
SKQ202210S,GAK15,B,2022-07-21T22:50:06,-147.4982,57.7923,4551,56,2029.26,6,1.9226,1.922,3.1246,3.1237,0.011,4.6032,0.0,5.0,0.7556,0.7717,0.0,0.7461,0.0273,0.1028,97.4609,48.936,56.733,0.0,100.0,-1.8899,0.0,202.9506,34.5758,34.5653,27.6379,27.6295
SKQ202210S,GAK15,B,2022-07-21T23:01:17,-147.4982,57.7923,4551,56,1520.63,7,2.297,2.2963,3.13,3.1291,0.0109,4.6027,0.0,5.0,0.6317,0.6447,0.0,0.3302,0.0256,0.1032,97.452,24.93,29.228,0.0,100.0,-1.8899,0.0,202.9584,34.498,34.4877,27.5455,27.5373
SKQ202210S,GAK15,B,2022-07-21T23:12:21,-147.4982,57.7923,4551,56,1012.74,8,2.8991,2.8986,3.1505,3.1496,0.0114,4.6029,0.0,5.0,0.5714,0.5824,0.0,0.7807,0.0359,0.1031,97.4552,13.853,16.349,0.0,100.0,-1.8899,0.0,202.966,34.3686,34.358,27.3902,27.3818
SKQ202210S,GAK15,B,2022-07-21T23:19:29,-147.4982,57.7923,4551,56,758.31,9,3.2951,3.2955,3.1667,3.1658,0.011,4.6019,0.0,5.0,0.5702,0.5837,0.0,0.766,0.0273,0.104,97.4336,12.996,15.76,0.0,100.0,-1.8899,0.0,202.971,34.279,34.2681,27.2822,27.2735
SKQ202210S,GAK15,B,2022-07-21T23:26:20,-147.4982,57.7923,4551,56,505.96,10,3.7774,3.7776,3.1867,3.1858,0.012,4.6018,0.0,5.0,0.5943,0.6143,0.0,0.7851,0.0502,0.104,97.433,15.599,19.584,0.0,100.0,-1.8899,0.0,202.9758,34.1454,34.1346,27.1289,27.1202
SKQ202210S,GAK15,B,2022-07-21T23:32:57,-147.4982,57.7923,4551,56,252.79,11,3.9764,3.9766,3.1715,3.1707,0.0111,4.5929,0.0,5.0,0.6562,0.6909,0.0,0.8147,0.0296,0.1118,97.244,23.132,29.998,0.0,100.0,-1.8899,0.0,202.9804,33.8922,33.8815,26.9073,26.8988
SKQ202210S,GAK15,B,2022-07-21T23:37:43,-147.4982,57.7923,4551,56,151.34,12,4.1352,4.1357,3.1628,3.1621,0.011,4.5899,0.0,5.0,0.9851,1.1034,0.0,0.7757,0.0273,0.1143,97.1818,65.006,88.776,0.0,100.0,-1.8899,0.0,202.9837,33.6791,33.6698,26.7216,26.7142
SKQ202210S,GAK15,B,2022-07-21T23:41:53,-147.4982,57.7923,4551,56,74.89,13,4.6458,4.6443,3.1126,3.1167,0.0318,4.563,0.0,5.0,1.8992,2.597,0.0,0.7786,0.5059,0.1379,96.6103,180.968,296.943,0.0,100.0,-1.8899,0.0,202.9866,32.6179,32.6671,25.8254,25.8647
SKQ202210S,GAK15,B,2022-07-21T23:44:11,-147.4982,57.7923,4551,56,50.46,14,5.9176,5.92,3.2112,3.2156,0.0824,4.491,0.0,4.8379,2.1561,2.7601,0.0,0.0123,1.6705,0.2016,95.0862,203.919,308.404,0.0,96.76,-1.8899,0.0,202.9882,32.5171,32.564,25.6011,25.6378
SKQ202210S,GAK15,B,2022-07-21T23:46:05,-147.4982,57.7923,4551,56,40.6,15,6.4877,6.4898,3.2659,3.2653,0.0886,4.4579,0.0,5.0,2.2313,2.8496,0.0,0.3652,1.8121,0.2312,94.3854,209.624,315.081,0.0,100.0,-1.8899,0.0,202.9895,32.5851,32.577,25.5838,25.5772
