Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202106S,GAK9,B,2021-05-03T18:48:23,-148.3512,58.679,280,62,267.84,2,4.2598,4.2633,3.2008,3.2015,0.2253,3.7682,0.8095,0.7483,4.4908,0.0086,0.5306,0.2558,0.183,95.5277,0.0,46.93,45.273,14.882,14.358,10.61,45.2716,33.9372,33.9415,26.9138,26.9168
SKQ202106S,GAK9,B,2021-05-03T18:50:33,-148.3512,58.679,280,62,254.12,3,4.3165,4.3178,3.2026,3.2032,0.2245,3.7066,0.8547,0.7805,4.5777,0.0089,1.2048,0.2425,0.1063,97.3766,0.0,52.701,50.545,16.731,16.048,24.1,44.5004,33.9072,33.913,26.884,26.8885
SKQ202106S,GAK9,B,2021-05-03T18:50:39,-148.3512,58.679,280,62,253.99,4,4.3172,4.3183,3.2026,3.2032,0.2239,3.7011,0.8546,0.7802,4.5779,0.0086,1.2105,0.2324,0.1061,97.3819,0.0,52.789,50.407,16.759,16.004,24.21,44.4315,33.9069,33.9128,26.8837,26.8882
SKQ202106S,GAK9,B,2021-05-03T18:53:09,-148.3512,58.679,280,62,202.83,5,4.5294,4.5304,3.2123,3.2128,0.225,3.5622,0.9885,0.8767,4.6212,0.0085,3.7583,0.2514,0.0685,98.3028,0.0,71.376,68.411,22.762,21.818,75.17,42.6928,33.8291,33.8348,26.7992,26.8036
SKQ202106S,GAK9,B,2021-05-03T18:53:20,-148.3512,58.679,280,62,203.02,6,4.5264,4.5265,3.2121,3.2126,0.2237,3.5953,0.9881,0.8773,4.6258,0.0085,3.7479,0.2292,0.0645,98.3998,0.0,71.296,68.519,22.735,21.851,74.96,43.1082,33.8299,33.8361,26.8001,26.805
SKQ202106S,GAK9,B,2021-05-03T18:55:59,-148.3512,58.679,280,62,177.0,7,4.8595,4.86,3.2343,3.2348,0.2257,3.4484,1.1301,0.9787,4.6109,0.0085,4.9404,0.2623,0.0774,98.0833,0.0,90.528,86.901,29.083,27.92,98.81,41.2685,33.762,33.768,26.7096,26.7143
SKQ202106S,GAK9,B,2021-05-03T18:58:38,-148.3512,58.679,280,62,152.11,8,5.0126,5.0136,3.2435,3.244,0.2242,3.3184,1.1999,1.0297,4.6279,0.0085,1.4474,0.2373,0.0626,98.4465,0.0,99.632,95.778,32.116,30.875,28.95,39.6415,33.7258,33.7316,26.6637,26.6681
SKQ202106S,GAK9,B,2021-05-03T18:58:46,-148.3512,58.679,280,62,152.14,9,5.012,5.0121,3.2434,3.2439,0.2238,3.3265,1.2001,1.0306,4.6284,0.0085,1.969,0.232,0.0623,98.4555,0.0,99.643,96.03,32.119,30.956,39.38,39.7438,33.7259,33.7319,26.6638,26.6685
SKQ202106S,GAK9,B,2021-05-03T19:01:18,-148.3512,58.679,280,62,126.65,10,5.6443,5.6455,3.2839,3.2845,0.2252,2.9826,1.4408,1.2032,4.6581,0.0085,2.0543,0.2546,0.0366,99.0897,0.0,131.207,125.84,42.877,41.127,41.09,35.4396,33.5673,33.5731,26.4642,26.4686
SKQ202106S,GAK9,B,2021-05-03T19:03:27,-148.3512,58.679,280,62,100.98,11,5.1785,5.1814,3.1881,3.1889,0.2255,2.2996,2.0905,1.6744,4.6543,0.0085,3.3057,0.2586,0.0399,99.0064,0.0,223.822,215.517,72.014,69.349,66.12,26.891,32.9504,32.9563,26.0304,26.0348
SKQ202106S,GAK9,B,2021-05-03T19:03:34,-148.3512,58.679,280,62,101.23,12,5.1813,5.181,3.1884,3.1888,0.227,2.3185,2.0966,1.6786,4.6561,0.0085,3.2936,0.2824,0.0384,99.0446,0.0,224.339,215.798,72.185,69.439,65.87,27.1271,32.9505,32.9553,26.0302,26.0341
SKQ202106S,GAK9,B,2021-05-03T19:06:24,-148.3512,58.679,280,62,76.27,13,4.8283,4.8301,3.1193,3.1199,0.2417,1.6615,2.6049,2.0475,4.6207,0.0165,4.5739,0.5203,0.0689,98.2922,0.0016,298.145,287.943,94.824,91.586,91.48,18.9046,32.5157,32.5207,25.7248,25.7286
SKQ202106S,GAK9,B,2021-05-03T19:09:28,-148.3512,58.679,280,62,50.83,14,4.9419,4.9446,3.1247,3.1254,0.2413,1.6574,2.6449,2.0748,4.6124,0.149,5.0,0.5146,0.0761,98.1156,0.0451,301.853,290.931,96.237,92.765,100.0,18.8541,32.4797,32.485,25.6839,25.6878
SKQ202106S,GAK9,B,2021-05-03T19:09:42,-148.3512,58.679,280,62,50.41,15,4.9592,4.9609,3.1258,3.1265,0.2442,1.6248,2.6446,2.0751,4.6132,0.1153,5.0,0.5618,0.0754,98.1326,0.0326,301.86,290.739,96.277,92.738,100.0,18.4456,32.4763,32.4824,25.6793,25.684
SKQ202106S,GAK9,B,2021-05-03T19:11:54,-148.3512,58.679,280,62,40.58,16,4.9535,4.9547,3.1223,3.1229,0.2646,1.5684,2.698,2.1106,4.5859,0.3167,5.0,0.8911,0.0992,97.5515,0.124,309.187,297.103,98.578,94.732,100.0,17.7395,32.4466,32.4519,25.6564,25.6605
SKQ202106S,GAK9,B,2021-05-03T19:13:50,-148.3512,58.679,280,62,30.24,17,5.1698,5.1708,3.1369,3.1375,0.3302,1.4433,2.7636,2.1625,4.4884,0.589,5.0,1.9522,0.1851,95.4773,0.339,315.492,304.141,101.078,97.448,100.0,16.1736,32.4081,32.4139,25.602,25.6065
SKQ202106S,GAK9,B,2021-05-03T19:16:00,-148.3512,58.679,280,62,20.62,18,5.6905,5.6931,3.1738,3.1744,0.5805,1.1928,2.9308,2.2833,4.1537,1.1024,5.0,6.002,0.4953,88.3551,1.38,333.753,321.842,108.187,104.335,100.0,13.039,32.3297,32.3336,25.4801,25.4829
SKQ202106S,GAK9,B,2021-05-03T19:16:10,-148.3512,58.679,280,62,20.49,19,5.6972,5.6816,3.1743,3.1735,0.5733,1.1832,2.9355,2.283,4.1522,1.1174,4.7771,5.8851,0.4967,88.3233,1.44,334.657,322.104,108.496,104.393,95.54,12.9183,32.3283,32.3349,25.4782,25.4853
SKQ202106S,GAK9,B,2021-05-03T19:16:22,-148.3512,58.679,280,62,20.14,20,5.6925,5.7115,3.1739,3.1757,0.5725,1.2098,2.9242,2.2777,4.1565,1.1898,4.556,5.873,0.4925,88.4156,1.72,333.503,320.924,108.11,104.08,91.12,13.2517,32.3285,32.3305,25.4789,25.4782
SKQ202106S,GAK9,B,2021-05-03T19:20:46,-148.3512,58.679,280,62,9.43,21,5.865,5.8718,3.186,3.187,0.6364,1.1079,2.9695,2.309,4.0657,2.2929,3.8223,6.9062,0.5809,86.4824,23.3,337.381,324.801,109.791,105.718,76.45,11.9761,32.3054,32.3103,25.4402,25.4432
SKQ202106S,GAK9,B,2021-05-03T19:20:48,-148.3512,58.679,280,62,10.16,22,5.865,5.8737,3.1861,3.1872,0.6558,1.1402,2.9683,2.3089,4.0627,2.2117,4.6296,7.2203,0.5838,86.4193,19.6,337.382,325.073,109.792,105.811,92.59,12.38,32.3061,32.3103,25.4407,25.443
SKQ202106S,GAK9,B,2021-05-03T19:21:30,-148.3512,58.679,280,62,4.13,23,5.9028,5.904,3.1886,3.1892,0.6678,1.1508,2.9851,2.3179,4.0353,2.9318,5.0,7.4138,0.6109,85.8366,102.0,339.603,326.016,110.609,106.191,100.0,12.5132,32.3012,32.3066,25.4323,25.4364
SKQ202106S,GAK9,B,2021-05-03T19:21:35,-148.3512,58.679,280,62,-0.07,24,5.8952,5.8989,1.9822,1.9903,0.6349,1.1532,2.9852,2.3204,3.8271,3.6456,4.9999,6.8825,1.0261,81.4067,544.0,374.548,360.44,110.566,106.471,100.0,12.5437,19.1691,19.253,15.0794,15.1451
SKQ202106S,GAK8,B,2021-05-03T21:44:12,-148.4908,58.806,288,63,284.48,1,4.3955,4.3969,3.2107,3.2113,0.2265,3.6556,0.8697,0.7905,4.4104,0.009,0.3429,0.2748,0.2553,93.8178,0.0,54.927,52.536,17.47,16.711,6.86,43.8623,33.9052,33.9109,26.8739,26.8784
SKQ202106S,GAK8,B,2021-05-03T21:44:25,-148.4908,58.806,288,63,284.37,2,4.3956,4.3971,3.2107,3.2113,0.2258,3.6455,0.8707,0.7907,4.4223,0.0091,0.3481,0.2635,0.2444,94.0718,0.0,55.105,52.617,17.527,16.737,6.96,43.7363,33.9052,33.911,26.874,26.8784
SKQ202106S,GAK8,B,2021-05-03T21:46:59,-148.4908,58.806,288,63,252.57,3,4.5135,4.5144,3.2167,3.2173,0.2259,3.6345,0.9288,0.833,4.5233,0.0093,1.9196,0.2655,0.1541,96.2196,0.0001,63.08,60.473,20.115,19.285,38.39,43.5988,33.8716,33.8773,26.8346,26.8391
SKQ202106S,GAK8,B,2021-05-03T21:50:13,-148.4908,58.806,288,63,201.96,4,4.9802,4.981,3.2425,3.2431,0.2233,3.3375,1.1862,1.0184,4.6171,0.0085,4.4388,0.2232,0.0721,98.2148,0.0,98.369,94.307,31.683,30.377,88.78,39.8807,33.722,33.7278,26.6643,26.6688
SKQ202106S,GAK8,B,2021-05-03T21:53:16,-148.4908,58.806,288,63,176.25,5,5.0871,5.0885,3.2459,3.2465,0.2245,3.2185,1.2654,1.0755,4.6249,0.0087,5.0,0.2421,0.0653,98.3813,0.0,109.08,104.547,35.208,33.747,100.0,38.3912,33.6659,33.6716,26.6077,26.612
SKQ202106S,GAK8,B,2021-05-03T21:55:30,-148.4908,58.806,288,63,151.21,6,5.1901,5.1879,3.2423,3.2425,0.2247,3.0669,1.4068,1.1782,4.6035,0.0085,3.0379,0.2461,0.0838,97.9274,0.0,128.307,123.227,41.474,39.831,60.76,36.4941,33.5339,33.5387,26.4913,26.4953
SKQ202106S,GAK8,B,2021-05-03T21:58:05,-148.4908,58.806,288,63,126.42,7,5.1867,5.188,3.2228,3.2234,0.2267,2.828,1.6147,1.3263,4.5555,0.0085,2.7774,0.2788,0.1258,96.9046,0.0,157.264,150.694,50.751,48.634,55.55,33.5042,33.3272,33.3322,26.328,26.3317
SKQ202106S,GAK8,B,2021-05-03T22:00:22,-148.4908,58.806,288,63,100.9,8,5.1656,5.1673,3.1853,3.186,0.2302,2.3324,2.0504,1.6406,4.4738,0.0087,5.0,0.3356,0.1981,95.1677,0.0,218.022,209.16,70.116,67.272,100.0,27.302,32.9302,32.9367,26.016,26.0209
SKQ202106S,GAK8,B,2021-05-03T22:03:11,-148.4908,58.806,288,63,77.12,9,5.1205,5.1202,3.146,3.1465,0.2289,1.7679,2.5578,2.0068,4.6333,0.0085,5.0,0.3142,0.058,98.5605,0.0,289.302,277.708,92.668,88.957,100.0,20.2369,32.5372,32.5426,25.7097,25.7141
SKQ202106S,GAK8,B,2021-05-03T22:05:41,-148.4908,58.806,288,63,50.44,10,5.3894,5.3905,3.154,3.1546,0.2602,1.5648,2.7179,2.1225,4.5669,0.0085,4.9532,0.8198,0.1158,97.1469,0.0,308.683,296.39,99.391,95.439,99.06,17.6946,32.3805,32.3861,25.5552,25.5595
SKQ202106S,GAK8,B,2021-05-03T22:07:42,-148.4908,58.806,288,63,40.46,11,5.471,5.4706,3.1566,3.1571,0.2763,1.5904,2.7633,2.1563,4.5548,0.0448,4.9789,1.081,0.1264,96.8898,0.0094,313.905,301.592,101.234,97.266,99.58,18.0152,32.3362,32.342,25.5108,25.5154
SKQ202106S,GAK8,B,2021-05-03T22:09:34,-148.4908,58.806,288,63,30.59,12,5.8469,5.848,3.1798,3.1804,0.5341,0.0013,2.9259,2.2748,4.1384,0.3202,5.0,5.2514,0.51,88.0295,0.126,332.842,319.943,108.218,104.031,100.0,-1.8737,32.2428,32.2484,25.3929,25.3972
SKQ202106S,GAK8,B,2021-05-03T22:11:27,-148.4908,58.806,288,63,19.87,13,6.0457,6.0472,3.1914,3.192,0.7814,0.2208,3.0532,2.3637,3.875,1.333,5.0,9.2529,0.7731,82.4252,2.44,348.203,334.178,113.693,109.122,100.0,0.8739,32.1877,32.193,25.3254,25.3294
SKQ202106S,GAK8,B,2021-05-03T22:14:21,-148.4908,58.806,288,63,10.99,14,6.0908,6.0918,3.1941,3.1947,0.8476,0.259,3.0922,2.3968,3.8367,2.4743,5.0,10.3228,0.8129,81.6103,35.4,352.374,339.056,115.17,110.824,100.0,1.3523,32.1797,32.1852,25.3135,25.3178
SKQ202106S,GAK8,B,2021-05-03T22:16:49,-148.4908,58.806,288,63,3.23,15,6.1338,6.1359,3.1972,3.1979,0.6575,0.095,3.1115,2.412,3.829,3.7201,5.0,7.2473,0.8209,81.447,628.0,354.691,341.371,116.041,111.693,100.0,-0.7004,32.1777,32.1828,25.3067,25.3105
SKQ202106S,GAK8,B,2021-05-03T22:17:03,-148.4908,58.806,288,63,3.4,16,6.1431,6.1438,3.198,3.1986,0.637,0.095,3.1087,2.4112,3.8206,3.6338,5.0,6.9167,0.8297,81.2683,513.0,354.178,341.153,115.899,111.642,100.0,-0.7001,32.1777,32.1829,25.3056,25.3096
SKQ202106S,GAK10,B,2021-05-04T03:56:25,-148.2198,58.5417,1429,64,1438.53,1,2.3889,2.3903,3.1336,3.1342,0.2155,2.9162,0.6404,0.6257,4.6424,0.0094,0.4425,0.0966,0.0501,98.7556,0.0001,26.894,25.571,8.181,7.779,8.85,34.6079,34.4851,34.4912,27.5276,27.5323
SKQ202106S,GAK10,B,2021-05-04T03:56:34,-148.2198,58.5417,1429,64,1438.44,2,2.3895,2.3905,3.1336,3.1342,0.2215,2.9163,0.6403,0.6257,4.6435,0.0094,0.446,0.1949,0.0492,98.7779,0.0002,26.822,25.611,8.159,7.791,8.92,34.6085,34.4851,34.4911,27.5275,27.5322
SKQ202106S,GAK10,B,2021-05-04T04:05:44,-148.2198,58.5417,1429,64,1010.91,3,3.146,3.1471,3.1686,3.1692,0.2225,2.9164,0.5788,0.5818,4.6774,0.0103,5.0,0.2103,0.0201,99.499,0.0003,14.728,14.054,4.559,4.351,100.0,34.6098,34.3281,34.3342,27.3353,27.34
SKQ202106S,GAK10,B,2021-05-04T04:11:59,-148.2198,58.5417,1429,64,758.21,4,3.5091,3.5102,3.1823,3.1829,0.2218,2.9163,0.587,0.5876,4.6838,0.0085,5.0,0.199,0.0147,99.6347,0.0,15.437,14.7,4.818,4.588,100.0,34.6085,34.2413,34.2474,27.2317,27.2364
SKQ202106S,GAK10,B,2021-05-04T04:18:15,-148.2198,58.5417,1429,64,506.26,5,3.9134,3.9144,3.1955,3.1961,0.2233,2.9161,0.6337,0.6215,4.6816,0.0086,5.0,0.2228,0.0165,99.588,0.0,21.828,20.906,6.873,6.583,100.0,34.6063,34.1082,34.1142,27.0856,27.0903
SKQ202106S,GAK10,B,2021-05-04T04:24:18,-148.2198,58.5417,1429,64,252.89,6,4.0942,4.095,3.1803,3.1809,0.2228,2.9165,0.8332,0.7651,4.6751,0.0085,5.0,0.2151,0.0221,99.4491,0.0,50.238,48.362,15.86,15.269,100.0,34.6113,33.874,33.8805,26.8808,26.8858
SKQ202106S,GAK10,B,2021-05-04T04:26:55,-148.2198,58.5417,1429,64,202.8,7,4.2401,4.2412,3.1842,3.1848,0.2235,2.9164,0.9927,0.88,4.6705,0.0097,5.0,0.2264,0.0261,99.3516,0.0003,72.632,69.777,22.997,22.095,100.0,34.6101,33.7962,33.8022,26.8038,26.8084
SKQ202106S,GAK10,B,2021-05-04T04:29:01,-148.2198,58.5417,1429,64,177.48,8,4.5872,4.5879,3.2102,3.2108,0.2278,2.9163,1.1188,0.9722,4.6678,0.0085,5.0,0.2953,0.0283,99.2937,0.0,89.802,86.411,28.663,27.582,100.0,34.6085,33.7594,33.765,26.7376,26.7419
SKQ202106S,GAK10,B,2021-05-04T04:31:21,-148.2198,58.5417,1429,64,151.99,9,4.7565,4.753,3.2206,3.2208,0.2223,2.9163,1.2027,1.032,4.6662,0.0085,5.0,0.2074,0.0296,99.2614,0.0,101.137,97.411,32.402,31.207,100.0,34.6088,33.7209,33.7266,26.6885,26.6934
SKQ202106S,GAK10,B,2021-05-04T04:33:32,-148.2198,58.5417,1429,64,125.95,10,5.2174,5.2182,3.2567,3.2573,0.2214,2.9166,1.2991,1.101,4.665,0.0087,5.0,0.1929,0.0307,99.2355,0.0,112.824,108.407,36.534,35.106,100.0,34.6126,33.6845,33.6905,26.6074,26.6121
SKQ202106S,GAK10,B,2021-05-04T04:36:07,-148.2198,58.5417,1429,64,101.29,11,5.7179,5.7205,3.2885,3.289,0.2229,2.9165,1.4707,1.2286,4.6605,0.0085,5.0,0.2171,0.0345,99.1394,0.0,134.378,129.802,43.986,42.492,100.0,34.6119,33.5582,33.5612,26.4481,26.4502
SKQ202106S,GAK10,B,2021-05-04T04:39:08,-148.2198,58.5417,1429,64,76.3,12,5.0091,5.0035,3.1525,3.1525,0.2297,2.9167,2.3931,1.8907,4.6428,0.0085,5.0,0.3272,0.0498,98.763,0.0,267.007,256.72,85.418,82.119,100.0,34.6141,32.7211,32.7266,25.8678,25.8728
SKQ202106S,GAK10,B,2021-05-04T04:41:47,-148.2198,58.5417,1429,64,50.7,13,5.7926,5.794,3.1854,3.186,0.43,2.9166,2.836,2.2144,4.3138,0.0095,5.0,3.5679,0.3438,91.7632,0.0,321.577,309.787,104.504,100.68,100.0,34.6123,32.3477,32.3533,25.4822,25.4865
SKQ202106S,GAK10,B,2021-05-04T04:43:46,-148.2198,58.5417,1429,64,40.65,14,5.884,5.8856,3.1901,3.1907,0.4464,2.9166,2.896,2.2587,4.2366,0.0096,5.0,3.8328,0.4162,90.1196,0.0,329.01,317.077,107.124,103.247,100.0,34.6132,32.3176,32.3232,25.4475,25.4517
SKQ202106S,GAK10,B,2021-05-04T04:45:34,-148.2198,58.5417,1429,64,30.35,15,5.9982,6.0005,3.1972,3.1979,0.5463,2.9165,2.9784,2.3203,4.0923,0.0152,5.0,5.4481,0.5548,87.0481,0.0013,338.709,326.849,110.557,106.696,100.0,34.611,32.2928,32.299,25.4142,25.4188
SKQ202106S,GAK10,B,2021-05-04T04:47:40,-148.2198,58.5417,1429,64,20.54,16,6.0514,6.0535,3.2009,3.2016,0.6163,2.9165,3.0192,2.3461,4.0637,0.2087,5.0,6.5805,0.5828,86.441,0.0698,343.337,330.805,112.203,108.118,100.0,34.6113,32.2888,32.2945,25.4045,25.4087
SKQ202106S,GAK10,B,2021-05-04T04:49:48,-148.2198,58.5417,1429,64,9.56,17,6.0669,6.068,3.2017,3.2023,0.604,2.9166,3.0288,2.3557,4.0656,1.1544,5.0,6.3822,0.581,86.4813,1.58,344.006,332.014,112.462,108.549,100.0,34.6132,32.2878,32.2936,25.4018,25.4063
SKQ202106S,GAK10,B,2021-05-04T04:52:24,-148.2198,58.5417,1429,64,2.59,18,6.0635,6.0648,3.2011,3.2017,0.6327,2.9166,3.0231,2.3564,4.0576,1.9697,5.0,6.8462,0.5889,86.3101,11.0,342.877,331.834,112.084,108.482,100.0,34.6123,32.2881,32.2938,25.4025,25.4068
SKQ202106S,GAK10,B,2021-05-04T04:52:31,-148.2198,58.5417,1429,64,3.15,19,6.0628,6.0638,3.2011,3.2017,0.5999,2.9165,3.0234,2.3553,4.0624,1.8585,5.0,6.3157,0.5841,86.4145,8.47,342.837,331.598,112.069,108.403,100.0,34.6119,32.2882,32.2939,25.4026,25.407
SKQ202106S,GAK11,B,2021-05-04T07:39:26,-148.0708,58.3903,1412,65,1418.88,1,2.3858,2.388,3.1325,3.1332,0.2227,4.0264,0.6362,0.6233,4.6412,0.0091,0.4234,0.2135,0.0511,98.7297,0.0,26.03,24.991,7.917,7.602,8.47,48.5039,34.4856,34.4914,27.5282,27.5327
SKQ202106S,GAK11,B,2021-05-04T07:48:26,-148.0708,58.3903,1412,65,1012.48,2,2.9927,2.9938,3.158,3.1587,0.2228,4.075,0.5787,0.5812,4.6856,0.0085,5.0,0.2147,0.0131,99.6734,0.0,14.737,13.964,4.546,4.308,100.0,49.1111,34.3611,34.3674,27.3757,27.3806
SKQ202106S,GAK11,B,2021-05-04T07:53:21,-148.0708,58.3903,1412,65,844.79,3,3.2935,3.2958,3.1718,3.1725,0.2214,0.2203,0.5788,0.5816,4.6839,0.0085,5.0,0.1925,0.0146,99.6368,0.0,14.337,13.703,4.453,4.257,100.0,0.8667,34.2969,34.3028,27.2967,27.3011
SKQ202106S,GAK11,B,2021-05-04T07:56:58,-148.0708,58.3903,1412,65,757.15,4,3.431,3.4319,3.1773,3.1779,0.2207,0.2452,0.5835,0.5853,4.684,0.0085,5.0,0.1804,0.0145,99.6379,0.0,14.872,14.369,4.634,4.477,100.0,1.1792,34.2638,34.2699,27.2571,27.2619
SKQ202106S,GAK11,B,2021-05-04T08:03:26,-148.0708,58.3903,1412,65,505.87,5,3.8605,3.8607,3.1912,3.1918,0.2241,0.0941,0.6272,0.6167,4.6799,0.0095,5.0,0.2356,0.018,99.5514,0.0001,20.867,19.979,6.562,6.283,100.0,-0.712,34.1127,34.1191,27.0945,27.0996
SKQ202106S,GAK11,B,2021-05-04T08:10:08,-148.0708,58.3903,1412,65,252.8,6,4.0406,4.0484,3.1746,3.1758,0.2223,0.0938,0.8334,0.7664,4.6757,0.0085,5.0,0.2078,0.0216,99.4624,0.0,49.999,48.289,15.763,15.227,100.0,-0.7154,33.8623,33.8688,26.877,26.8813
SKQ202106S,GAK11,B,2021-05-04T08:12:52,-148.0708,58.3903,1412,65,202.83,7,4.301,4.3021,3.1911,3.1918,0.2237,0.0938,0.9772,0.8709,4.6738,0.0085,5.0,0.2304,0.0232,99.421,0.0,70.366,67.888,22.315,21.531,100.0,-0.7154,33.8155,33.8215,26.8128,26.8174
SKQ202106S,GAK11,B,2021-05-04T08:15:18,-148.0708,58.3903,1412,65,176.49,8,4.5356,4.5372,3.2062,3.2069,0.2227,0.0937,1.1003,0.9604,4.6642,0.0085,5.0,0.2135,0.0314,99.2185,0.0,87.182,84.332,27.794,26.887,100.0,-0.7166,33.7658,33.7718,26.7483,26.7528
SKQ202106S,GAK11,B,2021-05-04T08:17:22,-148.0708,58.3903,1412,65,151.08,9,4.8032,4.8051,3.2217,3.2224,0.2246,0.0937,1.2495,1.0693,4.6646,0.0085,5.0,0.2445,0.0311,99.2259,0.0,107.435,103.941,34.449,33.332,100.0,-0.7176,33.6874,33.6933,26.6567,26.6612
SKQ202106S,GAK11,B,2021-05-04T08:19:34,-148.0708,58.3903,1412,65,127.38,10,4.9485,4.9515,3.2263,3.2269,0.2244,0.0935,1.3597,1.1503,4.6661,0.0087,5.0,0.2413,0.0297,99.2593,0.0,122.22,118.461,39.301,38.097,100.0,-0.7191,33.6048,33.6097,26.575,26.5785
SKQ202106S,GAK11,B,2021-05-04T08:21:53,-148.0708,58.3903,1412,65,101.38,11,5.1427,5.1437,3.2166,3.2172,0.2245,0.0938,1.6843,1.3863,4.6551,0.0085,5.0,0.2429,0.0392,99.025,0.0,166.688,161.703,53.73,52.127,100.0,-0.7157,33.3116,33.3176,26.3206,26.3253
SKQ202106S,GAK11,B,2021-05-04T08:24:43,-148.0708,58.3903,1412,65,75.75,12,4.9768,4.9792,3.1632,3.1641,0.2294,0.0938,2.1639,1.7353,4.6416,0.0085,5.0,0.3223,0.0508,98.7371,0.0,234.17,227.162,74.942,72.708,100.0,-0.7154,32.876,32.8837,25.9941,26.0
SKQ202106S,GAK11,B,2021-05-04T08:27:12,-148.0708,58.3903,1412,65,50.88,13,4.5026,4.501,3.0853,3.0857,0.3328,0.0937,2.7188,2.1388,4.5062,0.0086,5.0,1.9945,0.1693,95.8554,0.0,315.888,306.627,99.641,96.72,100.0,-0.7166,32.4544,32.4606,25.7108,25.7158
SKQ202106S,GAK11,B,2021-05-04T08:29:13,-148.0708,58.3903,1412,65,39.79,14,4.8022,4.8027,3.1079,3.1084,0.3822,0.0938,2.7934,2.1904,4.4375,0.0087,5.0,2.7939,0.2308,94.3941,0.0,323.613,313.49,102.792,99.582,100.0,-0.7157,32.4281,32.4339,25.6582,25.6627
SKQ202106S,GAK11,B,2021-05-04T08:31:20,-148.0708,58.3903,1412,65,29.83,15,5.6803,5.6814,3.1771,3.1777,0.5793,0.0939,2.9726,2.3245,4.2147,0.0098,5.0,5.9819,0.4368,89.6546,0.0,340.543,330.403,110.396,107.116,100.0,-0.7145,32.372,32.3779,25.5147,25.5193
SKQ202106S,GAK11,B,2021-05-04T08:33:25,-148.0708,58.3903,1412,65,19.68,16,5.7751,5.776,3.1844,3.185,0.6514,0.094,2.9862,2.3357,4.2038,0.0098,5.0,7.1493,0.4473,89.4213,0.0,341.551,331.182,110.967,107.605,100.0,-0.7132,32.3686,32.3744,25.5008,25.5053
SKQ202106S,GAK11,B,2021-05-04T08:35:08,-148.0708,58.3903,1412,65,9.95,17,5.8325,5.8338,3.1884,3.189,0.4859,0.0942,2.956,2.3164,4.2823,0.1984,5.0,4.4709,0.3733,91.0909,0.0653,335.836,326.436,109.252,106.202,100.0,-0.7101,32.3629,32.3686,25.4895,25.4938
SKQ202106S,GAK11,B,2021-05-04T08:37:20,-148.0708,58.3903,1412,65,2.47,18,5.8325,5.8336,3.188,3.187,0.5151,0.0941,2.9525,2.3127,4.2927,0.7919,5.0,4.9442,0.3635,91.3131,0.622,335.302,325.824,109.078,105.988,100.0,-0.7123,32.3623,32.3501,25.489,25.4793
SKQ202106S,GAK12,B,2021-05-04T23:49:02,-147.933,58.2458,2186,66,1519.12,1,2.3902,2.3914,3.1371,3.1377,0.2206,4.0893,0.6315,0.6206,4.6787,0.0085,5.0,0.1804,0.019,99.5249,0.0,25.525,24.79,7.765,7.542,100.0,49.2901,34.4861,34.4921,27.5282,27.533
SKQ202106S,GAK12,B,2021-05-04T23:59:52,-147.933,58.2458,2186,66,1013.15,2,3.0384,3.0398,3.1613,3.1619,0.2235,4.0272,0.5771,0.5807,4.6879,0.0205,5.0,0.2264,0.0111,99.7222,0.0027,14.513,13.837,4.482,4.273,100.0,48.5129,34.3521,34.3583,27.3644,27.3692
SKQ202106S,GAK12,B,2021-05-05T00:04:19,-147.933,58.2458,2186,66,941.56,3,3.1615,3.1625,3.1669,3.1675,0.224,3.9837,0.5763,0.5803,4.6849,0.0175,5.0,0.2352,0.0138,99.6569,0.0019,14.197,13.749,4.397,4.258,100.0,47.9693,34.3267,34.3329,27.3328,27.3376
SKQ202106S,GAK12,B,2021-05-05T00:09:20,-147.933,58.2458,2186,66,758.04,4,3.3922,3.394,3.174,3.1746,0.2232,4.019,0.5859,0.5867,4.6883,0.011,5.0,0.2211,0.0107,99.7323,0.0004,15.314,14.577,4.767,4.538,100.0,48.4112,34.2642,34.2702,27.2612,27.2658
SKQ202106S,GAK12,B,2021-05-05T00:15:47,-147.933,58.2458,2186,66,505.89,5,3.8999,3.9015,3.1926,3.1933,0.2244,3.9759,0.639,0.6261,4.6854,0.0088,5.0,0.2409,0.0133,99.6691,0.0,22.665,21.948,7.133,6.908,100.0,47.8711,34.0885,34.0944,27.0713,27.0758
SKQ202106S,GAK12,B,2021-05-05T00:21:54,-147.933,58.2458,2186,66,252.91,6,4.4948,4.4954,3.214,3.2146,0.2242,3.701,0.9345,0.8433,4.6748,0.0095,5.0,0.2385,0.0224,99.4427,0.0002,64.425,62.775,20.533,20.008,100.0,44.4305,33.859,33.8651,26.8266,26.8314
