Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],Oxygen2_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
TGX201904,GAK5,B,2019-05-02T17:58:39,-148.9305,59.2437,168,41,38.73,3,6.6083,6.6078,3.2499,3.2497,2.5119,2.8608,0.0612,1.9158,4.5249,1.0766,4.9158,1.6376,0.0704,0.1661,95.9331,297.929,302.643,3.84,98.32,14.9591,1.0766,32.2947,32.2939,25.3394,25.3388
TGX201904,GAK5,B,2019-05-02T17:59:14,-148.9305,59.2437,168,41,30.31,4,6.6351,6.6347,3.2508,3.2507,2.5292,2.8768,0.0656,1.8972,4.4947,1.0749,4.9161,1.98,0.0816,0.1928,95.2932,300.583,304.15,8.55,98.32,14.8086,1.0749,32.2841,32.2832,25.3276,25.3269
TGX201904,GAK5,B,2019-05-02T17:59:16,-148.9305,59.2437,168,41,30.73,5,6.6292,6.6265,3.2503,3.25,2.527,2.8766,0.0684,1.8566,4.4989,1.0751,4.9163,1.9705,0.0886,0.189,95.3835,299.911,303.997,8.36,98.33,14.4792,1.0751,32.2841,32.2834,25.3284,25.3282
TGX201904,GAK5,B,2019-05-02T17:59:52,-148.9305,59.2437,168,41,25.48,6,6.7307,6.7329,3.2584,3.2585,2.5423,2.886,0.0669,1.8542,4.4538,1.076,4.9169,2.1989,0.0848,0.2294,94.4261,301.561,304.295,14.2,98.34,14.4594,1.0761,32.279,32.2779,25.3113,25.3101
TGX201904,GAK5,B,2019-05-02T18:00:39,-148.9305,59.2437,168,41,18.91,7,6.7593,6.759,3.26,3.2599,2.5514,2.8932,0.0691,1.8929,4.4432,1.0742,4.9172,2.5036,0.0903,0.2389,94.2009,302.32,304.904,28.8,98.35,14.7736,1.0742,32.2734,32.2725,25.3031,25.3024
TGX201904,GAK5,B,2019-05-02T18:00:49,-148.9305,59.2437,168,41,19.15,8,6.7556,6.7555,3.2598,3.2597,2.5485,2.8946,0.0692,1.8196,4.4447,1.0743,4.9178,2.5257,0.0904,0.2375,94.2342,301.936,304.87,30.3,98.36,14.1791,1.0743,32.2744,32.2735,25.3044,25.3037
TGX201904,GAK5,B,2019-05-02T18:01:19,-148.9305,59.2437,168,41,9.44,9,6.7711,6.7707,3.2603,3.2602,2.557,2.9006,0.0732,1.8641,4.433,1.1433,4.9181,3.0106,0.1004,0.2481,93.9843,302.795,305.633,92.7,98.36,14.5396,1.1433,32.2703,32.2695,25.2992,25.2986
TGX201904,GAK5,B,2019-05-02T18:01:23,-148.9305,59.2437,168,41,9.53,10,6.7705,6.7697,3.2603,3.2602,2.5565,2.9016,0.0731,1.8407,4.4343,1.0752,4.9181,2.9994,0.1001,0.2469,94.0134,302.644,305.449,90.4,98.36,14.3501,1.0752,32.2705,32.2698,25.2994,25.2989
TGX201904,GAK5,B,2019-05-02T18:01:28,-148.9305,59.2437,168,41,9.31,11,6.7711,6.771,3.2603,3.2602,2.5562,2.901,0.0725,1.8587,4.436,1.0753,4.9182,3.0198,0.0987,0.2454,94.0487,302.449,305.259,94.7,98.36,14.4962,1.0753,32.2703,32.2694,25.2992,25.2985
TGX201904,GAK5,B,2019-05-02T18:02:06,-148.9305,59.2437,168,41,6.41,12,6.7809,6.7808,3.2608,3.2607,2.5483,2.9036,0.0633,1.8115,4.4215,1.0767,2.2917,3.2208,0.0756,0.2586,93.7401,301.587,305.258,150.0,45.83,14.1128,1.0767,32.2678,32.2661,25.2959,25.2946
TGX201904,GAK5,B,2019-05-02T18:02:45,-148.9305,59.2437,168,41,3.28,13,6.7881,6.7875,3.2611,3.261,2.5555,2.904,0.0652,1.7664,4.3827,1.0744,0.5847,3.4049,0.0806,0.2938,92.919,302.42,304.955,230.0,11.7,13.7476,1.0745,32.266,32.2649,25.2935,25.2928
TGX201904,GAK5,B,2019-05-02T18:02:50,-148.9305,59.2437,168,41,3.55,14,6.7878,6.7872,3.2611,3.2609,2.5548,2.907,0.0637,1.8007,4.3779,1.0747,2.4816,3.4118,0.0767,0.2982,92.8175,301.728,305.802,234.0,49.63,14.0255,1.0747,32.2659,32.2646,25.2935,25.2926
TGX201904,GAK5,B,2019-05-02T18:03:54,-148.9305,59.2437,168,41,2.38,15,6.7882,6.7875,3.2611,3.261,2.5568,2.9041,0.0588,1.8011,4.322,1.1452,4.917,3.7235,0.0645,0.3498,91.6307,302.227,304.92,545.0,98.34,14.0287,1.1452,32.2663,32.2656,25.2938,25.2933
TGX201904,GAK6,B,2019-05-02T19:56:01,-148.7663,59.1187,151,43,147.13,1,6.5423,6.5418,3.3239,3.3238,1.6719,1.8737,0.0354,3.137,4.3668,1.0757,0.2534,0.0098,0.006,0.3083,92.5819,175.479,177.29,0.0,5.07,24.8627,1.0758,33.1228,33.1221,26.0008,26.0003
TGX201904,GAK6,B,2019-05-02T19:56:04,-148.7663,59.1187,151,43,148.66,2,6.5424,6.5419,3.324,3.3239,1.6711,1.8746,0.0354,3.1622,4.3591,1.1447,0.2106,0.0098,0.006,0.3153,92.4191,175.049,177.8,0.0,4.21,25.0674,1.1447,33.1231,33.1224,26.0009,26.0005
TGX201904,GAK6,B,2019-05-02T19:57:03,-148.7663,59.1187,151,43,127.07,3,6.5078,6.506,3.2979,3.2972,1.8753,2.1155,0.036,2.8563,4.4843,1.1442,1.2593,0.0129,0.0076,0.2021,95.0728,206.84,210.2,0.0007,25.19,22.5864,1.1442,32.8787,32.8725,25.8127,25.808
TGX201904,GAK6,B,2019-05-02T19:57:55,-148.7663,59.1187,151,43,99.87,4,6.4205,6.4157,3.2691,3.2685,2.1106,2.3892,0.0357,2.498,4.5559,1.1205,4.2654,0.2609,0.0068,0.1388,96.5904,241.383,244.748,0.0725,85.31,19.6811,1.1205,32.6567,32.6538,25.6488,25.6472
TGX201904,GAK6,B,2019-05-02T19:58:35,-148.7663,59.1187,151,43,74.68,5,6.2871,6.2869,3.2429,3.2427,2.267,2.5679,0.0374,2.2869,4.588,1.0764,4.9183,0.7852,0.0109,0.1106,97.2721,265.633,268.508,0.459,98.37,17.969,1.0764,32.5057,32.5035,25.5465,25.5448
TGX201904,GAK6,B,2019-05-02T19:59:28,-148.7663,59.1187,151,43,50.61,6,6.426,6.4237,3.2374,3.2373,2.4506,2.779,0.0475,1.9827,4.5909,1.0751,4.9203,1.4341,0.0362,0.1081,97.3329,291.032,293.711,2.37,98.41,15.5015,1.0752,32.3238,32.3246,25.3855,25.3865
TGX201904,GAK6,B,2019-05-02T19:59:30,-148.7663,59.1187,151,43,50.34,7,6.4261,6.4246,3.2374,3.2373,2.4505,2.7784,0.0483,2.0331,4.5897,1.1439,4.9203,1.4348,0.0383,0.1091,97.3086,291.052,293.474,2.37,98.41,15.9102,1.1439,32.3238,32.3239,25.3856,25.3858
TGX201904,GAK6,B,2019-05-02T20:00:04,-148.7663,59.1187,151,43,40.97,8,6.4792,6.479,3.2386,3.2385,2.4827,2.8243,0.0573,1.889,4.5676,1.0762,4.9207,1.7425,0.0608,0.1284,96.8404,295.101,298.952,4.91,98.42,14.7419,1.0763,32.2911,32.2903,25.353,25.3525
TGX201904,GAK6,B,2019-05-02T20:00:50,-148.7663,59.1187,151,43,30.72,9,6.5304,6.5302,3.2405,3.2404,2.505,2.8497,0.0663,1.8814,4.5418,1.0754,4.9213,2.1714,0.0834,0.1511,96.2924,298.051,301.67,13.3,98.42,14.6803,1.0754,32.2685,32.2675,25.3287,25.328
TGX201904,GAK6,B,2019-05-02T20:00:56,-148.7663,59.1187,151,43,30.61,10,6.5314,6.5312,3.2405,3.2403,2.5063,2.8481,0.0672,1.8917,4.5388,1.0739,4.9215,2.1864,0.0855,0.1538,96.2279,298.059,301.08,13.8,98.43,14.7641,1.0739,32.2675,32.2665,25.3278,25.327
TGX201904,GAK6,B,2019-05-02T20:01:48,-148.7663,59.1187,151,43,20.71,11,6.562,6.5593,3.2422,3.2419,2.5277,2.8697,0.0826,1.8693,4.5004,1.0873,4.9216,2.7408,0.1241,0.1878,95.4147,300.449,303.152,49.8,98.43,14.5825,1.0873,32.2626,32.2622,25.3201,25.3201
TGX201904,GAK6,B,2019-05-02T20:02:31,-148.7663,59.1187,151,43,9.56,12,6.8308,6.8302,3.2631,3.263,2.5704,2.9201,0.0824,1.8324,4.4162,1.0765,4.9218,3.2546,0.1236,0.2634,93.6287,304.495,307.457,163.0,98.44,14.2826,1.0765,32.2443,32.2436,25.2709,25.2704
TGX201904,GAK6,B,2019-05-02T20:02:40,-148.7663,59.1187,151,43,9.87,13,6.827,6.8295,3.2628,3.2629,2.5701,2.9217,0.0811,1.8921,4.4183,1.0766,4.922,3.2156,0.1203,0.2614,93.6741,304.333,307.591,149.0,98.44,14.7668,1.0766,32.245,32.2437,25.2719,25.2706
TGX201904,GAK6,B,2019-05-02T20:03:29,-148.7663,59.1187,151,43,2.42,14,6.8522,6.8521,3.2646,3.2645,2.5749,2.9233,0.0664,1.8361,4.4034,1.0761,4.9211,3.6554,0.0835,0.2749,93.3581,304.716,306.895,413.0,98.42,14.3131,1.0761,32.2441,32.2433,25.2679,25.2673
TGX201904,GAK6,B,2019-05-02T20:03:42,-148.7663,59.1187,151,43,2.34,15,6.8456,6.8438,3.2641,3.2638,2.5734,2.9224,0.0635,1.8024,4.3973,1.0742,4.9218,3.6867,0.0763,0.2805,93.227,304.308,307.336,441.0,98.44,14.0392,1.0743,32.2446,32.2436,25.2692,25.2686
TGX201904,GAK7,B,2019-05-02T21:56:18,-148.6348,58.9733,240,45,239.38,1,5.5841,5.5832,3.3018,3.3016,1.1353,1.2487,0.035,4.1116,4.3935,1.0767,0.249,0.012,0.005,0.284,93.1478,97.9,99.497,0.0005,4.98,32.7674,1.0767,33.7731,33.7725,26.6343,26.6338
TGX201904,GAK7,B,2019-05-02T21:58:01,-148.6348,58.9733,240,45,200.89,2,6.1099,6.1116,3.3283,3.3283,1.3218,1.4657,0.0342,3.7284,4.4411,1.143,2.2136,0.0124,0.0031,0.2409,94.156,124.709,126.548,0.0007,44.27,29.6594,1.143,33.568,33.5664,26.4074,26.4058
TGX201904,GAK7,B,2019-05-02T21:59:03,-148.6348,58.9733,240,45,151.96,3,6.6294,6.6291,3.321,3.3208,1.7937,2.0196,0.0342,2.9153,4.5167,1.0767,4.9223,0.0111,0.003,0.1733,95.7603,193.67,196.372,0.0008,98.45,23.0651,1.0767,33.0037,33.0027,25.8955,25.8948
TGX201904,GAK7,B,2019-05-02T21:59:51,-148.6348,58.9733,240,45,124.75,4,6.5517,6.5476,3.2915,3.2904,2.0102,2.2735,0.0354,2.607,4.513,1.1471,4.9237,0.0069,0.0059,0.1766,95.6821,226.939,230.037,0.0001,98.47,20.5651,1.1471,32.7661,32.7578,25.7183,25.7123
TGX201904,GAK7,B,2019-05-02T22:01:04,-148.6348,58.9733,240,45,101.77,5,6.4175,6.4157,3.2586,3.2583,2.2275,2.5253,0.0366,2.3419,4.5409,1.075,4.9303,0.0917,0.0091,0.1519,96.2723,259.397,262.624,0.0192,98.61,18.4147,1.075,32.5424,32.5408,25.559,25.558
TGX201904,GAK7,B,2019-05-02T22:02:09,-148.6348,58.9733,240,45,75.94,6,6.3711,6.3713,3.2381,3.238,2.3509,2.6706,0.0414,2.198,4.5857,1.0985,4.9482,0.3299,0.021,0.1127,97.2224,277.447,280.715,0.101,98.96,17.2478,1.0986,32.3713,32.3699,25.43,25.4288
TGX201904,GAK7,B,2019-05-02T22:03:09,-148.6348,58.9733,240,45,50.25,7,6.4443,6.4441,3.2373,3.2372,2.4352,2.7737,0.0484,2.0852,4.5742,1.1462,4.9259,0.9217,0.0385,0.1227,96.9794,288.947,292.899,0.663,98.52,16.3333,1.1462,32.3053,32.3046,25.3686,25.3682
TGX201904,GAK7,B,2019-05-02T22:03:20,-148.6348,58.9733,240,45,50.88,8,6.4452,6.4453,3.2373,3.2373,2.4343,2.7736,0.0502,1.9252,4.5789,1.0764,4.993,0.906,0.0429,0.1186,97.0787,288.486,292.811,0.636,99.86,15.0355,1.0764,32.3049,32.3039,25.3683,25.3675
TGX201904,GAK7,B,2019-05-02T22:03:58,-148.6348,58.9733,240,45,40.12,9,6.563,6.5629,3.2452,3.2451,2.4852,2.8298,0.0658,1.9171,4.5364,1.0739,4.9732,1.2788,0.0819,0.1558,96.1793,294.82,299.094,1.63,99.46,14.9701,1.0739,32.2854,32.2848,25.3379,25.3375
TGX201904,GAK7,B,2019-05-02T22:04:37,-148.6348,58.9733,240,45,29.12,10,6.6042,6.6039,3.2477,3.2476,2.5021,2.8501,0.0668,1.917,4.5028,1.0756,4.9563,1.7024,0.0845,0.1856,95.4654,296.891,301.043,4.47,99.13,14.9692,1.0756,32.2798,32.279,25.3282,25.3276
TGX201904,GAK7,B,2019-05-02T22:05:08,-148.6348,58.9733,240,45,20.38,11,6.7932,6.79,3.2586,3.2583,2.5692,2.9243,0.0885,1.7692,4.3435,1.0766,4.9555,2.11,0.1387,0.3298,92.0873,304.805,308.492,11.6,99.11,13.7703,1.0766,32.2255,32.2248,25.261,25.2609
TGX201904,GAK7,B,2019-05-02T22:05:10,-148.6348,58.9733,240,45,19.45,12,6.8028,6.8048,3.2593,3.2594,2.5693,2.9258,0.0924,1.7707,4.3296,1.148,4.9857,2.1544,0.1484,0.3426,91.7929,304.939,308.985,12.8,99.71,13.7824,1.148,32.224,32.2231,25.2586,25.2576
TGX201904,GAK7,B,2019-05-02T22:05:43,-148.6348,58.9733,240,45,10.23,13,6.8335,6.8334,3.2614,3.2613,2.5852,2.951,0.0973,1.7544,4.2797,1.1457,4.9432,2.6642,0.1607,0.3889,90.735,306.268,311.668,41.8,98.86,13.65,1.1457,32.2234,32.2224,25.2541,25.2533
TGX201904,GAK7,B,2019-05-02T22:06:53,-148.6348,58.9733,240,45,2.43,14,6.8305,6.8304,3.2608,3.2606,2.5907,2.9503,0.093,1.7966,4.2501,1.1204,0.0792,3.302,0.1501,0.4167,90.1062,307.164,310.758,182.0,1.58,13.9924,1.1204,32.2231,32.2211,25.2542,25.2527
TGX201904,GAK7,B,2019-05-02T22:06:58,-148.6348,58.9733,240,45,2.55,15,6.8302,6.8299,3.2607,3.2607,2.5917,2.9486,0.0949,1.7874,4.261,1.1191,0.0874,3.3699,0.1549,0.4065,90.3372,307.251,310.975,224.0,1.75,13.9174,1.1191,32.2225,32.2219,25.2538,25.2534
TGX201904,GAK8,B,2019-05-03T00:03:15,-148.4945,58.8087,291,47,289.83,1,4.781,4.779,3.246,3.2457,0.9101,0.9841,0.0342,4.1349,4.5284,1.0754,0.2293,0.0098,0.003,0.163,96.0082,64.575,65.75,0.0,4.59,32.9561,1.0755,33.9192,33.9186,26.8431,26.8428
TGX201904,GAK8,B,2019-05-03T00:04:41,-148.4945,58.8087,291,47,252.4,2,5.4368,5.4353,3.2925,3.2923,1.0758,1.1756,0.0337,4.1343,4.5227,1.0805,2.6321,0.0081,0.0016,0.168,95.8871,89.207,90.474,0.0,52.64,32.9511,1.0805,33.8089,33.8086,26.6802,26.6801
TGX201904,GAK8,B,2019-05-03T00:05:57,-148.4945,58.8087,291,47,201.49,3,6.6146,6.6121,3.3723,3.3721,1.3593,1.5067,0.033,3.6642,4.582,1.1307,5.0,0.0061,-0.0001,0.1159,97.1442,128.679,130.253,0.0,100.0,29.1387,1.1307,33.5608,33.561,26.3366,26.3372
TGX201904,GAK8,B,2019-05-03T00:07:32,-148.4945,58.8087,291,47,151.49,4,6.7686,6.7685,3.3474,3.3473,1.6629,1.8625,0.0342,3.1894,4.5243,1.0742,5.0,0.0061,0.0031,0.1666,95.9204,172.825,174.972,0.0,100.0,25.2883,1.0742,33.1605,33.1594,26.0008,25.9999
TGX201904,GAK8,B,2019-05-03T00:08:28,-148.4945,58.8087,291,47,126.01,5,6.404,6.4037,3.2718,3.2717,2.0736,2.3431,0.038,2.5839,4.4538,1.076,5.0,0.0061,0.0124,0.2293,94.4271,237.01,239.711,0.0,100.0,20.3777,1.076,32.689,32.6889,25.6764,25.6764
TGX201904,GAK8,B,2019-05-03T00:10:00,-148.4945,58.8087,291,47,100.82,6,6.4023,6.4028,3.2554,3.2554,2.2261,2.5247,0.0377,2.3165,4.4849,1.0748,5.0,0.0061,0.0119,0.2015,95.086,259.213,262.701,0.0,100.0,18.2091,1.0748,32.522,32.521,25.5449,25.5441
TGX201904,GAK8,B,2019-05-03T00:11:09,-148.4945,58.8087,291,47,76.05,7,6.4711,6.4703,3.2538,3.2536,2.3134,2.6297,0.0386,2.2622,4.5297,1.0768,5.0,0.2902,0.0138,0.1618,96.0367,270.478,274.294,0.084,100.0,17.7686,1.0768,32.4504,32.4494,25.4797,25.479
TGX201904,GAK8,B,2019-05-03T00:12:06,-148.4945,58.8087,291,47,50.24,8,6.4986,6.497,3.2448,3.2447,2.4041,2.733,0.0443,2.115,4.5348,1.0748,5.0,0.9949,0.0282,0.1573,96.145,283.121,286.599,0.802,100.0,16.575,1.0748,32.3372,32.337,25.387,25.387
TGX201904,GAK8,B,2019-05-03T00:13:07,-148.4945,58.8087,291,47,38.56,9,6.4961,6.495,3.2388,3.2386,2.4621,2.8032,0.0491,2.0121,4.5151,1.144,5.0,1.4036,0.0404,0.1746,95.7276,291.989,296.191,2.2,100.0,15.7402,1.144,32.2784,32.2774,25.3409,25.3403
TGX201904,GAK8,B,2019-05-03T00:13:55,-148.4945,58.8087,291,47,30.62,10,6.677,6.678,3.2493,3.2493,2.5368,2.8907,0.0837,1.8643,4.3751,1.0765,4.947,1.774,0.1269,0.3007,92.7573,301.195,305.517,5.29,98.94,14.5418,1.0765,32.2275,32.2267,25.2777,25.2769
TGX201904,GAK8,B,2019-05-03T00:14:57,-148.4945,58.8087,291,47,19.91,11,6.7591,6.7585,3.2547,3.2547,2.5576,2.9083,0.0748,1.8213,4.3755,1.0745,4.9811,2.328,0.1046,0.3004,92.7658,303.701,306.93,19.2,99.62,14.1924,1.0746,32.2149,32.2155,25.2571,25.2576
TGX201904,GAK8,B,2019-05-03T00:15:00,-148.4945,58.8087,291,47,20.17,12,6.7574,6.757,3.2547,3.2546,2.5572,2.9082,0.0777,1.8865,4.3706,1.0744,5.0,2.3045,0.1119,0.3049,92.6622,303.421,306.965,18.2,100.0,14.7217,1.0744,32.2164,32.2156,25.2585,25.2579
TGX201904,GAK8,B,2019-05-03T00:15:45,-148.4945,58.8087,291,47,10.18,13,6.8244,6.8238,3.26,3.2599,2.5655,2.9255,0.0769,1.8587,4.3956,1.0752,5.0,2.7819,0.1099,0.282,93.1911,303.91,308.372,54.8,100.0,14.4958,1.0752,32.2165,32.2156,25.2498,25.2491
TGX201904,GAK8,B,2019-05-03T00:16:41,-148.4945,58.8087,291,47,2.92,14,6.8175,6.8165,3.2592,3.259,2.5678,2.9275,0.0704,1.8377,4.389,1.1199,5.0,3.2679,0.0935,0.2881,93.0521,303.845,308.129,168.0,100.0,14.3262,1.1199,32.2168,32.2158,25.251,25.2503
TGX201904,GAK8,B,2019-05-03T00:16:46,-148.4945,58.8087,291,47,2.67,15,6.819,6.819,3.2593,3.2592,2.5672,2.9289,0.0702,1.8185,4.3956,1.1079,5.0,3.2976,0.0929,0.282,93.1928,303.985,308.214,180.0,100.0,14.1702,1.1079,32.2168,32.2158,25.2507,25.25
TGX201904,GAK9,B,2019-05-04T16:33:36,-148.3492,58.6778,277,49,273.27,1,4.5927,4.5957,3.2311,3.2313,0.8457,0.9085,0.0361,4.1245,4.5306,1.0812,0.1716,0.0098,0.0077,0.161,96.0557,54.68,55.825,0.0,3.43,32.872,1.0812,33.9478,33.9471,26.8865,26.8856
TGX201904,GAK9,B,2019-05-04T16:34:40,-148.3492,58.6778,277,49,249.38,2,4.8404,4.8405,3.2481,3.2481,0.9094,0.982,0.0354,4.1337,4.5129,1.0767,1.3552,0.0108,0.006,0.1766,95.6811,64.097,65.201,0.0002,27.1,32.946,1.0767,33.9046,33.9044,26.8249,26.8247
TGX201904,GAK9,B,2019-05-04T16:35:55,-148.3492,58.6778,277,49,203.28,3,6.113,6.1135,3.3335,3.3335,1.2854,1.4212,0.0347,3.8171,4.5394,1.0756,4.9155,0.0092,0.0042,0.1533,96.2401,119.044,120.626,0.0005,98.31,30.3785,1.0757,33.6222,33.6218,26.4497,26.4494
TGX201904,GAK9,B,2019-05-04T16:37:52,-148.3492,58.6778,277,49,152.59,4,6.7435,6.7427,3.3595,3.3593,1.5449,1.7271,0.0358,3.3277,4.58,1.092,4.9167,0.0077,0.0071,0.1176,97.102,155.597,157.826,0.0002,98.34,26.4093,1.092,33.3172,33.3161,26.1276,26.1269
TGX201904,GAK9,B,2019-05-04T16:38:48,-148.3492,58.6778,277,49,126.87,5,6.4862,6.4854,3.2995,3.2994,1.9094,2.1593,0.037,2.8166,4.645,1.075,4.9173,0.0065,0.01,0.0613,98.4801,210.18,213.608,0.0,98.35,22.2652,1.075,32.9173,32.9164,25.8459,25.8454
TGX201904,GAK9,B,2019-05-04T16:39:33,-148.3492,58.6778,277,49,100.38,6,6.2011,6.2004,3.2378,3.2378,2.3181,2.6325,0.0381,2.1294,4.648,1.075,4.9171,0.0185,0.0127,0.0586,98.544,274.667,277.74,0.0022,98.34,16.6918,1.075,32.5189,32.5187,25.5677,25.5676
TGX201904,GAK9,B,2019-05-04T16:40:21,-148.3492,58.6778,277,49,75.44,7,6.4991,6.499,3.2512,3.2511,2.4384,2.7717,0.0476,1.8713,4.6123,1.1425,4.9181,0.1437,0.0366,0.0894,97.7889,289.81,292.662,0.0335,98.36,14.5984,1.1425,32.3949,32.3945,25.4324,25.4321
TGX201904,GAK9,B,2019-05-04T16:41:11,-148.3492,58.6778,277,49,50.23,8,6.7925,6.7911,3.2694,3.2693,2.515,2.8623,0.0707,1.8544,4.4669,1.0749,4.9185,0.8055,0.0942,0.2176,94.7051,297.866,301.678,0.486,98.37,14.4612,1.0749,32.3303,32.3304,25.3436,25.3439
TGX201904,GAK9,B,2019-05-04T16:41:18,-148.3492,58.6778,277,49,50.76,9,6.7905,6.79,3.2693,3.2693,2.5158,2.8646,0.0708,1.8324,4.4706,1.1432,4.919,0.8029,0.0945,0.2144,94.7816,298.207,301.963,0.482,98.38,14.283,1.1432,32.3311,32.3309,25.3445,25.3444
TGX201904,GAK9,B,2019-05-04T16:42:16,-148.3492,58.6778,277,49,41.07,10,6.8617,6.8616,3.2729,3.2727,2.5289,2.8809,0.086,1.8645,4.3493,1.1312,4.9201,1.0036,0.1325,0.3244,92.2104,299.317,302.843,0.82,98.4,14.543,1.1312,32.3074,32.3061,25.3165,25.3155
TGX201904,GAK9,B,2019-05-04T16:43:01,-148.3492,58.6778,277,49,31.42,11,6.8441,6.8437,3.2697,3.2697,2.5323,2.8855,0.0945,1.7186,4.2972,1.0818,4.9203,1.7098,0.1538,0.3726,91.106,299.466,303.736,4.55,98.41,13.3598,1.0818,32.2938,32.2937,25.3081,25.3081
TGX201904,GAK9,B,2019-05-04T16:43:35,-148.3492,58.6778,277,49,20.0,12,6.8419,6.8415,3.269,3.2689,2.5358,2.8898,0.0982,1.8462,4.2895,1.1422,4.9203,2.4743,0.163,0.3798,90.9432,299.659,303.622,26.9,98.41,14.3949,1.1422,32.2934,32.2931,25.3081,25.3079
TGX201904,GAK9,B,2019-05-04T16:44:03,-148.3492,58.6778,277,49,9.12,13,6.8431,6.8426,3.2686,3.2685,2.542,2.8938,0.0978,1.7344,4.2834,1.141,4.9202,2.9966,0.1621,0.3855,90.8127,300.14,303.886,89.8,98.4,13.4885,1.141,32.2934,32.293,25.3079,25.3077
TGX201904,GAK9,B,2019-05-04T16:44:08,-148.3492,58.6778,277,49,9.0,14,6.8435,6.843,3.2685,3.2686,2.5414,2.8905,0.0953,1.8008,4.2852,1.1157,4.9204,3.166,0.1559,0.3838,90.8518,299.974,303.039,133.0,98.41,14.0265,1.1157,32.2923,32.293,25.307,25.3076
TGX201904,GAK9,B,2019-05-04T16:44:59,-148.3492,58.6778,277,49,2.41,15,6.8476,6.8475,3.2687,3.2686,2.5458,2.9004,0.0704,1.7778,4.283,1.1702,4.9215,3.9229,0.0936,0.3859,90.8038,300.491,304.235,829.0,98.43,13.8404,1.1702,32.2933,32.2927,25.3072,25.3068
TGX201904,GAK9,B,2019-05-04T17:40:57,-148.3483,58.6763,277,50,75.78,1,6.447,6.449,3.2469,3.247,2.47,2.8075,0.0488,1.8721,4.613,1.0746,4.9195,0.2186,0.0395,0.0889,97.8022,294.858,298.147,0.0572,98.39,14.6049,1.0746,32.3968,32.396,25.4405,25.4396
TGX201904,GAK9,B,2019-05-04T17:41:57,-148.3483,58.6763,277,50,50.6,2,6.8454,6.8445,3.2728,3.2727,2.5342,2.8751,0.08,1.8574,4.4061,1.1267,4.9211,0.6545,0.1175,0.2725,93.4146,300.237,303.193,0.316,98.42,14.4859,1.1267,32.3178,32.3176,25.3268,25.3268
TGX201904,GAK9,B,2019-05-04T17:42:35,-148.3483,58.6763,277,50,41.1,3,6.8555,6.8542,3.2717,3.2716,2.5424,2.888,0.0925,1.8191,4.2844,1.0864,4.9216,0.978,0.1487,0.3846,90.8328,301.098,303.98,0.769,98.43,14.1748,1.0864,32.3008,32.3001,25.3122,25.3117
TGX201904,GAK9,B,2019-05-04T17:43:09,-148.3483,58.6763,277,50,28.22,4,6.841,6.8406,3.2689,3.2688,2.5529,2.8929,0.0977,1.8168,4.2577,1.1427,4.9218,2.0833,0.1618,0.4096,90.2669,302.414,304.359,10.9,98.43,14.156,1.1427,32.2892,32.2889,25.3049,25.3047
TGX201904,GAK9,B,2019-05-04T17:43:17,-148.3483,58.6763,277,50,27.71,5,6.8412,6.8402,3.2689,3.2688,2.5529,2.8948,0.0954,1.9361,4.2628,1.0754,4.9222,2.1618,0.1561,0.4047,90.3768,302.334,304.611,13.0,98.45,15.1238,1.0754,32.2895,32.2895,25.3051,25.3053
TGX201904,GAK9,B,2019-05-04T17:43:25,-148.3483,58.6763,277,50,28.18,6,6.8408,6.8405,3.2689,3.2688,2.553,2.895,0.1,1.8582,4.2656,1.0754,4.9226,2.1339,0.1675,0.4021,90.436,302.283,304.673,12.2,98.45,14.4919,1.0754,32.2897,32.2894,25.3053,25.3051
TGX201904,GAK9,B,2019-05-04T17:44:10,-148.3483,58.6763,277,50,17.9,7,6.851,6.8499,3.2692,3.2691,2.5554,2.9011,0.0975,1.8649,4.2659,1.0752,4.9227,2.7892,0.1612,0.4019,90.4402,302.191,305.064,55.6,98.45,14.5461,1.0752,32.2885,32.2882,25.3031,25.3029
TGX201904,GAK9,B,2019-05-04T17:44:19,-148.3483,58.6763,277,50,18.45,8,6.8449,6.8474,3.2688,3.2689,2.5572,2.8998,0.1003,1.8129,4.2636,1.0754,4.9229,2.7348,0.1684,0.404,90.3926,302.811,304.716,49.0,98.46,14.1243,1.0754,32.2893,32.2882,25.3044,25.3032
TGX201904,GAK9,B,2019-05-04T17:44:53,-148.3483,58.6763,277,50,13.95,9,6.8481,6.8474,3.2689,3.2687,2.5558,2.9043,0.1025,1.8295,4.258,1.145,4.9236,3.038,0.1736,0.4093,90.2737,302.252,304.857,98.7,98.47,14.2597,1.145,32.289,32.2878,25.3038,25.3029
