Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],Oxygen2_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
WSD201807,MID2,B,2018-07-06T21:20:48,-145.6512,60.0998,120,14,10.05,11,10.4083,10.4497,3.4224,3.4244,2.6929,2.9961,0.1496,0.5017,3.7123,1.0875,4.9402,2.7636,0.2914,0.958,78.7029,294.985,298.445,52.5,98.8,3.4908,1.0875,30.7207,30.7059,23.5456,23.5272
WSD201807,MID2,B,2018-07-06T21:20:50,-145.6512,60.0998,120,14,9.94,12,10.4136,10.4595,3.4226,3.4248,2.6911,2.9947,0.1473,0.514,3.7338,1.0752,4.9402,2.782,0.2858,0.9349,79.1584,294.174,297.787,54.7,98.8,3.5903,1.0752,30.7188,30.7022,23.5432,23.5226
WSD201807,MID2,B,2018-07-06T21:22:24,-145.6512,60.0998,120,14,1.88,13,15.985,15.9701,2.494,2.5008,2.7362,3.0163,0.0684,0.4305,2.9314,1.3285,4.94,4.0405,0.0883,1.9029,62.1433,288.896,292.338,1040.0,98.8,2.9133,1.3285,18.726,18.7889,13.2748,13.3259
WSD201807,MID3,B,2018-07-06T23:23:30,-145.7993,59.9512,87,16,85.72,1,6.3144,6.3144,3.2266,3.2267,2.1981,2.4395,0.0363,2.0274,3.7945,1.076,0.1073,0.0098,0.0084,0.8704,80.4457,251.102,254.374,0.0,2.15,15.8637,1.076,32.2927,32.2938,25.3751,25.3759
WSD201807,MID3,B,2018-07-06T23:24:52,-145.7993,59.9512,87,16,75.96,2,6.5476,6.554,3.2411,3.2415,2.2862,2.5409,0.0362,1.8059,4.3187,1.1202,0.6243,0.1021,0.008,0.3526,91.562,262.576,265.894,0.0219,12.49,14.0677,1.1202,32.2373,32.2363,25.3019,25.3003
WSD201807,MID3,B,2018-07-06T23:26:53,-145.7993,59.9512,87,16,50.41,3,8.2326,8.2345,3.3762,3.3765,2.4772,2.7501,0.0442,1.2348,4.489,1.0752,1.9258,0.7509,0.028,0.1979,95.1727,277.872,280.806,0.417,38.51,9.4365,1.0753,32.142,32.1431,24.9963,24.9969
WSD201807,MID3,B,2018-07-06T23:28:13,-145.7993,59.9512,87,16,40.13,4,8.2869,8.2999,3.3657,3.367,2.4834,2.7585,0.0418,1.1216,4.494,1.076,4.9414,1.1236,0.022,0.1934,95.2789,278.631,281.556,1.11,98.83,8.5184,1.076,31.9867,31.9887,24.8666,24.8662
WSD201807,MID3,B,2018-07-06T23:29:30,-145.7993,59.9512,87,16,30.03,5,9.29,9.2744,3.4527,3.451,2.5233,2.8004,0.0546,0.949,4.4611,1.0748,4.9414,1.5599,0.0541,0.2228,94.5819,277.261,280.439,3.19,98.83,7.1185,1.0748,31.9918,31.9884,24.7182,24.718
WSD201807,MID3,B,2018-07-06T23:30:42,-145.7993,59.9512,87,16,19.99,6,9.1982,9.1925,3.4065,3.406,2.5223,2.7983,0.0704,0.7872,4.3412,1.0746,4.9413,2.1137,0.0934,0.3318,92.0397,278.471,281.264,11.7,98.83,5.8064,1.0746,31.6022,31.6018,24.428,24.4286
WSD201807,MID3,B,2018-07-06T23:32:12,-145.7993,59.9512,87,16,15.03,7,9.5401,9.543,3.416,3.4157,2.5611,2.8388,0.1456,0.7411,4.0868,1.0759,4.9405,2.499,0.2815,0.5735,86.6445,280.803,283.777,28.5,98.81,5.4327,1.076,31.4012,31.3949,24.2173,24.2119
WSD201807,MID3,B,2018-07-06T23:33:32,-145.7993,59.9512,87,16,9.7,8,10.2182,10.2172,3.4385,3.4369,2.7873,3.0859,0.1283,0.4724,3.7795,1.1454,4.9402,3.0872,0.2382,0.8862,80.127,308.023,309.068,111.0,98.8,3.2536,1.1454,31.0438,31.0288,23.8287,23.8172
WSD201807,MID3,B,2018-07-06T23:34:57,-145.7993,59.9512,87,16,2.45,9,15.0589,15.0266,3.1454,3.1633,2.6932,2.9715,0.0624,0.4558,3.5913,1.3882,4.9402,3.7652,0.0734,1.0912,76.1359,277.292,280.867,528.0,98.8,3.1188,1.3882,24.7438,24.9205,18.0698,18.2119
WSD201807,MID4,B,2018-07-07T01:44:40,-145.9482,59.7992,92,18,91.96,1,6.2363,6.2356,3.2169,3.217,2.1942,2.4414,0.0352,1.88,3.5335,1.0744,0.0957,0.0098,0.0055,1.1556,74.91,251.239,255.32,0.0,1.92,14.6689,1.0744,32.2568,32.2584,25.3565,25.3578
WSD201807,MID4,B,2018-07-07T01:46:45,-145.9482,59.7992,92,18,77.15,2,6.2937,6.2921,3.2096,3.2096,2.2823,2.5411,0.0354,1.5979,4.1364,1.1428,0.8733,0.0098,0.006,0.5253,87.6945,263.971,267.595,0.0,17.47,12.3805,1.1429,32.1283,32.1296,25.248,25.2492
WSD201807,MID4,B,2018-07-07T01:48:30,-145.9482,59.7992,92,18,51.26,3,6.7533,6.7517,3.244,3.244,2.3189,2.5803,0.0392,1.5239,4.2684,1.074,4.278,0.4975,0.0155,0.3995,90.4952,265.731,269.768,0.192,85.56,11.7807,1.074,32.0881,32.0894,25.158,25.1592
WSD201807,MID4,B,2018-07-07T01:49:54,-145.9482,59.7992,92,18,39.68,4,7.0001,7.0018,3.2612,3.2614,2.3448,2.6069,0.0407,1.4627,4.3443,1.0762,4.9413,1.0017,0.0193,0.329,92.1052,267.597,270.855,0.816,98.83,11.2846,1.0762,32.0513,32.0521,25.0967,25.097
WSD201807,MID4,B,2018-07-07T01:51:32,-145.9482,59.7992,92,18,30.02,5,8.3229,8.3242,3.3575,3.3576,2.517,2.8084,0.0835,0.9983,4.4128,1.075,4.9413,1.5153,0.1263,0.2664,93.5568,282.831,287.352,2.87,98.83,7.5185,1.0751,31.8715,31.8721,24.771,24.7713
WSD201807,MID4,B,2018-07-07T01:52:46,-145.9482,59.7992,92,18,19.66,6,9.5803,9.5848,3.4563,3.4566,2.8037,3.1336,0.1227,0.4868,4.1957,1.0749,4.9409,2.3895,0.2244,0.4682,88.9537,313.393,319.098,22.1,98.82,3.3704,1.075,31.774,31.7732,24.502,24.5007
WSD201807,MID4,B,2018-07-07T01:53:22,-145.9482,59.7992,92,18,9.97,7,10.7848,10.8652,3.5494,3.5552,2.8255,3.1529,0.0616,0.4366,4.3072,1.0924,4.9413,3.0164,0.0713,0.3633,91.3168,307.175,311.597,93.9,98.83,2.9628,1.0924,31.6603,31.649,24.2133,24.1906
WSD201807,MID4,B,2018-07-07T01:55:03,-145.9482,59.7992,92,18,2.26,8,14.544,14.5457,3.4896,3.4897,2.6664,2.9514,0.0494,0.4496,4.2264,1.0761,4.941,3.6009,0.0409,0.4391,89.6037,270.254,274.619,378.0,98.82,3.0685,1.0761,28.1245,28.1242,20.772,20.7714
WSD201807,MID5,B,2018-07-07T03:58:26,-146.0968,59.6513,95,20,94.02,1,6.2714,6.2704,3.2278,3.2279,2.2516,2.5055,0.0375,2.0974,4.1555,1.0759,0.1327,0.0098,0.0113,0.5067,88.1019,259.534,263.678,0.0,2.65,16.4316,1.0759,32.3439,32.3452,25.4208,25.422
WSD201807,MID5,B,2018-07-07T04:00:14,-146.0968,59.6513,95,20,76.32,2,6.4151,6.4144,3.237,3.237,2.2773,2.5316,0.0378,1.9667,4.3149,1.0747,1.0187,0.0098,0.0121,0.3562,91.4801,262.331,265.152,0.0,20.37,15.3716,1.0747,32.3172,32.3183,25.3817,25.3827
WSD201807,MID5,B,2018-07-07T04:01:40,-146.0968,59.6513,95,20,51.27,3,7.2834,7.2839,3.2974,3.2975,2.4101,2.6793,0.0406,1.51,4.4843,1.1088,3.0034,0.4036,0.0189,0.2021,95.0728,275.021,278.044,0.137,60.07,11.6679,1.1088,32.1748,32.1759,25.1559,25.1566
WSD201807,MID5,B,2018-07-07T04:02:47,-146.0968,59.6513,95,20,40.43,4,7.9019,7.9094,3.347,3.3475,2.4529,2.7256,0.0495,1.3093,4.4715,1.0739,3.5554,0.7407,0.0412,0.2135,94.8012,276.731,280.024,0.406,71.11,10.0405,1.0739,32.1402,32.1391,25.0426,25.0406
WSD201807,MID5,B,2018-07-07T04:04:06,-146.0968,59.6513,95,20,29.84,5,8.878,8.8713,3.4243,3.4235,2.5088,2.7867,0.0578,1.0143,4.4375,1.0753,4.9414,1.1625,0.0621,0.2441,94.0805,277.776,280.896,1.22,98.83,7.648,1.0753,32.0691,32.0663,24.8426,24.8414
WSD201807,MID5,B,2018-07-07T04:05:34,-146.0968,59.6513,95,20,19.75,6,9.7141,9.7143,3.4889,3.4889,2.681,2.9818,0.1744,0.7573,3.9921,1.1471,4.9405,1.7446,0.3535,0.6673,84.635,295.392,299.143,4.93,98.81,5.5633,1.1471,31.988,31.9878,24.6476,24.6474
WSD201807,MID5,B,2018-07-07T04:06:44,-146.0968,59.6513,95,20,10.22,7,12.3364,12.3214,3.6546,3.6523,2.8279,3.1359,0.0678,0.4777,4.0596,1.1434,4.9406,2.4762,0.0868,0.6005,86.0665,298.082,301.199,27.0,98.81,3.2964,1.1434,31.3634,31.354,23.7037,23.6993
WSD201807,MID5,B,2018-07-07T04:07:48,-146.0968,59.6513,95,20,2.29,8,12.939,12.9281,3.684,3.6833,2.7859,3.0772,0.0586,0.4521,4.1465,1.0741,0.7959,3.0325,0.0641,0.5154,87.9106,288.949,291.347,97.6,15.92,3.0885,1.0741,31.1454,31.1475,23.4204,23.4241
WSD201807,MID6,B,2018-07-07T06:24:45,-146.2478,59.4987,41,22,38.77,1,8.1475,8.1476,3.3619,3.362,2.4606,2.7293,0.0605,1.2982,4.4064,1.1474,0.097,0.0281,0.0688,0.2722,93.4199,276.007,278.967,0.004,1.94,9.9506,1.1474,32.0736,32.0746,24.955,24.9558
WSD201807,MID6,B,2018-07-07T06:25:52,-146.2478,59.4987,41,22,30.03,2,8.268,8.2549,3.3707,3.3698,2.4787,2.741,0.0669,1.3339,4.3838,1.0747,0.5322,0.2111,0.0847,0.2928,92.9412,277.634,279.149,0.0546,10.64,10.2404,1.0747,32.0614,32.0635,24.9279,24.9315
WSD201807,MID6,B,2018-07-07T06:27:01,-146.2478,59.4987,41,22,19.71,3,8.8209,8.7653,3.4134,3.4092,2.5447,2.8132,0.0824,1.1725,4.2877,1.0757,1.0409,0.6004,0.1235,0.3815,90.9041,282.823,284.585,0.268,20.82,8.9311,1.0757,32.0118,32.0177,24.8064,24.8195
WSD201807,MID6,B,2018-07-07T06:28:16,-146.2478,59.4987,41,22,9.78,4,10.6331,10.5159,3.557,3.5477,2.7344,3.0112,0.1237,0.6785,3.9461,1.076,1.536,1.2152,0.2268,0.7137,83.6595,296.626,297.38,1.39,30.72,4.9245,1.076,31.8677,31.8782,24.4008,24.429
WSD201807,MID6,B,2018-07-07T06:29:24,-146.2478,59.4987,41,22,2.22,5,11.9056,11.9025,3.661,3.6607,2.7867,3.082,0.1007,0.5396,3.9447,1.1418,1.9067,1.9155,0.1692,0.7151,83.6288,294.387,296.87,8.07,38.14,3.7982,1.1418,31.7917,31.7919,24.1159,24.1165
WSD201807,MID5,B,2018-07-07T17:58:57,-146.1042,59.6512,95,23,17.22,1,9.9909,9.9926,3.4921,3.4924,2.7097,3.0028,0.2097,0.5612,3.766,1.0771,4.9402,2.1461,0.4419,0.9005,79.8406,297.547,299.326,12.6,98.8,3.9734,1.0771,31.777,31.7782,24.4378,24.4384
WSD201807,MID5,B,2018-07-07T18:00:41,-146.1042,59.6512,95,23,12.86,2,10.8451,10.8281,3.5477,3.5466,2.8671,3.1747,0.1293,0.4768,3.9148,1.076,4.9402,2.5214,0.2407,0.7456,82.9953,313.327,315.366,30.0,98.8,3.2886,1.076,31.5905,31.5944,24.1486,24.1546
WSD201807,MID5,B,2018-07-07T18:02:08,-146.1042,59.6512,95,23,6.92,3,12.3958,12.3991,3.6694,3.6698,2.8066,3.0954,0.0702,0.4453,4.1728,1.1147,4.9406,2.8806,0.0931,0.4902,88.4665,294.802,296.037,68.7,98.81,3.0335,1.1147,31.4563,31.457,23.7646,23.7645
WSD201807,MID5,B,2018-07-07T18:04:03,-146.1042,59.6512,95,23,3.85,4,13.142,13.1407,3.6743,3.6744,2.6948,2.97,0.0581,0.4312,4.1634,1.0756,4.9405,3.1819,0.0627,0.4994,88.2689,277.026,277.986,138.0,98.81,2.9193,1.0756,30.8882,30.8898,23.1822,23.1836
WSD201807,MID5,B,2018-07-07T18:05:33,-146.1042,59.6512,95,23,2.03,5,13.229,13.228,3.6718,3.6719,2.6933,2.9704,0.0584,0.4091,4.1911,1.1476,4.9407,3.7321,0.0636,0.4727,88.8544,276.466,278.605,502.0,98.81,2.7397,1.1476,30.7949,30.796,23.0931,23.0942
WSD201807,MID5,B,2018-07-07T18:42:49,-146.1015,59.6475,95,24,94.78,1,6.2814,6.2812,3.2284,3.2285,2.2515,2.5017,0.0382,1.9777,4.2193,1.0761,0.1163,0.0098,0.013,0.4459,89.4526,259.573,263.089,0.0,2.33,15.4611,1.0761,32.3404,32.3417,25.4168,25.4179
WSD201807,MID5,B,2018-07-07T18:45:28,-146.1015,59.6475,95,24,75.99,2,6.6092,6.6078,3.2489,3.2489,2.3012,2.5556,0.037,1.9434,4.3362,1.074,1.0683,0.0291,0.01,0.3365,91.9314,264.323,267.784,0.0042,21.37,15.1829,1.0741,32.265,32.2665,25.3159,25.3173
WSD201807,MID5,B,2018-07-07T18:47:24,-146.1015,59.6475,95,24,50.08,3,7.6385,7.6396,3.323,3.3231,2.4343,2.7012,0.043,1.3541,4.4661,1.0852,4.547,0.5821,0.0251,0.2183,94.6882,276.022,278.914,0.253,90.94,10.4039,1.0852,32.1218,32.1224,25.0653,25.0656
WSD201807,MID5,B,2018-07-07T18:48:47,-146.1015,59.6475,95,24,39.94,4,8.2644,8.266,3.3719,3.3721,2.4698,2.7385,0.0488,1.2384,4.4534,1.143,4.9414,0.9739,0.0395,0.2297,94.4181,276.649,279.501,0.76,98.83,9.4656,1.143,32.0725,32.0731,24.9371,24.9373
WSD201807,MID5,B,2018-07-07T18:50:15,-146.1015,59.6475,95,24,30.03,5,8.8922,8.8939,3.4195,3.4195,2.5054,2.7814,0.0586,1.0189,4.4496,1.0958,4.9414,1.3405,0.064,0.2332,94.3373,277.336,280.328,1.89,98.83,7.685,1.0958,32.0062,32.0044,24.7912,24.7895
WSD201807,MID5,B,2018-07-07T18:51:43,-146.1015,59.6475,95,24,20.1,6,9.4905,9.4872,3.4623,3.4621,2.5597,2.8348,0.0981,0.856,4.2664,1.1016,4.9414,1.8664,0.1628,0.4013,90.4534,280.66,282.209,6.56,98.83,6.3645,1.1016,31.9154,31.9159,24.6268,24.6277
WSD201807,MID5,B,2018-07-07T18:53:03,-146.1015,59.6475,95,24,15.42,7,10.1021,10.0988,3.5009,3.5008,2.751,3.0587,0.2065,0.5071,3.7679,1.1424,4.9402,2.2427,0.4338,0.8985,79.8818,302.429,305.997,15.7,98.8,3.5347,1.1425,31.7692,31.7709,24.4134,24.4153
WSD201807,MID5,B,2018-07-07T18:54:27,-146.1015,59.6475,95,24,9.56,8,11.9613,11.9465,3.6356,3.6342,2.8547,3.1786,0.0929,0.5184,4.031,1.0744,4.9407,2.7349,0.1498,0.6284,85.4614,303.91,308.825,49.1,98.81,3.6264,1.0744,31.4969,31.4961,23.8768,23.879
WSD201807,MID5,B,2018-07-07T18:55:48,-146.1015,59.6475,95,24,2.36,9,13.1861,13.1849,3.6746,3.6747,2.7133,2.9957,0.0586,0.4393,4.2012,1.0745,4.941,3.2695,0.064,0.463,89.0695,278.946,281.185,172.0,98.82,2.9844,1.0745,30.8557,30.8569,23.1485,23.1496
WSD201807,MID5,B,2018-07-07T18:57:54,-146.1015,59.6475,95,24,10.44,10,11.6684,11.6318,3.6094,3.6066,2.8627,3.1774,0.1045,0.4294,3.9818,1.1442,4.9405,2.6573,0.1788,0.6776,84.4183,306.603,309.022,41.0,98.81,2.9044,1.1442,31.4915,31.4956,23.9261,23.9359
WSD201807,MID5,B,2018-07-07T18:57:58,-146.1015,59.6475,95,24,10.51,11,11.7321,11.7471,3.6139,3.6154,2.8644,3.1856,0.1078,0.4711,3.9769,1.1316,4.9403,2.6628,0.187,0.6825,84.3142,306.359,311.302,41.5,98.8,3.2429,1.1316,31.481,31.4833,23.9064,23.9055
WSD201807,MID7,B,2018-07-07T21:42:01,-146.3018,59.3825,59,26,50.19,1,6.8615,6.8612,3.2648,3.2649,2.3475,2.6081,0.041,1.7328,4.447,1.1439,0.3736,1.1517,0.02,0.2355,94.2813,268.779,271.612,1.19,7.47,13.4748,1.1439,32.2144,32.2158,25.2433,25.2444
WSD201807,MID7,B,2018-07-07T21:43:42,-146.3018,59.3825,59,26,40.25,2,7.3992,7.4201,3.3042,3.3058,2.4034,2.6665,0.0516,1.5027,4.4133,1.1059,0.86,1.5495,0.0466,0.2659,93.5684,272.819,275.035,3.12,17.2,11.6091,1.106,32.1459,32.1441,25.1173,25.113
WSD201807,MID7,B,2018-07-07T21:45:10,-146.3018,59.3825,59,26,30.01,3,8.465,8.4678,3.3857,3.3859,2.4972,2.7702,0.0668,1.2861,4.3443,1.0762,1.3405,2.0185,0.0844,0.329,92.1047,278.937,281.63,9.35,26.81,9.852,1.0762,32.0395,32.0395,24.8817,24.8813
WSD201807,MID7,B,2018-07-07T21:46:45,-146.3018,59.3825,59,26,19.93,4,8.7903,8.7851,3.4108,3.4104,2.5336,2.817,0.0753,1.1802,4.3112,1.142,1.8283,2.5674,0.1057,0.3596,91.403,280.755,284.367,33.3,36.57,8.9935,1.142,32.0119,32.0124,24.8112,24.8124
WSD201807,MID7,B,2018-07-07T21:48:12,-146.3018,59.3825,59,26,9.98,5,9.9275,9.9285,3.4944,3.4946,2.6203,2.91,0.0823,0.9814,4.2095,1.1406,2.3721,3.1611,0.1234,0.4551,89.2454,285.567,288.874,131.0,47.44,7.381,1.1406,31.8592,31.8598,24.5123,24.5127
WSD201807,MID7,B,2018-07-07T21:52:04,-146.3018,59.3825,59,26,2.12,6,10.3827,10.3885,3.529,3.5295,2.6631,2.9534,0.0659,0.8159,4.1746,1.142,4.2432,4.0152,0.0823,0.4884,88.5051,288.278,291.448,1030.0,84.86,6.0386,1.142,31.8107,31.8107,24.3989,24.398
WSD201807,MID8,B,2018-07-08T00:23:37,-146.1988,59.225,676,28,683.42,1,3.758,3.7589,3.1959,3.196,0.6087,0.6251,0.0342,4.1342,4.3767,1.1264,0.1877,0.0098,0.003,0.2993,92.7906,17.664,19.234,0.0,3.75,32.95,1.1264,34.1824,34.1831,27.1603,27.1607
WSD201807,MID8,B,2018-07-08T00:28:12,-146.1988,59.225,676,28,505.66,2,4.1299,4.1294,3.21,3.2101,0.691,0.7179,0.0342,4.134,4.4638,1.0749,4.9414,0.0061,0.003,0.2205,94.6385,30.729,32.14,0.0,98.83,32.949,1.0749,34.0562,34.0571,27.022,27.0227
WSD201807,MID8,B,2018-07-08T00:33:43,-146.1988,59.225,676,28,252.32,3,5.4361,5.4368,3.2967,3.2968,1.1066,1.1941,0.0333,4.135,4.5855,1.0744,4.9414,0.0061,0.0006,0.1128,97.2187,92.557,94.409,0.0,98.83,32.9567,1.0744,33.8577,33.8586,26.7189,26.7195
WSD201807,MID8,B,2018-07-08T00:35:30,-146.1988,59.225,676,28,201.78,4,6.0476,6.0476,3.3433,3.3433,1.2326,1.3382,0.0333,3.9851,4.5727,1.1413,4.9414,0.0066,0.0008,0.1239,96.9482,109.418,111.657,0.0001,98.83,31.7407,1.1413,33.7974,33.7981,26.5964,26.5969
WSD201807,MID8,B,2018-07-08T00:37:28,-146.1988,59.225,676,28,151.66,5,6.4552,6.4548,3.3534,3.3535,1.4179,1.5494,0.0341,3.6517,4.5836,1.1408,4.9412,0.0078,0.0028,0.1144,97.1796,134.876,137.582,0.0003,98.83,29.0372,1.1408,33.5325,33.5332,26.3352,26.3358
WSD201807,MID8,B,2018-07-08T00:38:48,-146.1988,59.225,676,28,126.46,6,5.8796,5.879,3.2575,3.2576,1.8793,2.0746,0.0357,2.9742,4.5934,1.1439,4.9414,0.007,0.0067,0.1059,97.3863,206.483,208.369,0.0001,98.83,23.5424,1.1439,33.0368,33.0385,26.0163,26.0177
WSD201807,MID8,B,2018-07-08T00:40:30,-146.1988,59.225,676,28,101.18,7,5.6774,5.6767,3.2082,3.2082,2.2045,2.4497,0.0373,2.3894,4.5891,1.1432,4.937,0.1226,0.0107,0.1097,97.2948,256.402,259.898,0.0275,98.74,18.8004,1.1433,32.6908,32.6917,25.7671,25.7679
WSD201807,MID8,B,2018-07-08T00:41:49,-146.1988,59.225,676,28,76.02,8,5.8117,5.8109,3.2049,3.2049,2.332,2.5981,0.0427,2.0911,4.5782,1.1441,4.9414,0.4155,0.0243,0.1192,97.0645,274.195,278.223,0.143,98.83,16.381,1.1441,32.536,32.537,25.6287,25.6296
WSD201807,MID8,B,2018-07-08T00:43:15,-146.1988,59.225,676,28,50.79,9,6.7328,6.7357,3.2705,3.2708,2.3906,2.6647,0.0623,1.8792,4.5183,1.0751,4.9414,1.1067,0.0731,0.1719,95.7941,276.024,279.886,1.06,98.83,14.6625,1.0751,32.3986,32.3991,25.4052,25.4052
WSD201807,MID8,B,2018-07-08T00:44:27,-146.1988,59.225,676,28,40.52,10,7.5025,7.4972,3.3284,3.3282,2.5385,2.8282,0.1031,1.4851,4.419,1.145,4.9414,1.5262,0.1753,0.2608,93.6884,291.152,294.241,2.95,98.83,11.4665,1.145,32.3107,32.3132,25.2326,25.2353
WSD201807,MID8,B,2018-07-08T00:45:28,-146.1988,59.225,676,28,30.73,11,8.9285,8.9212,3.4476,3.447,2.722,3.0433,0.1425,1.0675,4.291,1.1432,4.9414,2.052,0.2737,0.3784,90.9744,306.26,311.059,10.1,98.83,8.0793,1.1432,32.265,32.2654,24.9881,24.9896
WSD201807,MID8,B,2018-07-08T00:47:00,-146.1988,59.225,676,28,19.96,12,11.1263,11.1258,3.6386,3.6386,2.8241,3.1493,0.1633,0.7751,4.1607,1.0755,4.9411,2.7152,0.3257,0.5018,88.2108,303.95,308.556,46.9,98.82,5.708,1.0756,32.2408,32.2408,24.6053,24.6054
WSD201807,MID8,B,2018-07-08T00:48:41,-146.1988,59.225,676,28,9.8,13,13.4237,13.4302,3.8486,3.8491,2.7009,2.999,0.0891,0.6248,4.1944,1.1462,4.9413,3.2315,0.1402,0.4695,88.9252,273.817,277.909,154.0,98.83,4.4894,1.1462,32.2799,32.2796,24.2026,24.2011
WSD201807,MID8,B,2018-07-08T00:50:00,-146.1988,59.225,676,28,2.2,14,13.7872,13.7827,3.8812,3.8808,2.6972,2.9864,0.0651,0.6805,4.2211,1.0741,4.9414,3.7421,0.0804,0.4441,89.4922,270.797,274.333,500.0,98.83,4.9406,1.0742,32.28,32.2799,24.1294,24.1303
WSD201807,MID9,B,2018-07-08T02:43:58,-146.1005,59.0682,2900,29,1013.41,1,3.1705,3.1699,3.1709,3.1709,0.5804,0.5917,0.0336,4.1342,4.607,1.0761,4.9409,0.0061,0.0015,0.094,97.6758,13.672,15.204,0.0,98.82,32.95,1.0761,34.3283,34.3292,27.3332,27.334
WSD201807,MID9,B,2018-07-08T02:50:48,-146.1005,59.0682,2900,29,759.3,2,3.6391,3.6387,3.1913,3.1913,0.595,0.6081,0.0335,4.1339,4.6113,1.074,4.9411,0.0061,0.0013,0.0904,97.7667,15.647,17.055,0.0,98.82,32.948,1.074,34.2128,34.2136,27.1962,27.197
WSD201807,MID9,B,2018-07-08T02:56:28,-146.1005,59.0682,2900,29,504.23,3,4.1365,4.1365,3.2082,3.2083,0.707,0.7366,0.0341,4.1345,4.6066,1.0739,4.9414,0.0061,0.0027,0.0944,97.6674,33.425,34.971,0.0,98.83,32.9527,1.0739,34.0284,34.0292,26.9992,26.9998
WSD201807,MID9,B,2018-07-08T03:01:34,-146.1005,59.0682,2900,29,253.08,4,5.2385,5.2386,3.2798,3.2799,1.0887,1.1736,0.0342,4.1352,4.5932,1.1432,4.9414,0.0061,0.003,0.1061,97.3826,90.507,92.432,0.0,98.83,32.9585,1.1432,33.8637,33.8645,26.7469,26.7475
WSD201807,MID9,B,2018-07-08T03:03:39,-146.1005,59.0682,2900,29,201.77,5,5.9698,5.9682,3.3374,3.3373,1.2473,1.3537,0.0331,3.9357,4.602,1.1422,4.9414,0.0061,0.0003,0.0985,97.5675,112.375,114.542,0.0,98.83,31.3408,1.1422,33.8087,33.8097,26.615,26.6161
WSD201807,MID9,B,2018-07-08T03:05:20,-146.1005,59.0682,2900,29,151.86,6,6.217,6.2168,3.326,3.3261,1.5937,1.7498,0.0344,3.3686,4.602,1.076,4.9413,0.0061,0.0035,0.0985,97.568,162.164,164.883,0.0,98.83,26.7415,1.076,33.4611,33.4622,26.3094,26.3103
WSD201807,MID9,B,2018-07-08T03:07:25,-146.1005,59.0682,2900,29,126.29,7,5.8439,5.8441,3.2655,3.2657,1.8898,2.0912,0.036,3.0101,4.5978,1.0924,4.9414,0.0061,0.0075,0.1021,97.4793,208.366,211.537,0.0,98.83,23.8338,1.0924,33.1619,33.1639,26.1194,26.1211
WSD201807,MID9,B,2018-07-08T03:08:47,-146.1005,59.0682,2900,29,100.43,8,5.5823,5.5824,3.2137,3.2137,2.149,2.3892,0.0373,2.6244,4.59,1.0743,4.9414,0.0081,0.0107,0.1089,97.3139,248.252,252.065,0.0002,98.83,20.7057,1.0743,32.8452,32.846,25.9005,25.9011
WSD201807,MID9,B,2018-07-08T03:10:06,-146.1005,59.0682,2900,29,76.24,9,5.6649,5.6643,3.2026,3.2026,2.3224,2.5957,0.0403,2.2035,4.5811,1.0749,4.9414,0.2764,0.0182,0.1167,97.1252,273.558,276.747,0.0785,98.83,17.2923,1.075,32.6517,32.653,25.7377,25.7388
WSD201807,MID9,B,2018-07-08T03:11:45,-146.1005,59.0682,2900,29,50.81,10,6.482,6.4883,3.2565,3.2569,2.4492,2.7267,0.0642,1.821,4.5135,1.0741,4.9414,0.8705,0.0781,0.1762,95.6922,286.285,289.032,0.579,98.83,14.1906,1.0741,32.4814,32.4803,25.5027,25.5011
WSD201807,MID9,B,2018-07-08T03:13:38,-146.1005,59.0682,2900,29,40.79,11,7.4935,7.4993,3.3379,3.3389,2.5831,2.8832,0.1484,1.4171,4.3025,1.0854,4.9412,1.317,0.2885,0.3677,91.2169,297.351,302.206,1.79,98.83,10.9148,1.0854,32.4215,32.4271,25.321,25.3246
WSD201807,MID9,B,2018-07-08T03:15:11,-146.1005,59.0682,2900,29,30.05,12,8.8976,8.8795,3.458,3.4565,2.7191,3.0385,0.1913,1.1479,4.2219,1.0788,4.941,1.9242,0.3958,0.4433,89.5096,305.985,311.395,7.51,98.82,8.7312,1.0788,32.4006,32.4017,25.099,25.1027
WSD201807,MID9,B,2018-07-08T03:16:30,-146.1005,59.0682,2900,29,19.6,13,11.1207,11.1006,3.6579,3.656,2.7238,3.031,0.1106,1.0856,4.2892,1.1426,4.9412,2.4063,0.1939,0.3801,90.9342,291.057,295.529,23.0,98.82,8.2262,1.1426,32.436,32.435,24.7582,24.761
