Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
TGX202109,GAK10,B,2021-09-18T22:39:26,-148.2,58.5283,1456,30,759.9,2,3.6455,3.6448,3.192,3.1917,4.948,0.0127,0.0269,3.8142,4.6239,1.1492,0.5946,0.609,-0.0153,0.0794,98.0346,0.0011,16.028,16.049,5.018,5.024,98.96,45.847,34.214,34.2116,27.1966,27.1947
TGX202109,GAK10,B,2021-09-18T22:45:07,-148.2,58.5283,1456,30,506.4,3,3.9887,3.9877,3.2006,3.2003,4.9563,0.0092,0.0277,3.7741,4.6415,1.1529,0.6373,0.6591,-0.0133,0.0643,98.4066,0.0004,22.557,22.735,7.115,7.171,99.13,45.3456,34.0906,34.0886,27.0639,27.0624
TGX202109,GAK10,B,2021-09-18T22:50:20,-148.2,58.5283,1456,30,253.14,4,4.2477,4.247,3.192,3.1918,4.9607,0.0153,0.0269,3.6178,4.6291,1.152,0.8338,0.8901,-0.0153,0.0749,98.1451,0.0015,53.329,53.737,16.896,17.024,99.21,43.3889,33.8543,33.8522,26.8492,26.8476
TGX202109,GAK10,B,2021-09-18T22:52:18,-148.2,58.5283,1456,30,205.06,5,4.4479,4.4467,3.2017,3.2015,4.9537,0.012,0.0249,3.4558,4.6285,1.0928,0.9896,1.0733,-0.0202,0.0755,98.1314,0.001,77.665,78.555,24.712,24.994,99.08,41.3621,33.7883,33.7863,26.7755,26.7741
TGX202109,GAK10,B,2021-09-18T22:54:18,-148.2,58.5283,1456,30,152.49,6,5.2937,5.293,3.2707,3.2705,4.9534,0.0476,0.0264,3.1198,4.6283,1.0835,1.1454,1.2577,-0.0164,0.0756,98.1271,0.0085,99.339,100.707,32.242,32.685,99.07,37.1562,33.755,33.7529,26.6544,26.6528
TGX202109,GAK10,B,2021-09-18T22:55:39,-148.2,58.5283,1456,30,127.24,7,5.7088,5.7047,3.2971,3.2968,4.9584,0.1178,0.0246,2.9345,4.6273,1.0831,1.2998,1.4391,-0.0208,0.0765,98.106,0.0262,121.201,122.836,39.692,40.224,99.17,34.8371,33.6516,33.6523,26.523,26.5241
TGX202109,GAK10,B,2021-09-18T22:56:48,-148.2,58.5283,1456,30,101.19,8,5.5081,5.5063,3.2349,3.2345,4.9514,0.3979,0.0272,2.393,4.6288,1.154,1.7299,1.9498,-0.0146,0.0752,98.1377,0.1337,188.341,191.595,61.166,62.219,99.03,28.0605,33.1587,33.1562,26.1572,26.1554
TGX202109,GAK10,B,2021-09-18T22:58:08,-148.2,58.5283,1456,30,73.56,9,4.5154,4.5123,3.1052,3.1048,4.9643,0.8665,0.0304,1.9215,4.6229,1.0821,2.3398,2.667,-0.0064,0.0802,98.0135,0.5733,289.497,293.637,91.486,92.786,99.29,22.159,32.6613,32.6594,25.8737,25.8725
TGX202109,GAK10,B,2021-09-18T22:59:25,-148.2,58.5283,1456,30,52.16,10,5.4865,5.4844,3.1787,3.1783,4.9618,1.4041,0.0417,1.6588,4.6062,1.0836,2.3488,2.6813,0.0217,0.0947,97.6594,2.2021,282.314,287.333,91.235,92.851,99.24,18.8703,32.5657,32.5638,25.6906,25.6893
TGX202109,GAK10,B,2021-09-18T23:00:32,-148.2,58.5283,1456,30,38.58,11,5.982,5.9785,3.2179,3.2175,4.9563,1.8031,0.0558,1.5555,4.5826,1.0821,2.4075,2.7523,0.057,0.1153,97.1579,5.6589,287.423,293.078,93.95,95.791,99.13,17.5782,32.5362,32.5352,25.6083,25.6079
TGX202109,GAK10,B,2021-09-18T23:01:31,-148.2,58.5283,1456,30,29.8,12,7.4006,7.3166,3.3332,3.3265,4.9447,2.1193,0.074,1.2722,4.5289,1.0837,2.4831,2.8374,0.1025,0.1625,96.0187,11.823,286.176,292.5,96.595,98.547,98.89,14.0329,32.463,32.4684,25.3665,25.3822
TGX202109,GAK10,B,2021-09-18T23:02:41,-148.2,58.5283,1456,30,18.67,13,11.5846,11.5852,3.6657,3.6656,4.9386,2.7381,0.1477,0.5092,4.2675,1.0824,2.4772,2.8248,0.2867,0.4004,90.4751,49.457,259.702,265.568,95.816,97.98,98.77,4.4835,32.1073,32.1053,24.4195,24.4179
TGX202109,GAK10,B,2021-09-18T23:03:45,-148.2,58.5283,1456,30,9.12,14,11.65,11.6484,3.6712,3.6709,4.943,3.3202,0.0922,0.479,4.264,1.0834,2.4873,2.8355,0.148,0.4036,90.4021,189.6,260.429,266.038,96.217,98.285,98.86,4.1049,32.1083,32.1062,24.4084,24.407
TGX202109,GAK10,B,2021-09-18T23:04:52,-148.2,58.5283,1456,30,3.25,15,11.707,11.7069,3.6761,3.6759,4.9458,3.7404,0.0684,0.4575,4.2215,1.0829,2.4899,2.8414,0.0884,0.4437,89.5006,525.54,260.272,266.475,96.275,98.567,98.92,3.8354,32.1088,32.1067,24.3983,24.3968
TGX202109,GAK11,B,2021-09-19T02:47:34,-148.0773,58.3903,1443,31,1011.83,1,3.1111,3.1104,3.1665,3.1662,4.9225,0.0061,0.0317,3.8278,4.629,1.0823,0.583,0.597,-0.0031,0.075,98.1419,0.0,14.474,14.788,4.477,4.574,98.45,46.018,34.3388,34.3363,27.3471,27.3452
TGX202109,GAK11,B,2021-09-19T02:53:09,-148.0773,58.3903,1443,31,755.57,2,3.5567,3.5559,3.1863,3.1861,4.9291,0.0061,0.0305,3.7619,4.6379,1.0825,0.5893,0.6032,-0.0062,0.0674,98.3295,0.0,15.033,15.109,4.697,4.721,98.58,45.1924,34.2415,34.2391,27.2272,27.2253
TGX202109,GAK11,B,2021-09-19T02:58:32,-148.0773,58.3903,1443,31,506.36,3,3.9196,3.9196,3.1966,3.1964,4.9303,0.0075,0.0294,3.7685,4.6428,1.1372,0.6265,0.6467,-0.009,0.0632,98.4341,0.0002,20.673,20.803,6.511,6.552,98.6,45.2754,34.1147,34.1121,27.0901,27.088
TGX202109,GAK11,B,2021-09-19T03:03:01,-148.0773,58.3903,1443,31,253.38,4,4.1822,4.1816,3.1863,3.1861,4.9467,0.0072,0.029,3.6302,4.6283,1.0835,0.8189,0.874,-0.0099,0.0757,98.1266,0.0001,51.021,51.662,16.139,16.341,98.93,43.5448,33.8546,33.8524,26.8563,26.8546
TGX202109,GAK11,B,2021-09-19T03:04:59,-148.0773,58.3903,1443,31,202.36,5,4.3179,4.3174,3.1907,3.1905,4.9837,0.0067,0.0277,3.5315,4.6268,1.083,0.942,1.0188,-0.0133,0.077,98.0938,0.0001,70.181,71.004,22.262,22.522,99.68,42.3095,33.7938,33.7915,26.7937,26.792
TGX202109,GAK11,B,2021-09-19T03:07:08,-148.0773,58.3903,1443,31,151.84,6,4.7465,4.746,3.2159,3.2154,4.9972,0.0137,0.0268,3.1825,4.6298,1.0812,1.1577,1.2746,-0.0155,0.0743,98.1583,0.0012,103.348,105.177,33.091,33.675,99.94,37.9408,33.6763,33.6718,26.6542,26.6506
TGX202109,GAK11,B,2021-09-19T03:08:21,-148.0773,58.3903,1443,31,125.4,7,4.9189,4.9207,3.2182,3.2181,4.9984,0.0164,0.0281,2.9568,4.6307,1.0837,1.3041,1.4479,-0.0123,0.0735,98.1783,0.0018,124.62,126.699,40.027,40.695,99.97,35.1159,33.5429,33.5393,26.5292,26.5262
TGX202109,GAK11,B,2021-09-19T03:09:34,-148.0773,58.3903,1443,31,102.03,8,5.0462,5.0454,3.1964,3.1961,4.9988,0.0279,0.0272,2.4559,4.6316,1.0831,1.7114,1.9333,-0.0144,0.0729,98.1952,0.004,190.735,196.797,61.279,63.224,99.98,28.8477,33.1754,33.173,26.2236,26.2218
TGX202109,GAK11,B,2021-09-19T03:10:53,-148.0773,58.3903,1443,31,76.29,9,4.6519,4.651,3.1126,3.1124,4.9935,0.1625,0.033,1.8433,4.6232,1.0919,2.2845,2.6097,-0.0,0.0801,98.0177,0.0391,279.131,284.598,88.466,90.196,99.87,21.1797,32.6113,32.6098,25.8196,25.8185
TGX202109,GAK11,B,2021-09-19T03:12:00,-148.0773,58.3903,1443,31,51.3,10,5.1911,5.19,3.1491,3.1489,4.9705,0.4769,0.0462,1.6912,4.6,1.0813,2.341,2.6742,0.033,0.1001,97.5273,0.1789,283.808,288.869,91.046,92.667,99.41,19.2767,32.5168,32.515,25.6857,25.6843
TGX202109,GAK11,B,2021-09-19T03:13:03,-148.0773,58.3903,1443,31,39.97,11,6.4145,6.4048,3.2484,3.2475,4.976,0.7448,0.0637,1.423,4.5624,1.0834,2.3945,2.7403,0.0767,0.1331,96.7279,0.4106,282.529,288.456,93.232,95.166,99.52,15.9197,32.4613,32.4605,25.4954,25.4961
TGX202109,GAK11,B,2021-09-19T03:14:14,-148.0773,58.3903,1443,31,29.74,12,11.381,11.3773,3.6533,3.6528,4.9632,1.1552,0.162,0.5564,4.2717,1.0822,2.4564,2.8138,0.3226,0.3964,90.5648,1.2015,258.811,266.446,95.113,97.91,99.26,5.0732,32.1583,32.1563,24.4959,24.4949
TGX202109,GAK11,B,2021-09-19T03:15:15,-148.0773,58.3903,1443,31,20.89,13,11.4459,11.4453,3.6588,3.6585,4.9861,1.5763,0.1721,0.5069,4.2499,1.1502,2.4744,2.8299,0.3479,0.4169,90.1025,3.3196,260.226,267.05,95.764,98.273,99.72,4.4545,32.1588,32.1566,24.4845,24.483
TGX202109,GAK11,B,2021-09-19T03:16:16,-148.0773,58.3903,1443,31,9.5,14,11.7,11.6993,3.6796,3.6793,4.9771,2.1561,0.1553,0.487,4.2344,1.0831,2.4873,2.8478,0.3058,0.4315,89.7733,12.873,259.752,267.275,96.094,98.874,99.54,4.2056,32.1462,32.144,24.4287,24.4271
TGX202109,GAK11,B,2021-09-19T03:17:28,-148.0773,58.3903,1443,31,3.06,15,11.7156,11.7171,3.6805,3.6804,4.9817,2.5248,0.1484,0.4061,4.2392,1.082,2.4879,2.8513,0.2885,0.4269,89.8763,30.321,260.122,267.236,96.261,98.895,99.64,3.1926,32.1441,32.1417,24.4242,24.4221
TGX202109,GAK12,B,2021-09-19T04:55:43,-147.9367,58.2395,2170,32,1010.39,1,2.9884,2.9881,3.1576,3.1574,4.9191,0.0183,0.0266,0.0515,4.6422,1.0814,0.584,0.5983,-0.0161,0.0636,98.4225,0.0022,14.754,15.063,4.551,4.646,98.38,-1.2456,34.3613,34.3589,27.3763,27.3744
TGX202109,GAK12,B,2021-09-19T05:00:37,-147.9367,58.2395,2170,32,756.64,2,3.4161,3.4153,3.1768,3.1766,4.9243,0.0314,0.0262,0.0511,4.6396,1.0817,0.5843,0.5975,-0.0169,0.0659,98.367,0.0051,14.211,14.311,4.427,4.458,98.49,-1.2512,34.2746,34.2723,27.2672,27.2654
TGX202109,GAK12,B,2021-09-19T05:05:21,-147.9367,58.2395,2170,32,506.13,3,3.9515,3.9508,3.2005,3.2002,4.9284,0.0407,0.0269,0.0511,4.6419,1.0967,0.6241,0.6439,-0.0153,0.0639,98.4156,0.0069,20.275,20.469,6.391,6.452,98.57,-1.2509,34.1279,34.1257,27.0974,27.0957
TGX202109,GAK12,B,2021-09-19T05:10:00,-147.9367,58.2395,2170,32,253.12,4,4.2876,4.2867,3.198,3.1977,4.9667,0.019,0.0269,0.0508,4.6276,1.0829,0.8071,0.8598,-0.0154,0.0763,98.1118,0.0023,48.912,49.545,15.514,15.715,99.34,-1.2543,33.8835,33.8815,26.8682,26.8667
TGX202109,GAK12,B,2021-09-19T05:11:30,-147.9367,58.2395,2170,32,201.56,5,4.3773,4.3786,3.1984,3.1983,4.9665,0.0114,0.0249,0.0509,4.6263,1.0825,0.9005,0.9712,-0.0201,0.0774,98.0833,0.0009,63.271,64.203,20.103,20.4,99.33,-1.2534,33.8235,33.8207,26.811,26.8087
TGX202109,GAK12,B,2021-09-19T05:13:13,-147.9367,58.2395,2170,32,150.32,6,4.6487,4.6478,3.2158,3.2155,4.9637,0.0411,0.0266,0.0508,4.6271,1.0828,1.0166,1.1063,-0.0161,0.0767,98.1007,0.007,80.831,81.833,25.84,26.16,99.27,-1.2549,33.7754,33.7733,26.7436,26.742
TGX202109,GAK12,B,2021-09-19T05:14:35,-147.9367,58.2395,2170,32,126.6,7,4.9223,4.9214,3.2296,3.2294,4.9502,0.045,0.0269,0.0508,4.6282,1.1322,1.1713,1.2893,-0.0153,0.0757,98.1255,0.0079,104.95,106.733,33.744,34.316,99.0,-1.254,33.6707,33.6687,26.6302,26.6287
TGX202109,GAK12,B,2021-09-19T05:15:42,-147.9367,58.2395,2170,32,101.33,8,5.1355,5.1348,3.2148,3.2146,4.9588,0.0186,0.0264,0.051,4.6283,1.1446,1.5479,1.7338,-0.0164,0.0756,98.1271,0.0022,161.607,164.06,52.079,52.867,99.18,-1.2524,33.2986,33.2968,26.3112,26.3098
TGX202109,GAK12,B,2021-09-19T05:17:29,-147.9367,58.2395,2170,32,75.06,9,4.7194,4.7201,3.1273,3.1275,4.9473,0.0095,0.0279,0.0507,4.6277,1.1525,2.0901,2.394,-0.0128,0.0762,98.1134,0.0006,249.999,259.574,79.424,82.468,98.95,-1.2556,32.7156,32.7173,25.8951,25.8964
TGX202109,GAK12,B,2021-09-19T05:18:40,-147.9367,58.2395,2170,32,49.23,10,4.9223,4.9209,3.128,3.1278,4.9645,0.0281,0.044,0.0506,4.6074,1.1504,2.3146,2.6415,0.0275,0.0937,97.6843,0.0041,281.654,286.396,89.795,91.302,99.29,-1.2571,32.5382,32.5364,25.7324,25.7311
TGX202109,GAK12,B,2021-09-19T05:19:31,-147.9367,58.2395,2170,32,40.38,11,5.5355,5.5326,3.1772,3.1768,4.9699,0.0423,0.058,0.0504,4.573,1.0831,2.3488,2.6884,0.0624,0.1237,96.9551,0.0073,280.598,286.948,90.746,92.792,99.4,-1.259,32.5079,32.5063,25.6392,25.6383
TGX202109,GAK12,B,2021-09-19T05:21:02,-147.9367,58.2395,2170,32,31.11,12,9.9721,9.9815,3.5365,3.5369,4.9455,0.0577,0.1092,0.0501,4.4159,1.0833,2.4462,2.7949,0.1905,0.2636,93.6239,0.0108,265.35,271.482,94.672,96.877,98.91,-1.2634,32.2364,32.2326,24.7993,24.7948
TGX202109,GAK12,B,2021-09-19T05:22:10,-147.9367,58.2395,2170,32,20.35,13,11.5255,11.5251,3.6638,3.6636,4.9456,0.0422,0.1615,0.0498,4.2459,1.0822,2.4764,2.8367,0.3211,0.4207,90.0164,0.0072,259.86,267.552,95.777,98.61,98.91,-1.2665,32.1394,32.1374,24.4551,24.4536
TGX202109,GAK12,B,2021-09-19T05:23:07,-147.9367,58.2395,2170,32,9.11,14,11.5326,11.5319,3.6641,3.6638,4.9521,0.0371,0.1576,0.0495,4.2489,1.1146,2.48,2.8422,0.3114,0.4179,90.0809,0.0061,260.248,267.708,95.935,98.682,99.04,-1.2699,32.1404,32.1382,24.4546,24.453
TGX202109,GAK12,B,2021-09-19T05:24:34,-147.9367,58.2395,2170,32,4.18,15,11.5329,11.5321,3.664,3.6637,0.08,0.5726,0.1546,0.0493,4.2388,1.0837,2.4838,2.8462,0.3041,0.4274,89.8668,0.2475,260.175,267.786,95.909,98.712,1.6,-1.273,32.1412,32.1391,24.4552,24.4537
TGX202109,GAK15,B,2021-09-19T16:45:35,-147.494,57.7887,4240,33,40.63,1,4.7247,4.7242,3.1135,3.1133,5.0,1.3014,0.0397,1.7181,4.613,1.0812,2.329,2.6633,0.0166,0.0889,97.8027,1.7189,284.402,289.98,90.265,92.033,100.0,19.6132,32.5684,32.5666,25.7778,25.7764
TGX202109,GAK15,B,2021-09-19T16:45:48,-147.494,57.7887,4240,33,40.88,2,4.7284,4.7278,3.1137,3.1135,5.0,1.2796,0.0385,1.7571,4.6133,1.1319,2.3321,2.6643,0.0136,0.0886,97.808,1.6304,285.15,290.312,90.51,92.145,100.0,20.1019,32.5673,32.5656,25.7765,25.7752
TGX202109,GAK15,B,2021-09-19T16:46:58,-147.494,57.7887,4240,33,34.47,3,4.8533,4.8534,3.1218,3.1216,5.0,1.4361,0.0441,1.6917,4.6084,1.0824,2.3422,2.6801,0.0277,0.0928,97.7054,2.3789,285.315,291.196,90.814,92.685,100.0,19.2823,32.5411,32.5392,25.7422,25.7407
TGX202109,GAK15,B,2021-09-19T16:47:59,-147.494,57.7887,4240,33,30.34,4,5.0249,5.0231,3.1353,3.135,5.0,1.5629,0.049,1.6065,4.5995,1.0909,2.3534,2.6907,0.0401,0.1006,97.5173,3.2153,285.694,291.082,91.3,93.017,100.0,18.2166,32.5305,32.529,25.7151,25.7141
TGX202109,GAK15,B,2021-09-19T16:49:05,-147.494,57.7887,4240,33,21.82,5,7.3859,7.1922,3.328,3.313,5.0,1.917,0.0795,1.3099,4.5062,1.2005,2.4106,2.7607,0.1163,0.1826,95.5379,7.4121,275.968,283.203,93.097,95.129,100.0,14.5045,32.4238,32.4428,25.3376,25.379
TGX202109,GAK15,B,2021-09-19T16:50:13,-147.494,57.7887,4240,33,19.3,6,10.6302,10.6232,3.5936,3.593,4.9265,2.0615,0.1201,0.749,4.3816,1.0839,2.4599,2.81,0.2177,0.2948,92.8947,10.338,263.301,269.661,95.279,97.566,98.53,7.4849,32.2316,32.2316,24.6847,24.6859
TGX202109,GAK15,B,2021-09-19T16:50:20,-147.494,57.7887,4240,33,19.64,7,10.4904,10.5162,3.5825,3.5846,4.9263,2.0717,0.1211,0.7545,4.388,1.0834,2.4553,2.81,0.2203,0.2889,93.031,10.605,263.267,270.476,94.99,97.644,98.52,7.5529,32.244,32.2416,24.7183,24.712
TGX202109,GAK15,B,2021-09-19T16:51:26,-147.494,57.7887,4240,33,16.25,8,11.5351,11.5374,3.6663,3.6664,4.9273,2.3035,0.1579,0.4449,4.2757,1.0826,2.4732,2.8305,0.3122,0.3926,90.6505,18.118,259.301,266.348,95.602,98.204,98.54,3.6785,32.1573,32.1555,24.4673,24.4654
TGX202109,GAK15,B,2021-09-19T16:52:25,-147.494,57.7887,4240,33,9.93,9,11.5541,11.5533,3.6677,3.6674,4.9275,2.6969,0.156,0.4704,4.2695,1.1542,2.4763,2.8332,0.3074,0.3985,90.5179,44.96,259.504,266.316,95.715,98.224,98.55,3.9973,32.1568,32.1548,24.4634,24.4621
TGX202109,GAK15,B,2021-09-19T16:52:34,-147.494,57.7887,4240,33,9.03,10,11.5567,11.5562,3.6679,3.6677,4.9279,2.8524,0.154,0.4788,4.27,1.1537,2.4761,2.8339,0.3026,0.398,90.5289,64.469,258.994,266.459,95.532,98.283,98.56,4.1027,32.1569,32.1548,24.4631,24.4615
TGX202109,GAK15,B,2021-09-19T16:53:27,-147.494,57.7887,4240,33,8.18,11,11.5552,11.555,3.6678,3.6675,4.9285,2.8864,0.1461,0.4721,4.2688,1.1513,2.4732,2.8348,0.2827,0.3992,90.5031,69.968,258.787,266.52,95.453,98.303,98.57,4.0188,32.1572,32.155,24.4635,24.4619
TGX202109,GAK15,B,2021-09-19T16:54:17,-147.494,57.7887,4240,33,5.04,12,11.5442,11.543,3.6667,3.6663,4.929,3.1008,0.1211,0.4725,4.2686,1.1554,2.4798,2.8352,0.2203,0.3993,90.4994,118.5,259.797,266.395,95.804,98.233,98.58,4.0238,32.1572,32.1551,24.4655,24.4642
TGX202109,GAK15,B,2021-09-19T16:55:40,-147.494,57.7887,4240,33,2.69,13,11.554,11.5529,3.6674,3.6671,0.0417,3.5269,0.1043,0.4361,4.2543,1.1373,2.4775,2.8375,0.1783,0.4128,90.195,310.55,259.17,266.56,95.592,98.314,0.83,3.5688,32.1573,32.1553,24.4639,24.4625
TGX202109,GAK15,B,2021-09-19T16:55:46,-147.494,57.7887,4240,33,2.46,14,11.553,11.5524,3.6673,3.6671,4.9296,4.064,0.1087,0.423,4.2489,1.0952,2.4781,2.8371,0.1892,0.4178,90.0819,1466.9,259.232,266.682,95.613,98.358,98.59,3.4047,32.1574,32.1553,24.4641,24.4626
TGX202109,GAK15,B,2021-09-19T16:55:50,-147.494,57.7887,4240,33,2.44,15,11.553,11.5531,3.6674,3.6671,4.9296,4.1436,0.1086,0.4823,4.2512,1.0826,2.4769,2.8372,0.1891,0.4156,90.1305,1644.9,259.003,266.609,95.528,98.332,98.59,4.147,32.1573,32.1553,24.4641,24.4625
TGX202109,GAK15,B,2021-09-19T17:57:37,-147.501,57.792,4829,34,1012.88,1,2.8534,2.8524,3.1478,3.1475,4.9142,0.0061,0.0269,3.8288,4.6422,1.0816,0.5914,0.6068,-0.0154,0.0636,98.423,0.0,16.19,16.478,4.978,5.066,98.28,46.0301,34.384,34.3816,27.4066,27.4048
TGX202109,GAK15,B,2021-09-19T18:02:54,-147.501,57.792,4829,34,757.51,2,3.344,3.3432,3.171,3.1708,4.9199,0.0061,0.0275,3.8298,4.6391,1.1509,0.5847,0.5978,-0.0137,0.0663,98.3559,0.0,14.369,14.344,4.468,4.46,98.4,46.042,34.28,34.2776,27.2784,27.2765
TGX202109,GAK15,B,2021-09-19T18:07:42,-147.501,57.792,4829,34,506.54,3,3.8034,3.8028,3.1896,3.1893,4.9532,0.0061,0.0276,3.8065,4.6368,1.1524,0.6104,0.6275,-0.0136,0.0683,98.3067,0.0,18.073,18.117,5.678,5.691,99.06,45.7507,34.1523,34.1501,27.1318,27.13
TGX202109,GAK15,B,2021-09-19T18:12:33,-147.501,57.792,4829,34,252.66,4,4.1714,4.1709,3.1902,3.1899,4.9703,0.0061,0.0263,3.7248,4.6307,1.1514,0.7561,0.7994,-0.0167,0.0736,98.1768,0.0,40.81,41.275,12.911,13.058,99.41,44.7277,33.9113,33.909,26.9024,26.9007
TGX202109,GAK15,B,2021-09-19T18:14:20,-147.501,57.792,4829,34,202.92,5,4.2846,4.2838,3.1927,3.1924,4.9732,0.0062,0.0258,3.5685,4.6263,1.0835,0.8467,0.906,-0.018,0.0774,98.0843,0.0,55.21,55.872,17.507,17.716,99.46,42.7726,33.8501,33.8481,26.842,26.8405
TGX202109,GAK15,B,2021-09-19T18:16:04,-147.501,57.792,4829,34,151.65,6,4.4826,4.482,3.199,3.1987,4.9651,0.0063,0.0263,3.3705,4.6262,1.0836,1.028,1.1207,-0.0168,0.0775,98.0806,0.0,82.951,84.158,26.408,26.791,99.3,40.2942,33.7481,33.7461,26.7399,26.7383
TGX202109,GAK15,B,2021-09-19T18:17:26,-147.501,57.792,4829,34,126.89,7,4.9683,4.9653,3.2398,3.2394,4.9623,0.0675,0.0262,3.2702,4.6262,1.0824,1.1036,1.2098,-0.0171,0.0775,98.0817,0.0132,93.288,94.518,30.043,30.437,99.25,39.0389,33.742,33.7401,26.6815,26.6804
TGX202109,GAK15,B,2021-09-19T18:18:30,-147.501,57.792,4829,34,101.07,8,5.1028,5.1014,3.2328,3.2325,4.9688,0.2781,0.0266,2.9635,4.6272,1.0816,1.3025,1.4447,-0.016,0.0767,98.1023,0.0792,122.521,124.095,39.523,40.029,99.38,35.2001,33.538,33.5362,26.5046,26.5033
TGX202109,GAK15,B,2021-09-19T18:19:33,-147.501,57.792,4829,34,75.58,9,4.5633,4.5669,3.1284,3.1288,4.9744,0.6807,0.0264,2.2281,4.6251,1.0813,2.0187,2.2874,-0.0164,0.0785,98.0574,0.3414,237.978,241.243,75.417,76.459,99.49,25.9965,32.8835,32.8843,26.0449,26.0452
TGX202109,GAK15,B,2021-09-19T18:20:41,-147.501,57.792,4829,34,51.55,10,4.6887,4.6875,3.1124,3.1121,4.9838,1.2261,0.0354,1.7879,4.614,1.0822,2.3197,2.647,0.0061,0.088,97.8233,1.4308,284.138,288.87,90.115,91.612,99.68,20.4864,32.5858,32.5834,25.7954,25.7936
TGX202109,GAK15,B,2021-09-19T18:21:35,-147.501,57.792,4829,34,40.12,11,4.9404,4.9333,3.1289,3.1282,4.9804,1.5476,0.0476,1.7392,4.6033,1.1537,2.342,2.6737,0.0366,0.0974,97.5955,3.1008,285.372,290.333,91.017,92.582,99.61,19.8777,32.5352,32.5334,25.7281,25.7274
TGX202109,GAK15,B,2021-09-19T18:22:26,-147.501,57.792,4829,34,29.4,12,6.457,6.4672,3.2516,3.2528,4.9606,1.9244,0.0695,1.468,4.5423,1.1485,2.3948,2.7378,0.0912,0.1507,96.303,7.5355,282.04,287.24,93.163,94.905,99.21,16.4827,32.4614,32.4648,25.4902,25.4915
TGX202109,GAK15,B,2021-09-19T18:23:13,-147.501,57.792,4829,34,19.79,13,11.544,11.5428,3.667,3.6667,4.9586,2.4789,0.1564,0.5397,4.2631,1.1054,2.4679,2.8178,0.3084,0.4045,90.3821,27.201,258.796,265.177,95.432,97.782,99.17,4.8646,32.1546,32.1532,24.4636,24.4627
TGX202109,GAK15,B,2021-09-19T18:24:04,-147.501,57.792,4829,34,10.12,14,11.556,11.5555,3.6681,3.6678,4.9588,3.0965,0.1263,0.5741,4.2509,1.1494,2.477,2.8309,0.2332,0.4159,90.1242,113.04,259.194,266.216,95.606,98.193,99.18,5.2956,32.1586,32.1565,24.4645,24.463
TGX202109,GAK15,B,2021-09-19T18:25:13,-147.501,57.792,4829,34,2.73,15,11.5727,11.5729,3.6693,3.6691,4.9685,3.7777,0.0741,0.5227,4.2334,1.0814,2.4792,2.8363,0.1028,0.4325,89.7522,562.85,259.453,266.486,95.735,98.329,99.37,4.6519,32.1591,32.1568,24.4619,24.4601
TGX202109,GAK14,B,2021-09-19T20:20:47,-147.654,57.9407,3518,35,1011.56,1,2.9205,2.9196,3.1528,3.1525,4.9225,0.0061,0.0266,3.8178,4.6387,1.1503,0.5858,0.5995,-0.0159,0.0667,98.3469,0.0,15.23,15.363,4.69,4.731,98.45,45.8926,34.3745,34.3721,27.3929,27.3911
TGX202109,GAK14,B,2021-09-19T20:25:57,-147.654,57.9407,3518,35,755.49,2,3.3462,3.3453,3.1715,3.1712,4.9344,0.0061,0.0263,3.8607,4.6372,1.0814,0.5834,0.5964,-0.0168,0.0679,98.3157,0.0,14.114,14.238,4.389,4.427,98.69,46.4293,34.284,34.2818,27.2813,27.2797
TGX202109,GAK14,B,2021-09-19T20:30:34,-147.654,57.9407,3518,35,506.49,3,3.829,3.828,3.191,3.1908,4.9651,0.0061,0.026,3.8193,4.6367,1.081,0.6132,0.6311,-0.0176,0.0684,98.3052,0.0,18.59,18.709,5.843,5.88,99.3,45.9104,34.143,34.1409,27.1218,27.1202
TGX202109,GAK14,B,2021-09-19T20:35:51,-147.654,57.9407,3518,35,254.52,4,4.2101,4.2093,3.1929,3.1926,4.966,0.0061,0.0269,3.6329,4.6273,1.1525,0.7742,0.8206,-0.0153,0.0765,98.1055,0.0,43.715,44.144,13.842,13.978,99.32,43.5782,33.9022,33.9001,26.8912,26.8896
TGX202109,GAK14,B,2021-09-19T20:37:59,-147.654,57.9407,3518,35,201.39,5,4.3133,4.3129,3.1933,3.1931,4.9594,0.0061,0.0257,3.5626,4.6253,1.0838,0.8824,0.9488,-0.0183,0.0783,98.0621,0.0,60.404,61.111,19.164,19.387,99.19,42.6981,33.8288,33.8267,26.822,26.8204
