Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202010S,PL22,B,2020-07-13T17:10:29,-146.377,60.049,62.0,50,10.18,4,11.8857,11.8668,3.4803,3.4799,0.0754,0.465,2.4052,3.1329,4.2107,2.6808,2.5751,1.4743,0.4289,89.831,57.0,299.915,318.108,109.761,116.382,51.5,4.3488,30.0677,30.0789,22.7822,22.7943
SKQ202010S,PL22,B,2020-07-13T17:11:55,-146.377,60.049,62.0,50,6.46,5,14.4927,14.433,3.2835,3.2885,0.04,0.491,2.1903,2.8247,4.2748,2.9012,2.7679,0.6244,0.3685,91.1981,94.7,257.408,272.887,96.847,102.607,55.36,4.5597,26.3248,26.41,19.3978,19.4751
SKQ202010S,PL22,B,2020-07-13T17:13:05,-146.377,60.049,62.0,50,4.06,6,14.5171,14.5197,3.2826,3.2834,0.0412,0.5017,2.1884,2.8191,4.2763,3.0394,2.8851,0.6531,0.3671,91.2306,130.0,256.937,271.75,96.703,102.286,57.7,4.6464,26.3015,26.3062,19.375,19.3781
SKQ202010S,PL22,B,2020-07-13T17:15:02,-146.377,60.049,62.0,50,2.65,7,14.5195,14.5207,3.2819,3.2822,0.039,0.4769,2.1879,2.817,4.2862,3.0747,2.9617,0.5999,0.3579,91.4422,142.0,256.782,271.699,96.644,102.262,59.23,4.4454,26.294,26.2958,19.3688,19.3699
SKQ202010S,PL22,B,2020-07-13T17:57:58,-146.3798,60.0472,62.0,51,57.43,1,6.3756,6.3728,3.2082,3.2083,0.0155,1.93,1.8559,2.3647,4.3503,0.0412,0.2736,0.036,0.2985,92.8103,0.0082,241.576,253.748,79.402,83.399,5.47,16.2305,32.0447,32.0486,25.1718,25.1753
SKQ202010S,PL22,B,2020-07-13T17:59:21,-146.3798,60.0472,62.0,51,50.52,2,6.4392,6.4438,3.2103,3.2107,0.0155,1.8899,1.8754,2.3953,4.3621,0.2521,0.6221,0.0354,0.2876,93.0619,0.09,244.499,257.633,80.462,84.793,12.44,15.9052,32.0118,32.0122,25.1379,25.1376
SKQ202010S,PL22,B,2020-07-13T18:00:37,-146.3798,60.0472,62.0,51,40.58,3,6.5378,6.537,3.2135,3.2138,0.0185,1.8238,1.8996,2.4272,4.3758,0.6761,1.1163,0.1078,0.2751,93.3543,0.442,248.16,261.089,81.822,86.085,22.33,15.3688,31.9601,31.9634,25.0847,25.0874
SKQ202010S,PL22,B,2020-07-13T18:02:02,-146.3798,60.0472,62.0,51,30.28,4,6.7686,6.7698,3.2137,3.214,0.0251,1.6644,1.9484,2.4957,4.3975,1.202,1.6258,0.268,0.2553,93.8169,1.77,255.561,268.714,84.582,88.939,32.52,14.0759,31.7516,31.7541,24.8909,24.8928
SKQ202010S,PL22,B,2020-07-13T18:03:24,-146.3798,60.0472,62.0,51,20.37,5,8.1369,8.1414,3.293,3.2935,0.1203,1.0296,2.1276,2.7408,4.2329,1.9213,2.1235,2.5519,0.4079,90.3048,9.81,278.295,292.102,94.75,99.462,42.47,8.9281,31.3632,31.3651,24.3994,24.4003
SKQ202010S,PL22,B,2020-07-13T18:04:17,-146.3798,60.0472,62.0,51,17.91,6,8.9454,8.9485,3.3366,3.3369,0.1973,0.8169,2.2505,2.9199,4.0464,2.1133,2.2457,4.3999,0.5882,86.3253,15.3,293.537,309.895,101.568,107.236,44.92,7.2029,31.1048,31.1054,24.0779,24.0779
SKQ202010S,PL22,B,2020-07-13T18:04:25,-146.3798,60.0472,62.0,51,17.94,7,8.9432,8.9424,3.3364,3.3366,0.1931,0.7816,2.252,2.9176,4.0404,2.0747,2.2446,4.2976,0.5941,86.1977,14.0,294.035,309.409,101.736,107.055,44.89,6.9163,31.1049,31.1072,24.0782,24.0802
SKQ202010S,PL22,B,2020-07-13T18:05:58,-146.3798,60.0472,62.0,51,9.91,8,14.0944,14.0787,3.3982,3.4107,0.0492,0.5082,2.2624,2.9418,4.2768,2.5292,2.6465,0.8446,0.3667,91.2407,40.1,268.526,285.883,101.125,107.72,52.93,4.6992,27.6261,27.7503,20.4783,20.577
SKQ202010S,PL22,B,2020-07-13T18:06:04,-146.3798,60.0472,62.0,51,10.07,9,14.0292,14.0201,3.4184,3.4454,0.0524,0.5574,2.2423,2.9243,4.2888,2.5379,2.6369,0.9205,0.3554,91.498,40.9,265.949,285.569,100.18,107.739,52.74,5.0987,27.8545,28.1055,20.6671,20.8623
SKQ202010S,PL22,B,2020-07-13T18:07:52,-146.3798,60.0472,62.0,51,3.96,10,14.4097,14.4105,3.2982,3.2984,0.0366,0.5202,2.184,2.8079,4.3465,3.2022,2.9432,0.5419,0.302,92.729,190.0,256.667,270.361,96.532,101.685,58.86,4.797,26.513,26.5139,19.559,19.5596
SKQ202010S,PL22,B,2020-07-13T18:07:59,-146.3798,60.0472,62.0,51,4.4,11,14.4091,14.411,3.2986,3.2992,0.0387,0.527,2.1824,2.8078,4.3567,3.1446,2.9237,0.5939,0.2926,92.9475,166.0,256.183,270.509,96.351,101.746,58.47,4.852,26.5168,26.5206,19.5621,19.5646
SKQ202010S,PL22,B,2020-07-13T18:08:10,-146.3798,60.0472,62.0,51,4.57,12,14.4108,14.4121,3.2985,3.2983,0.037,0.5066,2.1812,2.8057,4.3542,3.1008,2.9197,0.5509,0.2949,92.8927,150.0,256.086,269.949,96.316,101.531,58.39,4.6865,26.5142,26.5116,19.5597,19.5574
SKQ202010S,PL22,B,2020-07-13T18:08:22,-146.3798,60.0472,62.0,51,4.38,13,14.4098,14.411,3.2998,3.3,0.0369,0.4536,2.184,2.8118,4.3526,3.1126,2.9322,0.5509,0.2963,92.8598,154.0,256.625,271.107,96.525,101.976,58.65,4.2568,26.5269,26.528,19.5696,19.5703
SKQ202010S,PL22,B,2020-07-13T18:08:34,-146.3798,60.0472,62.0,51,4.29,14,14.4087,14.4097,3.2997,3.2999,0.0378,0.4602,2.1824,2.8109,4.3413,3.0869,2.9316,0.5712,0.3067,92.6179,145.0,256.178,270.818,96.355,101.864,58.63,4.3102,26.5264,26.5274,19.5695,19.5701
SKQ202010S,PL22,B,2020-07-13T18:09:50,-146.3798,60.0472,62.0,51,2.92,15,14.4044,14.4057,3.3005,3.3007,0.0356,0.4914,2.1831,2.8086,4.3523,3.0999,2.9912,0.5198,0.2967,92.8524,150.0,256.363,270.58,96.423,101.774,59.82,4.5634,26.5371,26.5381,19.5786,19.5791
SKQ202010S,PL22,B,2020-07-13T18:10:01,-146.3798,60.0472,62.0,51,3.12,16,14.404,14.4052,3.3005,3.3008,0.0358,0.4772,2.1831,2.8093,4.3526,3.0696,2.98,0.5228,0.2963,92.8598,140.0,256.392,270.667,96.434,101.807,59.6,4.4478,26.5378,26.5395,19.5792,19.5803
SKQ202010S,PWS2,B,2020-07-14T17:23:02,-147.8028,60.5352,729.0,52,50.31,1,6.8118,6.813,3.2162,3.2165,0.0164,1.9165,1.877,2.3948,4.4696,0.8314,5.0,0.0576,0.1902,95.3552,0.684,242.996,255.716,80.491,84.708,100.0,16.1208,31.7301,31.7326,24.8684,24.8702
SKQ202010S,PWS2,B,2020-07-14T17:25:02,-147.8028,60.5352,729.0,52,40.36,2,7.2375,7.2424,3.2378,3.2384,0.0215,1.7679,1.9139,2.4418,4.4635,1.2785,5.0,0.1795,0.1958,95.2244,2.14,246.794,259.276,82.459,86.641,100.0,14.9153,31.5779,31.5805,24.6926,24.694
SKQ202010S,PWS2,B,2020-07-14T17:26:49,-147.8028,60.5352,729.0,52,30.46,3,7.619,7.621,3.2411,3.2415,0.0324,1.4841,1.9999,2.5672,4.4874,1.6233,5.0,0.4414,0.1743,95.7359,4.88,259.692,273.568,87.33,92.002,100.0,12.6144,31.272,31.2747,24.4005,24.4024
SKQ202010S,PWS2,B,2020-07-14T17:28:21,-147.8028,60.5352,729.0,52,25.23,4,8.1909,8.1929,3.2642,3.2645,0.0536,1.4257,2.0559,2.6432,4.4332,1.9161,5.0,0.9498,0.2229,94.5784,9.69,266.068,280.16,90.464,95.261,100.0,12.1405,31.0097,31.0118,24.1145,24.1159
SKQ202010S,PWS2,B,2020-07-14T17:29:52,-147.8028,60.5352,729.0,52,20.38,5,8.9824,9.0026,3.3037,3.3056,0.1279,0.6435,2.3525,3.0603,4.2863,2.2173,5.0,2.7337,0.3577,91.4454,19.5,310.616,327.506,107.276,113.162,100.0,5.7967,30.7318,30.7345,23.7805,23.7796
SKQ202010S,PWS2,B,2020-07-14T17:30:00,-147.8028,60.5352,729.0,52,20.38,6,8.9541,8.9657,3.3014,3.3028,0.1263,0.6466,2.3527,3.0572,4.2847,2.215,5.0,2.6943,0.3592,91.4103,19.4,311.528,326.985,107.525,112.892,100.0,5.8218,30.7331,30.737,23.7858,23.7872
SKQ202010S,PWS2,B,2020-07-14T17:31:50,-147.8028,60.5352,729.0,52,17.13,7,9.4113,9.4121,3.3288,3.329,0.1123,0.5653,2.4077,3.1294,4.2811,2.4485,5.0,2.3582,0.3626,91.3343,33.3,317.898,334.098,110.748,116.395,100.0,5.1622,30.6217,30.6237,23.6288,23.6302
SKQ202010S,PWS2,B,2020-07-14T17:33:26,-147.8028,60.5352,729.0,52,12.94,8,10.8395,10.8466,3.3906,3.3908,0.0892,0.5609,2.4366,3.1699,4.2436,2.7746,5.0,1.8056,0.3978,90.5334,70.7,313.177,329.623,112.078,117.979,100.0,5.1272,30.0468,30.0431,22.9488,22.9447
SKQ202010S,PWS2,B,2020-07-14T17:34:53,-147.8028,60.5352,729.0,52,10.1,9,11.3071,11.3128,3.4019,3.4025,0.074,0.5203,2.4275,3.1585,4.2545,2.9983,5.0,1.4395,0.3876,90.7658,118.0,308.204,325.181,111.193,117.334,100.0,4.7978,29.7777,29.7795,22.6595,22.6599
SKQ202010S,PWS2,B,2020-07-14T17:35:00,-147.8028,60.5352,729.0,52,10.12,10,11.3154,11.3155,3.4022,3.4025,0.0735,0.5603,2.431,3.16,4.2503,2.9985,5.0,1.4282,0.3916,90.6754,118.0,309.109,325.455,111.536,117.437,100.0,5.122,29.774,29.7768,22.6551,22.6573
SKQ202010S,PWS2,B,2020-07-14T17:36:19,-147.8028,60.5352,729.0,52,7.17,11,13.9101,13.9091,3.5,3.5002,0.0469,0.5371,2.3956,3.1031,4.2432,3.278,5.0,0.7889,0.3982,90.5244,226.0,288.123,303.712,108.895,114.787,100.0,4.9342,28.6824,28.6852,21.3286,21.331
SKQ202010S,PWS2,B,2020-07-14T17:38:15,-147.8028,60.5352,729.0,52,4.08,12,14.6269,14.6294,3.2851,3.2854,0.0283,0.4841,2.1778,2.7988,4.2918,3.6323,5.0,0.3422,0.3526,91.5618,512.0,254.817,269.176,96.083,101.503,100.0,4.504,26.2493,26.2502,19.3129,19.3131
SKQ202010S,PWS2,B,2020-07-14T17:41:09,-147.8028,60.5352,729.0,52,2.19,13,14.6099,14.6206,3.2781,3.2825,0.0241,0.4595,2.1748,2.7981,4.2941,4.0711,5.0,0.2435,0.3505,91.6097,1400.0,254.521,268.757,95.905,101.314,100.0,4.3045,26.199,26.2315,19.2777,19.3005
SKQ202010S,PWS2,B,2020-07-14T17:41:14,-147.8028,60.5352,729.0,52,2.25,14,14.6199,14.6256,3.2819,3.2845,0.0241,0.4854,2.1735,2.8009,4.2937,4.0254,5.0,0.2423,0.3509,91.6017,1290.0,254.237,269.345,95.835,101.556,100.0,4.5149,26.2261,26.2454,19.2965,19.3102
SKQ202010S,PWS2,B,2020-07-14T17:41:20,-147.8028,60.5352,729.0,52,2.24,15,14.6153,14.6156,3.2803,3.28,0.0245,0.475,2.176,2.8002,4.2902,3.9232,5.0,0.2525,0.3542,91.5267,1090.0,254.645,269.313,95.973,101.5,100.0,4.43,26.2148,26.2123,19.2887,19.2867
SKQ202010S,PWS2,B,2020-07-14T19:08:23,-147.8023,60.5355,729.0,53,730.14,1,6.329,6.3306,3.3424,3.3428,0.0116,3.283,1.1224,1.3388,4.2402,0.011,0.1988,-0.0568,0.4011,90.4601,0.0,118.236,124.5,39.17,41.247,3.98,27.2033,33.2568,33.2594,26.1339,26.1357
SKQ202010S,PWS2,B,2020-07-14T19:08:34,-147.8023,60.5355,729.0,53,730.11,2,6.3293,6.3305,3.3425,3.3428,0.0117,3.2426,1.1223,1.3389,4.26,0.011,0.1976,-0.0556,0.3824,90.8828,0.0,118.119,124.624,39.131,41.288,3.95,26.8749,33.2571,33.2593,26.1341,26.1357
SKQ202010S,PWS2,B,2020-07-14T19:14:33,-147.8023,60.5355,729.0,53,505.62,3,6.3045,6.3056,3.3247,3.325,0.0115,3.2037,1.1758,1.4132,4.4396,0.0109,5.0,-0.0591,0.2172,94.7156,0.0,125.215,131.931,41.437,43.662,100.0,26.5597,33.1904,33.193,26.0847,26.0865
SKQ202010S,PWS2,B,2020-07-14T19:14:42,-147.8023,60.5355,729.0,53,505.61,4,6.3045,6.3056,3.3246,3.325,0.0115,3.2222,1.1749,1.4131,4.4388,0.011,5.0,-0.0591,0.2179,94.6985,0.0,124.961,132.021,41.353,43.692,100.0,26.7104,33.1892,33.1926,26.0837,26.0863
SKQ202010S,PWS2,B,2020-07-14T19:20:01,-147.8023,60.5355,729.0,53,303.35,5,6.0035,6.0048,3.2682,3.2685,0.0113,2.972,1.3824,1.7015,4.4433,0.011,5.0,-0.0657,0.2138,94.7948,0.0,162.033,170.221,53.153,55.842,100.0,24.6807,32.9496,32.9522,25.9322,25.9341
SKQ202010S,PWS2,B,2020-07-14T19:22:51,-147.8023,60.5355,729.0,53,252.47,6,5.9628,5.9624,3.2553,3.2555,0.0115,2.9222,1.4379,1.7813,4.4774,0.011,5.0,-0.0603,0.1833,95.5216,0.0,171.516,180.665,56.177,59.175,100.0,24.2769,32.8691,32.8721,25.8736,25.876
SKQ202010S,PWS2,B,2020-07-14T19:23:02,-147.8023,60.5355,729.0,53,252.47,7,5.9637,5.9639,3.2554,3.2556,0.0108,2.9269,1.4379,1.7796,4.4809,0.0109,5.0,-0.0783,0.1801,95.5977,0.0,171.51,180.391,56.177,59.087,100.0,24.3151,32.8699,32.8716,25.8741,25.8755
SKQ202010S,PWS2,B,2020-07-14T19:25:39,-147.8023,60.5355,729.0,53,202.0,8,6.0751,6.0807,3.2532,3.254,0.0115,2.8817,1.4555,1.8012,4.5291,0.0107,5.0,-0.0609,0.1374,96.6244,0.0,173.177,181.789,56.825,59.66,100.0,23.9483,32.7623,32.7659,25.7754,25.7776
SKQ202010S,PWS2,B,2020-07-14T19:25:51,-147.8023,60.5355,729.0,53,202.0,9,6.0845,6.0856,3.254,3.2544,0.0116,2.843,1.453,1.8034,4.5296,0.0108,5.0,-0.0585,0.1369,96.6351,0.0,172.688,182.045,56.677,59.751,100.0,23.6348,32.7615,32.7657,25.7737,25.7768
SKQ202010S,PWS2,B,2020-07-14T19:28:38,-147.8023,60.5355,729.0,53,151.78,10,6.0794,6.0807,3.2362,3.2366,0.0116,2.8017,1.4781,1.843,4.5233,0.0109,5.0,-0.0585,0.1425,96.5006,0.0,176.602,186.357,57.882,61.082,100.0,23.2996,32.5927,32.5961,25.641,25.6436
SKQ202010S,PWS2,B,2020-07-14T19:28:50,-147.8023,60.5355,729.0,53,151.73,11,6.0775,6.0777,3.2357,3.2359,0.0115,2.8138,1.4824,1.8421,4.5273,0.0108,5.0,-0.0597,0.1389,96.5878,0.0,177.213,186.422,58.078,61.097,100.0,23.3978,32.5885,32.5904,25.6379,25.6394
SKQ202010S,PWS2,B,2020-07-14T19:31:12,-147.8023,60.5355,729.0,53,126.48,12,5.8891,5.8859,3.2036,3.2033,0.0116,2.6722,1.5811,1.9781,4.5356,0.0107,5.0,-0.0574,0.1316,96.7643,0.0,195.772,205.807,63.8,67.065,100.0,22.2499,32.4224,32.4226,25.5297,25.5302
SKQ202010S,PWS2,B,2020-07-14T19:33:27,-147.8023,60.5355,729.0,53,100.98,13,5.7808,5.7827,3.1752,3.1756,0.0116,2.4106,1.6974,2.1446,4.499,0.0108,5.0,-0.0585,0.164,95.9821,0.0,217.395,229.11,70.561,74.368,100.0,20.1282,32.22,32.2218,25.3827,25.3839
SKQ202010S,PWS2,B,2020-07-14T19:33:39,-147.8023,60.5355,729.0,53,100.98,14,5.7812,5.784,3.1752,3.1756,0.0116,2.4622,1.6996,2.1436,4.5017,0.0111,5.0,-0.0585,0.1616,96.0406,0.0,218.103,228.489,70.791,74.168,100.0,20.5467,32.2198,32.2211,25.3825,25.3832
SKQ202010S,PWS2,B,2020-07-14T19:36:22,-147.8023,60.5355,729.0,53,75.79,15,6.0784,6.0796,3.18,3.1803,0.0125,2.2205,1.8055,2.2959,4.4738,0.2984,5.0,-0.0358,0.1864,95.4462,0.114,235.25,247.608,76.766,80.803,100.0,18.5859,32.0031,32.0059,25.1757,25.1777
SKQ202010S,PWS2,B,2020-07-14T19:39:13,-147.8023,60.5355,729.0,53,50.78,16,6.7976,6.7994,3.2162,3.2166,0.0172,1.9687,1.8703,2.3827,4.4639,1.1119,5.0,0.0767,0.1954,95.2329,1.42,242.089,254.205,80.172,84.189,100.0,16.5438,31.7431,31.7452,24.8805,24.8819
SKQ202010S,PWS2,B,2020-07-14T19:41:10,-147.8023,60.5355,729.0,53,40.35,17,7.1396,7.1437,3.2311,3.2317,0.0202,1.8474,1.9072,2.4374,4.4701,1.5155,5.0,0.1478,0.1898,95.3669,3.78,246.419,259.386,82.16,86.493,100.0,15.5608,31.5956,31.5979,24.7196,24.7209
SKQ202010S,PWS2,B,2020-07-14T19:43:03,-147.8023,60.5355,729.0,53,30.35,18,7.3815,7.3821,3.2249,3.225,0.0343,1.4902,2.0466,2.6432,4.4932,1.9164,4.8452,0.4881,0.1692,95.8593,9.69,269.82,285.217,90.273,95.426,96.9,12.6637,31.3125,31.3128,24.4647,24.4648
SKQ202010S,PWS2,B,2020-07-14T19:44:46,-147.8023,60.5355,729.0,53,20.28,19,8.8363,8.8416,3.2885,3.2893,0.135,1.1835,2.1974,2.8403,4.2922,2.4826,5.0,2.9035,0.3523,91.5693,36.0,286.788,302.549,98.705,104.145,100.0,10.176,30.702,30.7056,23.7792,23.7812
SKQ202010S,PWS2,B,2020-07-14T19:44:55,-147.8023,60.5355,729.0,53,20.27,20,8.8604,8.8685,3.2904,3.2914,0.1424,1.1418,2.2063,2.8568,4.2949,2.4917,4.9961,3.0824,0.3497,91.6288,36.8,287.978,303.846,99.167,104.652,99.92,9.8381,30.7005,30.7033,23.7744,23.7754
SKQ202010S,PWS2,B,2020-07-14T19:46:57,-147.8023,60.5355,729.0,53,10.14,21,12.0062,12.0085,3.4321,3.4326,0.057,0.576,2.4731,3.2176,4.1295,3.2079,5.0,1.0311,0.5069,88.0976,192.0,311.822,328.222,113.959,119.96,100.0,5.2495,29.5103,29.513,22.3284,22.33
SKQ202010S,PWS2,B,2020-07-14T19:47:12,-147.8023,60.5355,729.0,53,10.11,22,12.0148,12.0149,3.4317,3.4323,0.0573,0.6068,2.4738,3.2179,4.1252,3.203,5.0,1.0377,0.5111,88.0056,190.0,311.577,328.311,113.882,120.002,100.0,5.4995,29.5001,29.505,22.3189,22.3227
SKQ202010S,PWS2,B,2020-07-14T19:49:01,-147.8023,60.5355,729.0,53,2.94,23,14.737,14.7331,3.3916,3.3922,0.0229,0.5025,2.2338,2.8778,4.2743,4.0951,5.0,0.213,0.369,91.188,1500.0,260.879,275.702,99.18,104.813,100.0,4.6531,27.1161,27.124,19.9572,19.9641
SKQ202010S,PWS2,B,2020-07-14T19:49:12,-147.8023,60.5355,729.0,53,2.94,24,14.7512,14.7687,3.3885,3.3888,0.0227,0.5272,2.2242,2.8709,4.2686,4.0949,4.9947,0.2076,0.3743,91.0663,1510.0,259.53,274.728,98.671,104.479,99.89,4.8538,27.0791,27.0695,19.9259,19.9149
SKQ202010S,PWS3,B,2020-07-14T21:54:41,-147.6727,60.6553,704.0,54,697.98,1,6.3278,6.3295,3.3404,3.3407,0.0114,3.2188,1.1315,1.3524,4.2902,0.011,0.2021,-0.0621,0.3541,91.5267,0.0,119.436,126.029,39.564,41.75,4.04,26.6827,33.2508,33.2528,26.1294,26.1307
SKQ202010S,PWS3,B,2020-07-14T21:59:34,-147.6727,60.6553,704.0,54,506.07,2,6.2811,6.2838,3.3213,3.3219,0.0116,3.2339,1.1844,1.4241,4.3791,0.011,5.0,-0.0585,0.2721,93.4245,0.0,126.915,133.421,41.973,44.128,100.0,26.8048,33.1755,33.179,26.0758,26.0782
SKQ202010S,PWS3,B,2020-07-14T22:05:00,-147.6727,60.6553,704.0,54,302.96,3,5.8941,5.8953,3.2588,3.2591,0.0117,2.9785,1.4021,1.7306,4.3233,0.011,5.0,-0.0544,0.3234,92.234,0.0,165.968,174.67,54.306,57.156,100.0,24.7334,32.9507,32.9533,25.9464,25.9484
SKQ202010S,PWS3,B,2020-07-14T22:07:31,-147.6727,60.6553,704.0,54,252.1,4,5.8598,5.861,3.2458,3.2461,0.0114,2.8969,1.4603,1.8127,4.3523,0.0115,5.0,-0.0615,0.2967,92.8524,0.0001,176.033,185.453,57.516,60.596,100.0,24.0718,32.8627,32.8655,25.8811,25.8832
SKQ202010S,PWS3,B,2020-07-14T22:10:04,-147.6727,60.6553,704.0,54,202.02,5,6.133,6.1176,3.2571,3.2561,0.0116,2.8913,1.4227,1.7663,4.506,0.0108,5.0,-0.0574,0.1577,96.1326,0.0,166.935,176.804,54.846,58.069,100.0,24.0265,32.7501,32.7532,25.7586,25.763
SKQ202010S,PWS3,B,2020-07-14T22:12:41,-147.6727,60.6553,704.0,54,151.47,6,6.1307,6.1289,3.2427,3.2426,0.0113,2.817,1.4675,1.8196,4.531,0.0109,5.0,-0.0651,0.1356,96.6659,0.0,173.835,183.033,57.053,60.069,100.0,23.4241,32.6153,32.6163,25.6526,25.6535
SKQ202010S,PWS3,B,2020-07-14T22:14:34,-147.6727,60.6553,704.0,54,125.96,7,6.0101,6.0117,3.2173,3.2176,0.0116,2.7279,1.5359,1.9192,4.5185,0.0108,5.0,-0.0568,0.1467,96.3985,0.0,186.912,197.006,61.102,64.405,100.0,22.7008,32.4599,32.4624,25.5447,25.5464
SKQ202010S,PWS3,B,2020-07-14T22:16:40,-147.6727,60.6553,704.0,54,100.9,8,5.6639,5.6649,3.1661,3.1665,0.0111,2.5081,1.6928,2.1397,4.5341,0.0186,5.0,-0.0699,0.1329,96.7314,0.0019,217.192,228.969,70.307,74.123,100.0,20.919,32.2293,32.2321,25.4039,25.406
SKQ202010S,PWS3,B,2020-07-14T22:18:55,-147.6727,60.6553,704.0,54,75.37,9,5.4856,5.4875,3.1301,3.1308,0.0125,2.2866,1.8264,2.3236,4.5339,0.2542,5.0,-0.0358,0.1331,96.7271,0.091,242.886,255.356,78.165,82.185,100.0,19.1224,32.0049,32.0108,25.2471,25.2516
SKQ202010S,PWS3,B,2020-07-14T22:21:05,-147.6727,60.6553,704.0,54,50.49,10,6.447,6.4503,3.1836,3.1841,0.0161,1.9519,1.9218,2.459,4.5275,1.0352,4.8632,0.0498,0.1387,96.592,1.17,253.99,266.78,83.414,87.623,97.26,16.4076,31.71,31.7122,24.899,24.9003
SKQ202010S,PWS3,B,2020-07-14T22:22:52,-147.6727,60.6553,704.0,54,40.38,11,6.6937,6.6061,3.1862,3.1839,0.0211,1.7152,2.0113,2.5586,4.5299,1.2781,5.0,0.1694,0.1366,96.6426,2.14,268.322,279.266,88.498,91.959,100.0,14.4883,31.5152,31.5708,24.7144,24.7692
SKQ202010S,PWS3,B,2020-07-14T22:24:34,-147.6727,60.6553,704.0,54,30.15,12,7.351,7.3524,3.213,3.2135,0.0597,1.3413,2.1488,2.7754,4.4642,1.819,5.0,1.0963,0.1951,95.2404,7.72,288.124,303.268,96.26,101.325,100.0,11.4556,31.2124,31.2164,24.3901,24.3931
SKQ202010S,PWS3,B,2020-07-14T22:26:15,-147.6727,60.6553,704.0,54,23.48,13,8.2018,8.0564,3.262,3.2551,0.143,1.0654,2.2168,2.8461,4.1885,2.4751,5.0,3.0962,0.4501,89.3567,35.4,294.657,307.98,100.186,104.416,100.0,9.2183,30.9785,31.0334,24.0885,24.1523
SKQ202010S,PWS3,B,2020-07-14T22:27:36,-147.6727,60.6553,704.0,54,20.14,14,8.6409,8.6629,3.2863,3.2886,0.1538,0.7335,2.3386,3.0532,4.2245,2.4809,5.0,3.3557,0.4158,90.1267,35.9,312.082,329.753,107.057,113.179,100.0,6.5267,30.8482,30.8538,23.9226,23.9238
SKQ202010S,PWS3,B,2020-07-14T22:29:20,-147.6727,60.6553,704.0,54,10.2,15,11.1301,10.8219,3.4015,3.3908,0.0606,0.5834,2.4774,3.2237,4.1828,3.5213,5.0,1.119,0.4556,89.2339,395.0,319.143,336.384,114.82,120.352,100.0,5.3089,29.9176,30.064,22.7987,22.9651
SKQ202010S,PWS3,B,2020-07-14T22:31:09,-147.6727,60.6553,704.0,54,3.11,16,15.0687,14.933,3.3785,3.3759,0.0236,0.5391,2.2045,2.8502,4.2846,3.82,5.0,0.231,0.3594,91.4081,796.0,255.239,272.107,97.454,103.661,100.0,4.9502,26.7726,26.8418,19.6255,19.7065
SKQ202010S,PWS1,B,2020-07-15T01:18:21,-147.937,60.3797,355.0,55,349.5,1,6.017,6.0183,3.2728,3.2731,0.0112,2.9552,1.3676,1.6838,4.4172,0.0114,0.2192,-0.0663,0.2375,94.2365,0.0001,159.34,167.899,52.292,55.104,4.39,24.5446,32.9657,32.9685,25.9433,25.9453
SKQ202010S,PWS1,B,2020-07-15T01:18:35,-147.937,60.3797,355.0,55,349.5,2,6.0168,6.0184,3.2726,3.2731,0.0109,2.9885,1.3664,1.6804,4.4159,0.011,0.2194,-0.0741,0.2386,94.2109,0.0,159.481,167.736,52.338,55.05,4.39,24.8144,32.9639,32.9675,25.9419,25.9445
SKQ202010S,PWS1,B,2020-07-15T01:21:32,-147.937,60.3797,355.0,55,303.07,3,6.036,6.0372,3.2671,3.2674,0.0115,2.9641,1.3922,1.7199,4.4503,0.011,2.5093,-0.0591,0.2075,94.9431,0.0,163.355,172.502,53.61,56.615,50.18,24.6168,32.906,32.9086,25.8937,25.8957
SKQ202010S,PWS1,B,2020-07-15T01:24:19,-147.937,60.3797,355.0,55,252.78,4,6.0282,6.0291,3.2612,3.2615,0.0107,2.914,1.4164,1.7506,4.4778,0.0118,5.0,-0.0807,0.1829,95.5301,0.0002,166.928,175.764,54.759,57.66,100.0,24.2102,32.8719,32.8747,25.8678,25.8698
SKQ202010S,PWS1,B,2020-07-15T01:26:38,-147.937,60.3797,355.0,55,202.05,5,6.0755,6.0765,3.2533,3.2537,0.0116,2.7958,1.451,1.8001,4.5199,0.0108,2.0953,-0.0579,0.1455,96.4288,0.0,172.037,181.389,56.452,59.523,41.91,23.2517,32.7629,32.7657,25.7758,25.778
SKQ202010S,PWS1,B,2020-07-15T01:29:01,-147.937,60.3797,355.0,55,151.51,6,5.9966,6.0032,3.2236,3.2251,0.0115,2.7371,1.5233,1.8979,4.5212,0.0106,4.6136,-0.0591,0.1443,96.4575,0.0,185.071,194.404,60.513,63.579,92.27,22.7762,32.5311,32.5415,25.6025,25.6099
