Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],Altimeter_[m],SUNA,JulianDays_[days],Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202207S,GAK12,B,2022-05-06T05:36:19,-147.9352,58.2433,2162,60,506.03,4,3.8658,3.8652,3.1915,3.191,0.011,4.6536,0.0124,5.0,0.6321,0.6287,0.083,1.1482,0.0262,0.0592,98.5307,0.0,20.435,21.362,100.0,-0.8508,126.233,34.1107,34.1051,27.0924,27.088
SKQ202207S,GAK12,B,2022-05-06T05:42:27,-147.9352,58.2433,2162,60,252.38,5,5.0554,5.0548,3.2647,3.2641,0.0116,4.6321,0.0123,5.0,0.9852,0.9657,0.0833,1.0806,0.0411,0.0777,98.0757,0.0,63.787,67.852,100.0,-0.8476,126.2373,33.876,33.8701,26.7778,26.7732
SKQ202207S,GAK12,B,2022-05-06T05:45:00,-147.9352,58.2433,2162,60,202.33,6,5.6002,5.6001,3.3021,3.3016,0.0114,4.6188,0.0124,5.0,1.1871,1.1586,0.0829,1.0819,0.0376,0.0892,97.7939,0.0,87.549,92.971,100.0,-0.852,126.2391,33.78,33.7739,26.6377,26.633
SKQ202207S,GAK12,B,2022-05-06T05:47:23,-147.9352,58.2433,2162,60,151.19,7,5.7953,5.7948,3.3002,3.2996,0.0122,4.6142,0.0124,5.0,1.3973,1.3593,0.082,1.0825,0.0548,0.0932,97.6958,0.0,112.532,119.887,100.0,-0.8632,126.2407,33.5886,33.5821,26.4627,26.4576
SKQ202207S,GAK12,B,2022-05-06T05:49:12,-147.9352,58.2433,2162,60,125.68,8,5.9351,5.9345,3.2928,3.2923,0.0122,4.6118,0.0125,5.0,1.608,1.5608,0.0814,1.0834,0.0554,0.0953,97.6452,0.0,137.417,146.504,100.0,-0.8716,126.242,33.3799,33.3753,26.2805,26.277
SKQ202207S,GAK12,B,2022-05-06T05:51:14,-147.9352,58.2433,2162,60,100.89,9,5.781,5.781,3.2439,3.2436,0.0134,4.6233,0.0122,5.0,2.0201,1.9437,0.0797,1.1532,0.0829,0.0854,97.8874,0.0,188.262,198.265,100.0,-0.8919,126.2434,32.9933,32.9891,25.9938,25.9905
SKQ202207S,GAK12,B,2022-05-06T05:53:16,-147.9352,58.2433,2162,60,75.52,10,4.6934,4.6927,3.1096,3.1093,0.0171,4.6362,0.0125,5.0,2.7167,2.6016,0.0792,1.0822,0.1667,0.0743,98.1602,0.0,280.925,296.302,100.0,-0.8994,126.2448,32.5364,32.5333,25.7558,25.7534
SKQ202207S,GAK12,B,2022-05-06T05:55:24,-147.9352,58.2433,2162,60,49.92,11,5.6236,5.6213,3.1693,3.1688,0.0751,4.5103,0.0125,5.0,2.7936,2.6875,0.0795,1.0822,1.5026,0.1844,95.4941,0.0,284.144,301.281,100.0,-0.8947,126.2463,32.3287,32.3252,25.4872,25.4847
SKQ202207S,GAK12,B,2022-05-06T05:55:31,-147.9352,58.2433,2162,60,50.12,12,5.6307,5.63,3.1697,3.1693,0.0779,4.5073,0.0125,5.0,2.7943,2.686,0.0791,1.0807,1.5656,0.187,95.4308,0.0,283.78,300.733,100.0,-0.8997,126.2463,32.3261,32.3219,25.4843,25.481
SKQ202207S,GAK12,B,2022-05-06T05:57:09,-147.9352,58.2433,2162,60,41.02,13,5.707,5.7063,3.1728,3.1724,0.0968,4.4571,0.0126,5.0,2.8233,2.714,0.079,1.0823,2.0006,0.2319,94.3685,0.0,286.921,303.931,100.0,-0.901,126.2475,32.2929,32.2888,25.4491,25.4459
SKQ202207S,GAK12,B,2022-05-06T05:58:58,-147.9352,58.2433,2162,60,30.38,14,5.7258,5.7248,3.1723,3.1719,0.114,4.4121,0.0127,5.0,2.839,2.7254,0.0794,1.1491,2.3961,0.2725,93.4143,0.0,287.729,304.577,100.0,-0.8966,126.2487,32.2739,32.2701,25.4318,25.4289
SKQ202207S,GAK12,B,2022-05-06T06:00:41,-147.9352,58.2433,2162,60,20.82,15,5.7315,5.7308,3.1709,3.1705,0.1435,4.3624,0.0129,4.9233,2.8499,2.7342,0.0793,1.1487,3.0746,0.3178,92.3636,0.0,288.463,305.771,98.47,-0.8972,126.2499,32.2579,32.2539,25.4185,25.4154
SKQ202207S,GAK12,B,2022-05-06T06:02:39,-147.9352,58.2433,2162,60,10.15,16,5.8148,5.8177,3.1719,3.1715,0.2648,4.2024,0.143,5.0,2.9497,2.8224,0.0793,1.0801,5.8658,0.4673,88.9751,0.043,300.011,316.562,100.0,-0.8969,126.2513,32.1942,32.1875,25.3583,25.3526
SKQ202207S,GAK12,B,2022-05-06T06:02:54,-147.9352,58.2433,2162,60,10.0,17,5.8216,5.818,3.172,3.1715,0.2475,4.1814,0.175,5.0,2.9416,2.8269,0.0791,1.0807,5.4663,0.4874,88.5297,0.0555,299.45,317.405,100.0,-0.9,126.2515,32.1891,32.1873,25.3535,25.3525
SKQ202207S,GAK12,B,2022-05-06T06:04:54,-147.9352,58.2433,2162,60,2.08,18,5.9616,5.9623,3.1733,3.1729,0.3389,3.9256,0.9449,5.0,3.1009,2.9543,0.0796,1.215,7.5691,0.74,83.1115,0.9324,316.563,330.753,100.0,-0.8932,126.2529,32.0742,32.0697,25.2459,25.2423
SKQ202207S,GAK12,B,2022-05-06T06:05:01,-147.9352,58.2433,2162,60,1.88,19,5.9662,5.9674,3.1734,3.173,0.3539,3.9265,0.9583,5.0,3.1039,2.9794,0.0796,1.0814,7.9135,0.7389,83.1326,0.9646,317.168,335.906,100.0,-0.8944,126.2529,32.0714,32.0654,25.2431,25.2383
SKQ202207S,GAK13,B,2022-05-06T17:24:02,-147.7932,58.0953,2068,61,50.44,1,4.9962,4.9945,3.137,3.1366,0.0549,4.5575,0.0125,5.0,2.805,2.6895,0.0809,1.1283,1.0366,0.1427,96.4952,0.0,289.166,306.373,100.0,-0.8779,126.7245,32.5688,32.5658,25.7486,25.7463
SKQ202207S,GAK13,B,2022-05-06T17:25:57,-147.7932,58.0953,2068,61,40.2,2,5.2285,5.2322,3.1505,3.1505,0.0694,4.5238,0.0215,5.0,2.8315,2.7186,0.08,1.1352,1.3713,0.1724,95.7801,0.0025,290.099,307.935,100.0,-0.8888,126.7258,32.502,32.498,25.6697,25.6661
SKQ202207S,GAK13,B,2022-05-06T17:28:02,-147.7932,58.0953,2068,61,29.9,3,5.6224,5.6193,3.1683,3.1678,0.1527,4.3421,0.2717,5.0,2.8863,2.7683,0.0803,1.1494,3.2878,0.3365,91.9325,0.0998,293.857,311.267,100.0,-0.8847,126.7272,32.3278,32.3252,25.4866,25.4849
SKQ202207S,GAK13,B,2022-05-06T17:30:08,-147.7932,58.0953,2068,61,20.41,4,5.8552,5.8549,3.1767,3.1764,0.3233,4.0231,0.9682,5.0,3.0384,2.9109,0.0801,1.0829,7.2115,0.6418,85.176,0.9836,310.004,327.671,100.0,-0.8879,126.7287,32.2051,32.2012,25.3621,25.359
SKQ202207S,GAK13,B,2022-05-06T17:31:59,-147.7932,58.0953,2068,61,15.53,5,5.9289,5.9299,3.1786,3.1784,0.4062,3.9422,1.5041,4.9963,3.0957,2.9759,0.0803,1.1499,9.1165,0.7231,83.4629,3.686,316.521,336.019,99.93,-0.8847,126.73,32.1585,32.1545,25.3164,25.3132
SKQ202207S,GAK13,B,2022-05-06T17:33:46,-147.7932,58.0953,2068,61,10.39,6,5.9484,5.9475,3.1781,3.1776,0.4725,3.8507,2.2403,4.9922,3.1402,3.019,0.0807,1.2773,10.6416,0.817,81.5262,20.576,322.145,342.449,99.84,-0.8804,126.7312,32.1367,32.1322,25.2969,25.2934
SKQ202207S,GAK13,B,2022-05-06T17:34:00,-147.7932,58.0953,2068,61,10.54,7,5.948,5.9472,3.178,3.1776,0.4423,3.8571,2.2134,4.9913,3.1373,3.0121,0.0802,1.2118,9.9464,0.8103,81.6618,19.336,321.948,341.262,99.83,-0.8863,126.7314,32.1361,32.1324,25.2965,25.2936
SKQ202207S,GAK13,B,2022-05-06T17:36:27,-147.7932,58.0953,2068,61,9.75,8,5.9478,5.9468,3.1776,3.1772,0.4394,3.8577,2.324,4.9949,3.1404,3.016,0.0802,1.15,9.8816,0.8097,81.6745,25.108,322.108,341.45,99.9,-0.8863,126.7331,32.1312,32.1281,25.2926,25.2903
SKQ202207S,GAK13,B,2022-05-06T17:37:52,-147.7932,58.0953,2068,61,9.13,9,5.9461,5.9449,3.1776,3.1772,0.4351,3.8513,2.4501,4.9994,3.1339,3.0101,0.0799,1.2833,9.7813,0.8164,81.5383,33.566,321.011,340.65,99.99,-0.8904,126.7341,32.1341,32.1307,25.2951,25.2925
SKQ202207S,GAK13,B,2022-05-06T17:39:43,-147.7932,58.0953,2068,61,7.02,10,5.9436,5.9424,3.1771,3.1767,0.4792,3.8591,2.8513,5.0,3.1361,3.0146,0.0796,1.1479,10.7958,0.8083,81.7045,84.44,320.625,341.504,100.0,-0.8932,126.7354,32.1312,32.128,25.2931,25.2908
SKQ202207S,GAK13,B,2022-05-06T17:41:41,-147.7932,58.0953,2068,61,3.7,11,5.9465,5.9454,3.1773,3.1769,0.4265,3.844,3.3233,5.0,3.142,3.0127,0.0793,1.2117,9.5853,0.8239,81.3853,250.74,321.387,340.389,100.0,-0.8975,126.7367,32.1324,32.129,25.2937,25.2911
SKQ202207S,GAK13,B,2022-05-06T17:43:39,-147.7932,58.0953,2068,61,2.68,12,5.9589,5.9587,3.1783,3.178,0.3837,3.8291,3.3763,5.0,3.1648,3.0392,0.0799,1.0822,8.6001,0.8395,81.0686,283.13,324.818,344.44,100.0,-0.8907,126.7381,32.1328,32.1295,25.2926,25.29
SKQ202207S,GAK13,B,2022-05-06T17:43:49,-147.7932,58.0953,2068,61,2.38,13,5.9601,5.9591,3.1784,3.178,0.3581,3.8347,3.4597,5.0,3.1693,3.0327,0.0792,1.1531,8.0098,0.8336,81.1879,343.82,325.421,343.821,100.0,-0.8985,126.7382,32.1322,32.129,25.2919,25.2896
SKQ202207S,GAK13,B,2022-05-06T17:44:01,-147.7932,58.0953,2068,61,2.59,14,5.9604,5.959,3.1785,3.178,0.3644,3.8381,3.4105,5.0,3.1673,3.0414,0.0796,1.0824,8.1559,0.8301,81.2592,309.2,324.775,344.212,100.0,-0.8944,126.7383,32.1329,32.1295,25.2925,25.2899
SKQ202207S,GAK13,B,2022-05-06T20:03:24,-147.7955,58.1003,2062,62,1012.08,1,2.9967,2.9909,3.1577,3.157,0.0114,4.6677,0.0125,5.0,0.5842,0.5836,0.0845,1.0824,0.0365,0.0472,98.8273,0.0,15.075,15.844,100.0,-0.832,126.8351,34.3528,34.3504,27.3687,27.3674
SKQ202207S,GAK13,B,2022-05-06T20:03:34,-147.7955,58.1003,2062,62,1012.54,2,2.9897,2.9867,3.1572,3.1567,0.0114,4.6695,0.0124,5.0,0.5841,0.5834,0.0848,1.0825,0.0359,0.0456,98.8663,0.0,15.098,15.778,100.0,-0.8289,126.8353,34.3542,34.351,27.3705,27.3682
SKQ202207S,GAK13,B,2022-05-06T20:07:21,-147.7955,58.1003,2062,62,910.28,3,3.212,3.2095,3.1691,3.1686,0.0116,4.6664,0.0125,5.0,0.5788,0.5777,0.0837,1.0824,0.0405,0.0482,98.8014,0.0,14.06,14.601,100.0,-0.842,126.8379,34.3162,34.3125,27.3197,27.317
SKQ202207S,GAK13,B,2022-05-06T20:11:46,-147.7955,58.1003,2062,62,758.32,4,3.4766,3.4736,3.1801,3.1796,0.011,4.664,0.0125,5.0,0.5861,0.5848,0.084,1.0828,0.0273,0.0503,98.7496,0.0,14.75,15.4,100.0,-0.8386,126.8409,34.2499,34.2461,27.2416,27.2389
SKQ202207S,GAK13,B,2022-05-06T20:17:52,-147.7955,58.1003,2062,62,505.32,5,4.0162,4.0143,3.2039,3.2034,0.0112,4.6609,0.0124,5.0,0.6385,0.6339,0.0845,1.0806,0.0313,0.053,98.6837,0.0,21.143,22.092,100.0,-0.8317,126.8452,34.1018,34.0977,27.07,27.0669
SKQ202207S,GAK13,B,2022-05-06T20:23:58,-147.7955,58.1003,2062,62,253.37,6,4.8491,4.8458,3.2483,3.2476,0.0128,4.6435,0.0125,5.0,0.9423,0.9192,0.0833,1.1538,0.0692,0.068,98.3148,0.0,58.767,61.435,100.0,-0.8467,126.8494,33.8958,33.8911,26.8169,26.8136
SKQ202207S,GAK13,B,2022-05-06T20:26:53,-147.7955,58.1003,2062,62,202.56,7,5.3829,5.3809,3.2874,3.2868,0.0122,4.6393,0.0123,5.0,1.1399,1.1086,0.0832,1.0812,0.056,0.0716,98.2267,0.0,82.096,86.548,100.0,-0.8479,126.8514,33.8307,33.8261,26.7038,26.7004
SKQ202207S,GAK13,B,2022-05-06T20:30:01,-147.7955,58.1003,2062,62,151.61,8,5.7486,5.7552,3.3059,3.3059,0.0126,4.6095,0.0125,5.0,1.3208,1.2831,0.0821,1.0821,0.0651,0.0974,97.595,0.0,103.149,109.163,100.0,-0.8617,126.8536,33.6991,33.6935,26.5558,26.5506
SKQ202207S,GAK13,B,2022-05-06T20:32:52,-147.7955,58.1003,2062,62,126.37,9,5.8053,5.8082,3.2858,3.2858,0.0134,4.6017,0.0125,5.0,1.5882,1.5346,0.0813,1.1324,0.0835,0.1042,97.4299,0.0,135.817,143.026,100.0,-0.8723,126.8556,33.4291,33.4262,26.3353,26.3327
SKQ202207S,GAK13,B,2022-05-06T20:35:21,-147.7955,58.1003,2062,62,101.37,10,5.8826,5.8812,3.267,3.2665,0.0158,4.601,0.0123,5.0,1.8523,1.7849,0.0798,1.0832,0.138,0.1047,97.4161,0.0,167.6,176.645,100.0,-0.8907,126.8573,33.1535,33.1493,26.1081,26.105
SKQ202207S,GAK13,B,2022-05-06T20:37:46,-147.7955,58.1003,2062,62,75.67,11,4.9074,4.9061,3.1329,3.1326,0.0476,4.586,0.0483,5.0,2.782,2.6483,0.0792,1.082,0.8699,0.1177,97.1,0.0104,287.895,302.193,100.0,-0.8988,126.859,32.5954,32.5932,25.7794,25.7778
SKQ202207S,GAK13,B,2022-05-06T20:40:21,-147.7955,58.1003,2062,62,50.92,12,5.0405,5.0395,3.1393,3.139,0.0536,4.5572,0.5006,5.0,2.8141,2.694,0.0795,1.082,1.0085,0.143,96.4883,0.2542,290.058,306.52,100.0,-0.8953,126.8608,32.5515,32.5484,25.7299,25.7276
SKQ202207S,GAK13,B,2022-05-06T20:40:29,-147.7955,58.1003,2062,62,50.89,13,5.0429,5.0393,3.1395,3.139,0.0618,4.5503,0.4935,5.0,2.8204,2.6963,0.0795,1.081,1.1965,0.1491,96.3411,0.2481,291.375,306.316,100.0,-0.8953,126.8609,32.5506,32.5485,25.729,25.7277
SKQ202207S,GAK13,B,2022-05-06T20:42:35,-147.7955,58.1003,2062,62,40.13,14,5.1114,5.1113,3.1432,3.1429,0.0641,4.5428,0.8394,5.0,2.8343,2.7115,0.0796,1.1513,1.2487,0.1556,96.1833,0.6994,291.6,307.58,100.0,-0.8941,126.8623,32.5319,32.5284,25.7065,25.7038
SKQ202207S,GAK13,B,2022-05-06T20:44:30,-147.7955,58.1003,2062,62,30.59,15,5.2875,5.2865,3.1533,3.1529,0.104,4.488,1.2276,5.0,2.8711,2.7495,0.08,1.1492,2.1662,0.2042,95.0223,1.8876,294.447,311.769,100.0,-0.8882,126.8637,32.481,32.4778,25.6464,25.644
SKQ202207S,GAK13,B,2022-05-06T20:46:22,-147.7955,58.1003,2062,62,20.15,16,5.7337,5.7324,3.1779,3.1775,0.2705,4.1788,1.8752,4.9508,2.9956,2.8705,0.0799,1.1511,5.997,0.4898,88.4753,8.8053,306.351,323.58,99.01,-0.89,126.865,32.3346,32.331,25.4788,25.4762
SKQ202207S,GAK13,B,2022-05-06T20:48:14,-147.7955,58.1003,2062,62,9.95,17,5.8058,5.8091,3.179,3.1789,0.3543,4.0898,2.8238,5.0,3.0503,2.9258,0.0793,1.0806,7.9238,0.576,86.5892,79.213,312.985,330.957,100.0,-0.8972,126.8663,32.2828,32.2781,25.4294,25.4253
SKQ202207S,GAK13,B,2022-05-06T20:48:28,-147.7955,58.1003,2062,62,10.18,18,5.8289,5.8141,3.1805,3.1792,0.3239,4.0734,2.7996,5.0,3.052,2.9298,0.0794,1.1483,7.2252,0.5921,86.2414,74.967,312.195,331.152,100.0,-0.896,126.8664,32.2769,32.2773,25.422,25.4241
SKQ202207S,GAK13,B,2022-05-06T20:48:38,-147.7955,58.1003,2062,62,10.06,19,5.9294,5.8706,3.187,3.1829,0.2762,4.0206,2.8195,5.0,3.096,2.9595,0.0794,1.0802,6.1271,0.6443,85.1232,78.512,318.344,336.176,100.0,-0.8963,126.8666,32.2541,32.2644,25.3919,25.4071
SKQ202207S,GAK13,B,2022-05-06T20:50:50,-147.7955,58.1003,2062,62,2.32,20,5.9681,5.9647,3.1893,3.1887,0.1324,3.9736,3.7731,4.6915,3.1271,3.004,0.0792,1.1372,2.8208,0.6913,84.1289,706.05,320.099,339.993,93.83,-0.8982,126.8681,32.2466,32.2439,25.3813,25.3796
SKQ202207S,GAK13,B,2022-05-06T20:50:58,-147.7955,58.1003,2062,62,2.5,21,5.9688,5.9665,3.1893,3.1888,0.1456,3.9866,3.7397,5.0,3.1346,3.0024,0.0795,1.0811,3.1234,0.6782,84.4044,655.51,320.708,339.174,100.0,-0.895,126.8682,32.2463,32.2434,25.381,25.379
SKQ202207S,GAK13,B,2022-05-06T20:51:09,-147.7955,58.1003,2062,62,2.38,22,5.9651,5.9703,3.189,3.1891,0.1499,3.9855,3.7913,5.0,3.1317,3.0038,0.0794,1.1488,3.2219,0.6793,84.3817,738.73,320.502,339.374,100.0,-0.8963,126.8683,32.2465,32.2426,25.3816,25.3778
SKQ202207S,GAK14,B,2022-05-06T22:46:03,-147.6555,57.9453,3006,63,1011.76,1,3.005,3.003,3.1586,3.1581,0.011,4.6687,0.0125,5.0,0.5824,0.5812,0.0844,1.0831,0.0273,0.0462,98.8505,0.0,14.844,15.428,100.0,-0.8339,126.9481,34.3547,34.3512,27.3695,27.3669
SKQ202207S,GAK14,B,2022-05-06T22:46:10,-147.6555,57.9453,3006,63,1011.68,2,3.0051,3.0029,3.1586,3.1581,0.011,4.6691,0.0126,5.0,0.5824,0.5812,0.0844,1.082,0.0273,0.0459,98.8594,0.0,14.821,15.417,100.0,-0.8336,126.9482,34.3547,34.3511,27.3695,27.3668
SKQ202207S,GAK14,B,2022-05-06T22:53:23,-147.6555,57.9453,3006,63,759.24,3,3.5002,3.4985,3.1825,3.182,0.0115,4.6687,0.0126,5.0,0.5836,0.5824,0.0847,1.0831,0.0393,0.0463,98.8494,0.0,14.39,14.976,100.0,-0.8292,126.9532,34.2529,34.2488,27.2418,27.2386
SKQ202207S,GAK14,B,2022-05-06T22:59:46,-147.6555,57.9453,3006,63,506.01,4,4.006,4.0062,3.2024,3.2019,0.011,4.661,0.0124,5.0,0.6444,0.6394,0.0842,1.1523,0.0267,0.0529,98.6864,0.0,21.897,22.945,100.0,-0.8361,126.9576,34.0938,34.0886,27.0647,27.0605
SKQ202207S,GAK14,B,2022-05-06T23:03:48,-147.6555,57.9453,3006,63,506.34,1,4.0211,4.0192,3.2031,3.2026,0.0114,4.659,0.0124,5.0,0.6485,0.6427,0.0837,1.0826,0.037,0.0546,98.6447,0.0,22.519,23.471,100.0,-0.8423,126.9604,34.0866,34.0826,27.0574,27.0544
SKQ202207S,GAK14,B,2022-05-06T23:03:50,-147.6555,57.9453,3006,63,506.23,2,4.021,4.0193,3.2031,3.2026,0.011,4.6596,0.0124,5.0,0.6485,0.6428,0.084,1.0827,0.0262,0.054,98.6584,0.0,22.499,23.441,100.0,-0.8383,126.9604,34.0867,34.0825,27.0575,27.0543
SKQ202207S,GAK14,B,2022-05-06T23:03:55,-147.6555,57.9453,3006,63,505.92,3,4.0208,4.0192,3.2031,3.2026,0.011,4.6594,0.0124,5.0,0.6484,0.6423,0.0837,1.0825,0.0273,0.0543,98.6521,0.0,22.456,23.341,100.0,-0.8417,126.9605,34.0868,34.0826,27.0576,27.0544
SKQ202207S,GAK14,B,2022-05-06T23:04:09,-147.6555,57.9453,3006,63,505.88,4,4.0212,4.0196,3.2031,3.2026,0.011,4.6589,0.0123,5.0,0.6489,0.6427,0.0844,1.1502,0.0267,0.0547,98.642,0.0,22.64,23.273,100.0,-0.8339,126.9607,34.0866,34.0825,27.0574,27.0543
SKQ202207S,GAK14,B,2022-05-06T23:10:30,-147.6555,57.9453,3006,63,253.03,5,4.3937,4.3953,3.1995,3.1993,0.0116,4.6522,0.0125,5.0,1.044,1.0144,0.0837,1.1488,0.0411,0.0605,98.5,0.0,72.329,75.933,100.0,-0.842,126.9651,33.7928,33.7881,26.7849,26.781
SKQ202207S,GAK14,B,2022-05-06T23:13:13,-147.6555,57.9453,3006,63,202.32,6,5.259,5.2529,3.2755,3.2745,0.0128,4.6429,0.0125,5.0,1.1455,1.1109,0.0837,1.1496,0.0703,0.0684,98.3043,0.0,83.17,87.199,100.0,-0.8423,126.9669,33.8197,33.8146,26.7097,26.7064
SKQ202207S,GAK14,B,2022-05-06T23:15:59,-147.6555,57.9453,3006,63,152.07,7,5.6912,5.6914,3.3041,3.3036,0.0147,4.6325,0.0972,5.0,1.3077,1.2626,0.0836,1.0818,0.1127,0.0774,98.0837,0.0263,101.578,106.367,100.0,-0.8436,126.9689,33.7363,33.7308,26.5922,26.5878
SKQ202207S,GAK14,B,2022-05-06T23:18:05,-147.6555,57.9453,3006,63,126.22,8,5.7461,5.7444,3.2868,3.2863,0.0184,4.6257,0.4668,5.0,1.5388,1.4772,0.0821,1.0825,0.1981,0.0833,97.9391,0.2259,129.307,134.095,100.0,-0.862,126.9703,33.4983,33.4947,26.3973,26.3946
SKQ202207S,GAK14,B,2022-05-06T23:20:27,-147.6555,57.9453,3006,63,101.21,9,5.6536,5.6516,3.2534,3.253,0.0266,4.6192,0.9874,5.0,1.8097,1.7333,0.0799,1.1475,0.3855,0.0889,97.8013,1.0333,162.331,169.616,100.0,-0.8904,126.972,33.2252,33.2224,26.1925,26.1906
SKQ202207S,GAK14,B,2022-05-06T23:22:57,-147.6555,57.9453,3006,63,76.01,10,4.6948,4.6934,3.1207,3.1204,0.0404,4.5833,1.632,4.9943,2.8264,2.6931,0.0788,1.0811,0.7036,0.1201,97.0419,4.9762,294.977,310.221,99.89,-0.9035,126.9737,32.6633,32.6606,25.8562,25.8542
SKQ202207S,GAK14,B,2022-05-06T23:25:30,-147.6555,57.9453,3006,63,50.65,11,4.9193,4.9187,3.1353,3.135,0.0417,4.5484,2.3737,4.9963,2.8617,2.7242,0.0792,1.151,0.7334,0.1508,96.3005,28.017,296.803,311.352,99.93,-0.8994,126.9755,32.6245,32.6215,25.8012,25.7989
SKQ202207S,GAK14,B,2022-05-06T23:27:36,-147.6555,57.9453,3006,63,40.98,12,5.2684,5.2674,3.1624,3.162,0.0341,4.5493,2.4454,4.9993,2.8703,2.7265,0.0798,1.1329,0.5575,0.1499,96.3205,33.09,295.152,308.564,99.99,-0.8916,126.9769,32.5987,32.5948,25.7418,25.7388
SKQ202207S,GAK14,B,2022-05-06T23:29:43,-147.6555,57.9453,3006,63,30.78,13,5.2626,5.2603,3.157,3.1565,0.0387,4.5272,2.9898,5.0,2.8569,2.7256,0.08,1.1531,0.6646,0.1695,95.8519,116.16,292.202,307.959,100.0,-0.8894,126.9784,32.5471,32.5435,25.7016,25.699
SKQ202207S,GAK14,B,2022-05-06T23:32:30,-147.6555,57.9453,3006,63,19.78,14,5.3129,5.3161,3.157,3.1569,0.0345,4.4387,3.2856,5.0,2.873,2.7398,0.0796,1.0833,0.5672,0.2484,93.9785,229.62,294.006,309.255,100.0,-0.8938,126.9803,32.5046,32.5,25.6622,25.6582
SKQ202207S,GAK14,B,2022-05-06T23:32:41,-147.6555,57.9453,3006,63,19.87,15,5.3101,5.3126,3.1569,3.1567,0.0322,4.4388,3.1631,5.0,2.8712,2.739,0.0792,1.0832,0.5151,0.2483,93.9801,173.73,293.761,309.417,100.0,-0.8985,126.9805,32.5052,32.5008,25.663,25.6592
SKQ202207S,GAK14,B,2022-05-06T23:34:49,-147.6555,57.9453,3006,63,10.45,16,5.7036,5.7043,3.186,3.1858,0.0162,4.5296,3.6789,5.0,2.8975,2.7614,0.0789,1.0949,0.1477,0.1674,95.9026,568.77,293.533,308.092,100.0,-0.9022,126.9819,32.4596,32.4561,25.5812,25.5783
