Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ201915S,EATJ,B,2019-07-17T04:45:48,-150.1342,56.665,4975,69,151.92,7,6.7609,6.7615,3.3884,3.3879,0.0115,4.0082,1.143,1.3314,4.6413,0.0,5.0,1.0727,-0.0609,0.0505,98.7457,0.0,104.914,108.602,35.197,36.434,100.0,31.9287,1.0727,33.6191,33.6136,26.3633,26.3588
SKQ201915S,EATJ,B,2019-07-17T04:48:05,-150.1342,56.665,4975,69,126.24,8,6.8814,6.8818,3.3909,3.3904,0.0116,3.9417,1.177,1.3764,4.6411,0.0,5.0,1.142,-0.0574,0.0507,98.7399,0.0,110.027,113.761,36.993,38.248,100.0,31.3893,1.142,33.541,33.5356,26.2855,26.2813
SKQ201915S,EATJ,B,2019-07-17T04:50:25,-150.1342,56.665,4975,69,101.18,9,7.0494,7.0498,3.388,3.3876,0.0127,3.8105,1.2626,1.4889,4.6416,0.0,5.0,1.0762,-0.0316,0.0502,98.7516,0.0,123.71,127.259,41.698,42.893,100.0,30.3251,1.0762,33.3591,33.3536,26.1195,26.1151
SKQ201915S,EATJ,B,2019-07-17T04:52:32,-150.1342,56.665,4975,69,75.7,10,6.8751,6.8753,3.3389,3.3386,0.0141,3.4612,1.5445,1.8606,4.6428,0.0,4.9932,1.0738,0.0012,0.0492,98.777,0.0,171.039,175.76,57.271,58.85,99.86,27.4927,1.0738,33.0013,32.9977,25.8612,25.8584
SKQ201915S,EATJ,B,2019-07-17T04:55:07,-150.1342,56.665,4975,69,50.27,11,6.7801,6.7775,3.2798,3.2792,0.0314,2.2245,2.1473,2.667,4.6239,0.0,5.0,1.0757,0.4175,0.0656,98.3729,0.0,272.154,280.187,90.566,93.23,100.0,17.463,1.0757,32.456,32.4513,25.4442,25.4409
SKQ201915S,EATJ,B,2019-07-17T04:56:47,-150.1342,56.665,4975,69,40.23,12,7.3291,7.3261,3.3225,3.3216,0.0376,1.8229,2.2655,2.8265,4.6011,0.0,5.0,1.0761,0.5652,0.0854,97.8872,0.0,287.389,296.602,96.811,99.903,100.0,14.2054,1.0761,32.4091,32.4026,25.3339,25.3292
SKQ201915S,EATJ,B,2019-07-17T04:56:58,-150.1342,56.665,4975,69,40.7,13,7.2997,7.3006,3.3201,3.3196,0.0434,1.9422,2.2667,2.8262,4.5995,0.0,5.0,1.1434,0.7051,0.0867,97.8548,0.0,287.299,297.087,96.717,100.009,100.0,15.1732,1.1434,32.4103,32.4045,25.3388,25.3341
SKQ201915S,EATJ,B,2019-07-17T04:58:30,-150.1342,56.665,4975,69,30.45,14,8.9999,8.9989,3.4638,3.4632,0.057,1.53,2.3545,2.9393,4.5528,0.0,5.0,1.0754,1.0311,0.1276,96.8605,0.0,288.976,297.94,101.029,104.156,100.0,11.8308,1.0754,32.3684,32.3626,25.058,25.0536
SKQ201915S,EATJ,B,2019-07-17T05:00:29,-150.1342,56.665,4975,69,20.43,15,12.4597,12.4599,3.7657,3.7653,0.1903,0.9665,2.4231,3.013,4.2346,0.0,5.0,1.1401,4.2306,0.4175,90.0883,0.0,276.063,284.858,103.883,107.19,100.0,7.2602,1.1401,32.3157,32.3113,24.4185,24.415
SKQ201915S,EATJ,B,2019-07-17T05:00:40,-150.1342,56.665,4975,69,20.42,16,12.4549,12.4544,3.7653,3.7648,0.1968,0.887,2.421,3.0096,4.2173,0.0,5.0,1.1396,4.3879,0.4339,89.7208,0.0,276.552,284.174,104.056,106.92,100.0,6.6153,1.1396,32.3156,32.3114,24.4193,24.4162
SKQ201915S,EATJ,B,2019-07-17T05:02:14,-150.1342,56.665,4975,69,9.97,17,12.7695,12.7743,3.7921,3.7915,0.1661,0.8503,2.4208,3.0167,4.1613,0.0,5.0,1.0734,3.6499,0.4874,88.5293,0.0,273.774,282.986,103.675,107.166,100.0,6.3179,1.0734,32.3047,32.2949,24.3505,24.3419
SKQ201915S,EATJ,B,2019-07-17T05:02:25,-150.1342,56.665,4975,69,9.88,18,12.7445,12.7477,3.7899,3.7894,0.1728,0.8143,2.4246,3.017,4.1599,0.0,5.0,1.0735,3.8114,0.4887,88.4985,0.0,273.901,284.092,103.67,107.529,100.0,6.0262,1.0735,32.306,32.2987,24.3563,24.3501
SKQ201915S,EATJ,B,2019-07-17T05:02:35,-150.1342,56.665,4975,69,9.88,19,12.7721,12.7489,3.7929,3.793,0.1648,0.8504,2.4279,3.0222,4.1545,0.0,5.0,1.0737,3.6194,0.4939,88.3845,0.0,275.168,284.852,104.213,107.844,100.0,6.3187,1.0737,32.3106,32.3309,24.3546,24.3747
SKQ201915S,EATJ,B,2019-07-17T05:02:46,-150.1342,56.665,4975,69,9.98,20,12.7427,12.7456,3.7898,3.7894,0.1691,0.7915,2.4283,3.0164,4.159,0.0,5.0,1.1409,3.7235,0.4895,88.4821,0.0,274.941,283.28,104.06,107.218,100.0,5.8413,1.1409,32.3063,32.2995,24.3569,24.3511
SKQ201915S,EATJ,B,2019-07-17T05:04:31,-150.1342,56.665,4975,69,3.96,21,12.7732,12.7774,3.7922,3.7919,0.1663,0.6886,2.4301,3.0106,4.1621,0.0,5.0,1.1439,3.6559,0.4866,88.5452,0.0,274.597,282.054,103.995,106.823,100.0,5.0063,1.144,32.3057,32.2988,24.3505,24.3444
SKQ201915S,EATJ,B,2019-07-17T05:04:41,-150.1342,56.665,4975,69,4.26,22,12.7744,12.774,3.7924,3.7917,0.166,0.7673,2.43,3.0141,4.1558,0.0,5.0,1.0754,3.6482,0.4927,88.411,0.0,274.817,281.606,104.081,106.647,100.0,5.6445,1.0754,32.3058,32.3003,24.3504,24.3462
SKQ201915S,EATJ,B,2019-07-17T05:04:51,-150.1342,56.665,4975,69,4.03,23,12.7753,12.7746,3.7924,3.7918,0.1703,0.7943,2.4312,3.0226,4.1486,0.0,5.0,1.2088,3.751,0.4996,88.2583,0.0,274.684,284.439,104.032,107.721,100.0,5.864,1.2088,32.3059,32.3,24.3503,24.3459
SKQ201915S,KOD10,B,2019-07-17T17:47:03,-149.7192,57.2038,2501,71,37.37,1,7.185,7.1855,3.3091,3.3085,0.0234,2.2231,2.073,2.5714,4.6073,1.7285,5.0,1.0755,0.2256,0.08,98.0198,13.3,256.186,264.117,86.011,88.671,100.0,17.4517,1.0755,32.4006,32.3933,25.3468,25.341
SKQ201915S,KOD10,B,2019-07-17T17:49:08,-149.7192,57.2038,2501,71,23.92,2,8.0526,8.0642,3.3713,3.3716,0.0343,1.9768,2.1409,2.6612,4.5859,2.2834,4.9657,1.0755,0.4863,0.0986,97.5658,48.6,260.636,269.942,89.155,92.357,99.31,15.4537,1.0755,32.2676,32.2604,25.121,25.1136
SKQ201915S,KOD10,B,2019-07-17T17:50:40,-149.7192,57.2038,2501,71,17.91,3,9.3513,9.3492,3.4734,3.4727,0.0436,1.5612,2.247,2.7956,4.5298,2.6204,5.0,1.075,0.7099,0.1479,96.3711,106.0,269.593,278.652,94.838,98.016,100.0,12.0834,1.0751,32.1549,32.149,24.836,24.8318
SKQ201915S,KOD10,B,2019-07-17T17:52:14,-149.7192,57.2038,2501,71,9.96,4,13.0828,13.0779,3.7892,3.7883,0.0395,0.7703,2.3415,2.913,4.4203,3.1075,5.0,1.0748,0.6119,0.2458,94.0411,326.0,260.949,270.548,99.251,102.889,100.0,5.6687,1.0748,32.0112,32.0075,24.0623,24.0604
SKQ201915S,KOD10,B,2019-07-17T17:52:24,-149.7192,57.2038,2501,71,9.87,5,13.0818,13.077,3.7891,3.7884,0.0406,0.7883,2.3437,2.9118,4.4183,3.1266,5.0,1.0749,0.6376,0.2476,93.9975,341.0,261.387,270.405,99.416,102.834,100.0,5.8153,1.0749,32.0112,32.0088,24.0625,24.0616
SKQ201915S,KOD10,B,2019-07-17T17:52:35,-149.7192,57.2038,2501,71,10.52,6,13.0068,13.006,3.7833,3.7828,0.0453,0.7396,2.3383,2.9143,4.4228,3.0517,5.0,1.0747,0.7513,0.2435,94.0941,287.0,260.56,271.974,98.955,103.285,100.0,5.42,1.0747,32.02,32.0155,24.0839,24.0806
SKQ201915S,KOD10,B,2019-07-17T17:52:46,-149.7192,57.2038,2501,71,9.75,7,13.0726,13.0704,3.7886,3.7876,0.0419,0.7671,2.3405,2.9117,4.4201,3.1501,5.0,1.1316,0.6699,0.2459,94.0373,361.0,260.71,270.247,99.142,102.759,100.0,5.6433,1.1316,32.0142,32.0072,24.0666,24.0616
SKQ201915S,KOD10,B,2019-07-17T17:54:05,-149.7192,57.2038,2501,71,5.1,8,13.0401,13.0399,3.7772,3.7767,0.0279,0.7349,2.3529,2.9329,4.4016,3.5068,5.0,1.0744,0.3332,0.2628,93.6417,822.0,262.935,272.702,99.867,103.573,100.0,5.382,1.0744,31.9368,31.9323,24.0131,24.0096
SKQ201915S,KOD10,B,2019-07-17T17:55:26,-149.7192,57.2038,2501,71,3.96,9,13.2506,13.2233,3.7849,3.7828,0.0271,0.6529,2.36,2.9404,4.4012,3.585,5.0,1.0752,0.3147,0.2631,93.6338,987.0,262.242,272.633,99.961,103.867,100.0,4.7169,1.0752,31.8324,31.8358,23.891,23.899
SKQ201915S,KOD10,B,2019-07-17T17:55:37,-149.7192,57.2038,2501,71,4.31,10,13.1739,13.1738,3.7813,3.7807,0.0279,0.7112,2.3635,2.9438,4.3987,3.5449,5.0,1.0754,0.3326,0.2654,93.5802,901.0,263.478,272.897,100.297,103.878,100.0,5.1894,1.0755,31.8633,31.8575,23.93,23.9255
SKQ201915S,KOD10,B,2019-07-17T19:04:13,-149.7192,57.2038,2501,72,1519.54,1,2.3867,2.3879,3.1372,3.1368,0.0122,4.1403,0.625,0.6431,4.6625,0.011,5.0,1.074,-0.0442,0.0323,99.1959,0.0,24.074,25.588,7.323,7.783,100.0,32.9996,1.074,34.4899,34.4838,27.5316,27.5266
SKQ201915S,KOD10,B,2019-07-17T19:04:25,-149.7192,57.2038,2501,72,1518.88,2,2.3902,2.3912,3.1374,3.137,0.0116,4.1403,0.6251,0.643,4.6618,0.011,5.0,1.0729,-0.0579,0.0329,99.1811,0.0,24.127,25.721,7.34,7.825,100.0,33.0,1.0729,34.4894,34.4833,27.5308,27.5259
SKQ201915S,KOD10,B,2019-07-17T19:16:27,-149.7192,57.2038,2501,72,1011.86,3,3.0909,3.0918,3.1651,3.1647,0.0113,4.1403,0.5838,0.5888,4.6602,0.0073,5.0,1.1422,-0.0651,0.0343,99.1455,0.0,13.563,15.041,4.193,4.65,100.0,32.9996,1.1422,34.3428,34.3369,27.3521,27.3473
SKQ201915S,KOD10,B,2019-07-17T19:23:14,-149.7192,57.2038,2501,72,757.57,4,3.6117,3.6116,3.1898,3.1893,0.0112,4.1414,0.5927,0.6001,4.657,0.0061,5.0,1.0743,-0.0669,0.037,99.0787,0.0,14.694,16.073,4.597,5.028,100.0,33.0088,1.0743,34.2245,34.2189,27.2083,27.2038
SKQ201915S,KOD10,B,2019-07-17T19:30:34,-149.7192,57.2038,2501,72,505.61,5,4.1139,4.1153,3.2089,3.2085,0.0112,4.1426,0.6736,0.7074,4.6395,0.0053,5.0,1.0749,-0.0675,0.0521,98.7059,0.0,29.439,30.972,9.311,9.796,100.0,33.0179,1.0749,34.0592,34.0532,27.026,27.0211
SKQ201915S,KOD10,B,2019-07-17T19:37:28,-149.7192,57.2038,2501,72,252.39,6,5.3819,5.3795,3.2917,3.291,0.0113,4.1443,1.0085,1.1526,4.6398,0.0071,5.0,1.0735,-0.0651,0.0518,98.7128,0.0,86.442,89.399,28.135,29.095,100.0,33.0319,1.0735,33.8554,33.8502,26.7235,26.7196
SKQ201915S,KOD10,B,2019-07-17T19:40:06,-149.7192,57.2038,2501,72,201.82,7,5.7931,5.794,3.3211,3.3207,0.0115,4.1455,1.0856,1.2545,4.6321,0.0073,5.0,1.1031,-0.0591,0.0585,98.549,0.0,98.337,101.509,32.304,33.345,100.0,33.042,1.1031,33.8018,33.7962,26.6315,26.627
SKQ201915S,KOD10,B,2019-07-17T19:42:58,-149.7192,57.2038,2501,72,151.84,8,6.2145,6.2152,3.3326,3.3321,0.0119,3.9578,1.2711,1.4987,4.6307,0.0072,5.0,1.0761,-0.0514,0.0597,98.5177,0.0,128.485,131.827,42.54,43.645,100.0,31.5195,1.0761,33.537,33.5316,26.3697,26.3653
SKQ201915S,KOD10,B,2019-07-17T19:45:03,-149.7192,57.2038,2501,72,126.21,9,6.2452,6.2457,3.302,3.3015,0.0114,3.4985,1.4892,1.7889,4.5991,0.0065,5.0,1.0742,-0.0621,0.0871,97.8458,0.0,165.557,169.501,54.707,56.009,100.0,27.795,1.0742,33.1781,33.1724,26.0825,26.0779
SKQ201915S,KOD10,B,2019-07-17T19:47:02,-149.7192,57.2038,2501,72,101.38,10,6.3183,6.319,3.2843,3.2838,0.013,3.3061,1.6529,2.0061,4.5927,0.011,5.0,1.1069,-0.0251,0.0927,97.7095,0.0,192.779,197.639,63.69,65.294,100.0,26.2345,1.1069,32.9224,32.9164,25.8714,25.8666
SKQ201915S,KOD10,B,2019-07-17T19:49:15,-149.7192,57.2038,2501,72,76.72,11,6.542,6.5423,3.2761,3.2756,0.014,2.7169,1.9002,2.3339,4.5811,0.0081,5.0,1.0889,-0.0005,0.1028,97.463,0.0,232.497,238.738,77.044,79.109,100.0,21.4563,1.0889,32.6293,32.6234,25.6117,25.607
SKQ201915S,KOD10,B,2019-07-17T19:51:28,-149.7192,57.2038,2501,72,50.32,12,6.9499,6.9473,3.2961,3.2955,0.0209,2.528,2.0022,2.4719,4.5963,0.0108,5.0,1.0957,0.164,0.0895,97.787,0.0,246.768,253.714,82.45,84.762,100.0,19.9238,1.0957,32.4739,32.4692,25.436,25.4326
SKQ201915S,KOD10,B,2019-07-17T19:52:59,-149.7192,57.2038,2501,72,40.51,13,7.0022,7.0002,3.2957,3.2951,0.0203,2.3122,2.0627,2.5615,4.5982,0.0095,5.0,1.0735,0.1514,0.0879,97.8273,0.0,255.538,264.253,85.452,88.358,100.0,18.1744,1.0735,32.4252,32.4202,25.3907,25.387
SKQ201915S,KOD10,B,2019-07-17T19:53:10,-149.7192,57.2038,2501,72,40.28,14,7.0247,7.015,3.2969,3.2956,0.0221,2.3716,2.0772,2.5775,4.5987,0.0084,5.0,1.0744,0.1945,0.0874,97.8384,0.0,258.349,266.644,86.431,89.182,100.0,18.6555,1.0744,32.4167,32.4112,25.381,25.3779
SKQ201915S,KOD10,B,2019-07-17T19:54:35,-149.7192,57.2038,2501,72,30.77,15,7.2835,7.2185,3.3131,3.3086,0.0237,2.2414,2.1092,2.6145,4.6003,0.0072,5.0,1.073,0.2328,0.086,97.8723,0.0,261.495,269.333,87.962,90.471,100.0,17.6002,1.073,32.3544,32.366,25.2971,25.315
SKQ201915S,KOD10,B,2019-07-17T19:54:46,-149.7192,57.2038,2501,72,30.88,16,7.3417,7.2933,3.3176,3.3138,0.0272,2.2474,2.1129,2.6173,4.6024,0.0076,5.0,1.0737,0.3159,0.0842,97.9164,0.0,262.389,269.509,88.376,90.677,100.0,17.6481,1.0737,32.3486,32.3529,25.2846,25.2946
SKQ201915S,KOD10,B,2019-07-17T19:56:22,-149.7192,57.2038,2501,72,19.75,17,8.567,8.5954,3.4104,3.4118,0.0406,1.7977,2.2086,2.7468,4.5549,0.019,5.0,1.0725,0.6376,0.1258,96.904,0.0,269.369,278.367,93.169,96.334,100.0,14.0014,1.0725,32.2107,32.1995,25.0006,24.9875
SKQ201915S,KOD10,B,2019-07-17T19:56:34,-149.7192,57.2038,2501,72,19.76,18,8.6445,8.6388,3.4165,3.4153,0.0422,1.815,2.2121,2.7456,4.5547,0.0166,5.0,1.0731,0.6776,0.1259,96.9003,0.0,269.108,275.673,93.234,95.491,100.0,14.1413,1.0731,32.2033,32.1961,24.9831,24.9784
SKQ201915S,KOD10,B,2019-07-17T19:57:50,-149.7192,57.2038,2501,72,14.59,19,12.6354,12.6092,3.7472,3.7448,0.0488,0.8716,2.335,2.9042,4.4261,0.0098,5.0,1.074,0.8362,0.2406,94.1635,0.0,263.514,273.871,99.295,103.141,100.0,6.491,1.074,31.9918,31.9904,24.1339,24.1379
SKQ201915S,KOD10,B,2019-07-17T19:59:04,-149.7192,57.2038,2501,72,10.53,20,12.9437,12.9446,3.7714,3.771,0.0392,0.8361,2.3385,2.91,4.4222,0.0155,5.0,1.0745,0.6053,0.244,94.0813,0.0,261.101,271.517,98.991,102.939,100.0,6.2027,1.0745,31.9607,31.9564,24.0504,24.0468
SKQ201915S,KOD10,B,2019-07-17T19:59:14,-149.7192,57.2038,2501,72,10.53,21,12.9427,12.9441,3.7711,3.7708,0.0394,0.8955,2.338,2.9079,4.4246,0.0158,5.0,1.0748,0.6101,0.2419,94.1328,0.0,261.139,271.211,99.002,102.821,100.0,6.6848,1.0748,31.9589,31.9551,24.0492,24.0459
SKQ201915S,KOD10,B,2019-07-17T20:00:59,-149.7192,57.2038,2501,72,3.95,22,13.7244,13.7309,3.8222,3.8222,0.0222,0.7279,2.3639,2.9254,4.4269,0.0164,5.0,1.1156,0.1957,0.2398,94.181,0.0,260.765,268.471,100.328,103.303,100.0,5.3254,1.1156,31.7846,31.7794,23.7596,23.7542
SKQ201915S,KOD10,B,2019-07-17T20:01:08,-149.7192,57.2038,2501,72,3.45,23,13.7336,13.7318,3.8229,3.8222,0.0223,0.7399,2.3597,2.928,4.4201,0.0159,4.7222,1.0721,0.1999,0.246,94.0363,0.0,259.623,268.859,99.907,103.454,94.44,5.4226,1.0721,31.7843,31.7791,23.7575,23.7537
SKQ201915S,KOD10,B,2019-07-17T20:01:21,-149.7192,57.2038,2501,72,3.58,24,13.7451,13.747,3.8239,3.8236,0.0227,0.7558,2.3613,2.93,4.4218,0.0144,4.7548,1.1432,0.2094,0.2444,94.0729,0.0,260.532,269.213,100.28,103.622,95.1,5.5515,1.1432,31.784,31.7791,23.7549,23.7507
SKQ201915S,GAK1,B,2019-07-18T15:12:15,-149.467,59.8448,270,73,266.64,1,5.9572,5.9585,3.3148,3.3156,0.0136,3.7963,1.2263,1.4529,3.8153,0.1293,0.9107,1.0727,-0.0107,0.8348,81.1653,0.0,122.792,128.04,40.412,42.143,18.22,30.2103,1.0727,33.5352,33.5429,26.4005,26.4064
SKQ201915S,GAK1,B,2019-07-18T15:12:26,-149.467,59.8448,270,73,266.7,2,5.9561,5.9575,3.3148,3.3156,0.0124,3.7694,1.2257,1.4518,3.8308,0.129,0.2259,1.0729,-0.037,0.8185,81.4956,0.0,122.622,128.181,40.355,42.189,4.52,29.9917,1.0729,33.5363,33.5437,26.4016,26.4072
SKQ201915S,GAK1,B,2019-07-18T15:14:25,-149.467,59.8448,270,73,252.19,3,5.9986,6.0019,3.2941,3.2823,0.0118,3.7251,1.2402,1.4686,4.0523,0.1282,0.949,1.0742,-0.052,0.5936,86.2099,0.0,125.353,130.194,41.214,42.766,18.98,29.6328,1.0743,33.2694,33.1343,26.1854,26.0783
SKQ201915S,GAK1,B,2019-07-18T15:17:11,-149.467,59.8448,270,73,201.85,4,6.17,6.1712,3.3145,3.2855,0.0118,3.5801,1.3297,1.5773,4.3109,0.1273,3.4373,1.0745,-0.052,0.3461,91.712,0.0,139.273,144.246,46.002,47.532,68.75,28.4566,1.0745,33.3541,33.0299,26.2309,25.9748
SKQ201915S,GAK1,B,2019-07-18T15:19:24,-149.467,59.8448,270,73,151.65,5,6.4492,6.4481,3.3006,3.2745,0.012,3.1549,1.5164,1.8292,4.4406,0.1271,4.9294,1.0738,-0.0472,0.2275,94.4722,0.0,169.989,175.19,56.344,57.943,98.59,25.008,1.0738,32.9521,32.6645,25.8782,25.6515
SKQ201915S,GAK1,B,2019-07-18T15:21:45,-149.467,59.8448,270,73,126.18,6,6.5084,6.5102,3.2716,3.2507,0.0117,2.7052,1.8685,2.2942,4.4753,0.1274,3.6128,1.075,-0.0562,0.1963,95.2109,0.0,228.888,235.716,75.766,77.895,72.26,21.3615,1.075,32.5874,32.3548,25.583,25.3993
SKQ201915S,GAK1,B,2019-07-18T15:23:44,-149.467,59.8448,270,73,101.09,7,6.5643,6.5659,3.2563,3.2395,0.0116,2.5771,1.9529,2.4048,4.3981,0.1303,5.0,1.0746,-0.0585,0.2658,93.5696,0.0,242.196,249.58,80.151,82.483,100.0,20.322,1.0746,32.3778,32.1905,25.4106,25.2627
SKQ201915S,GAK1,B,2019-07-18T15:25:47,-149.467,59.8448,270,73,75.76,8,7.3366,7.3148,3.2875,3.2691,0.0141,2.2814,2.0414,2.5145,4.522,0.154,5.0,1.14,0.003,0.1547,96.2051,0.005,252.491,258.487,84.82,86.678,100.0,17.9244,1.14,32.0075,31.8292,25.017,24.8799
SKQ201915S,GAK1,B,2019-07-18T15:27:57,-149.467,59.8448,270,73,50.79,9,8.2446,8.2326,3.3139,3.2978,0.0222,1.7938,2.0966,2.5965,4.5596,0.362,4.9888,1.0745,0.1969,0.1216,97.0064,0.228,256.046,264.304,87.456,90.148,99.78,13.9693,1.0745,31.4742,31.3154,24.4709,24.3482
SKQ201915S,GAK1,B,2019-07-18T15:29:27,-149.467,59.8448,270,73,40.36,10,9.1085,9.1094,3.3824,3.367,0.0984,1.489,2.2192,2.7442,4.4607,0.7314,4.7388,1.1407,2.025,0.2094,94.9006,1.02,269.528,276.348,93.815,96.08,94.78,11.4976,1.1407,31.4249,31.2655,24.3032,24.1785
SKQ201915S,GAK1,B,2019-07-18T15:31:12,-149.467,59.8448,270,73,30.19,11,9.5768,9.5775,3.4038,3.3886,0.0985,1.2135,2.2844,2.8335,4.5043,1.3004,5.0,1.0756,2.0286,0.1705,95.8281,4.73,275.959,284.259,96.916,99.721,100.0,9.2635,1.0756,31.2381,31.0824,24.0841,23.9624
SKQ201915S,GAK1,B,2019-07-18T15:32:27,-149.467,59.8448,270,73,25.46,12,10.1944,10.196,3.4425,3.4278,0.0687,1.2265,2.3346,2.898,4.5406,1.5569,5.0,1.0746,1.3122,0.1383,96.6007,8.83,280.106,287.89,99.604,102.266,100.0,9.3686,1.0746,31.098,30.9493,23.8749,23.7588
SKQ201915S,GAK1,B,2019-07-18T15:33:35,-149.467,59.8448,270,73,20.19,13,13.9735,13.9669,3.7667,3.7509,0.0848,0.8226,2.387,2.9575,4.4407,1.9026,5.0,1.0732,1.6986,0.2274,94.4748,20.0,264.092,274.268,101.61,105.409,100.0,6.0929,1.0732,31.0637,30.9242,23.1526,23.0463
SKQ201915S,GAK1,B,2019-07-18T15:34:56,-149.467,59.8448,270,73,12.03,14,14.0728,14.0702,3.7515,3.7356,0.0715,0.7641,2.412,2.9885,4.4355,2.4373,5.0,1.0726,1.3809,0.2321,94.3635,69.5,266.772,276.183,102.694,106.205,100.0,5.619,1.0726,30.8478,30.7041,22.9658,22.8556
SKQ201915S,GAK1,B,2019-07-18T15:38:35,-149.467,59.8448,270,73,10.0,15,13.9044,13.9058,3.7153,3.7045,0.0689,0.6268,2.4349,3.0153,4.412,2.627,5.0,1.0761,1.3176,0.2532,93.8655,108.0,271.918,280.191,104.176,107.274,100.0,4.5053,1.0761,30.6508,30.5512,22.848,22.7708
SKQ201915S,GAK1,B,2019-07-18T15:40:18,-149.467,59.8448,270,73,3.72,16,14.002,14.0002,3.1993,3.193,0.0341,0.6935,2.3913,2.9676,4.4112,3.2203,5.0,1.0753,0.4809,0.254,93.8475,424.0,273.664,283.756,101.644,105.348,100.0,5.0461,1.0754,25.907,25.8512,19.1724,19.1298
SKQ201915S,GAK1,B,2019-07-18T15:40:28,-149.467,59.8448,270,73,3.73,17,14.0036,14.003,3.1969,3.1894,0.0347,0.6544,2.388,2.9673,4.4095,3.2086,5.0,1.0759,0.4959,0.2555,93.812,413.0,273.144,283.87,101.439,105.371,100.0,4.7288,1.0759,25.8844,25.8174,19.1548,19.1032
SKQ201915S,RES2.5,B,2019-07-18T17:50:53,-149.358,60.0243,293,74,289.61,1,6.2019,6.2088,3.3182,3.3177,0.012,3.5718,1.3354,1.5928,4.1527,0.1282,0.2596,1.0756,-0.0484,0.4956,88.3463,0.0,141.916,147.255,46.898,48.666,5.19,28.3899,1.0756,33.3217,33.3093,26.2013,26.1906
SKQ201915S,RES2.5,B,2019-07-18T17:51:07,-149.358,60.0243,293,74,289.59,2,6.2046,6.2072,3.3183,3.3177,0.0118,3.5456,1.3366,1.5932,4.168,0.1282,0.2632,1.0756,-0.0526,0.4809,88.672,0.0,142.049,146.951,46.945,48.564,5.26,28.1763,1.0756,33.3202,33.3112,26.1998,26.1923
